Portuguese	3	4771150	1856
			6)	exa	1460	404	5.9257287E-5
			7)	exo	1767	231	3.388226E-5
		17)	et	0	0	0.0
			1)	ete	543	1964	2.8807254E-4
			2)	eta	816	1170	1.7161145E-4
			3)	eti	879	1063	1.5591706E-4
			4)	etu	1366	470	6.893793E-5
			5)	eto	1428	420	6.160411E-5
			6)	etr	1599	313	4.590973E-5
			7)	etê	1657	279	4.092273E-5
		18)	ez	0	0	0.0
			1)	ez_	623	1681	2.465631E-4
			2)	eza	999	892	1.308354E-4
			3)	eze	1319	507	7.436496E-5
		19)	ea	0	0	0.0
			1)	eal	689	1491	2.186946E-4
			2)	ead	1122	721	1.0575372E-4
			3)	ea_	1649	282	4.136276E-5
			4)	eas	1735	239	3.5055673E-5
			5)	eam	1762	232	3.4028937E-5
			6)	ear	1830	209	3.0655377E-5
			7)	eaç	1854	200	2.933529E-5
		20)	eb	0	0	0.0
			1)	eba	775	1282	1.8803921E-4
			2)	ebe	1621	301	4.4149612E-5
		21)	eo	0	0	0.0
			1)	eoc	1160	667	9.7833195E-5
		22)	eç	0	0	0.0
			1)	eço	1182	638	9.3579576E-5
			2)	eça	1250	561	8.2285485E-5
		23)	ee	0	0	0.0
			1)	een	1320	506	7.421828E-5
		24)	eí	0	0	0.0
			1)	eíc	1836	207	3.0362025E-5
	8)	u	0	0	0.0
		1)	ue	0	0	0.0
			1)	ue_	11	37998	0.005573412
			2)	uer	343	3147	4.615908E-4
			3)	ues	372	2831	4.1524103E-4
			4)	uem	1066	798	1.17047806E-4
			5)	uen	1098	749	1.0986066E-4
			6)	uel	1197	620	9.09394E-5
			7)	uec	1684	263	3.8575905E-5
			8)	uei	1702	252	3.6962465E-5
		2)	um	0	0	0.0
			1)	uma	62	13314	0.0019528503
			2)	um_	77	11541	0.0016927929
			3)	ume	621	1686	2.472965E-4
			4)	umi	1023	854	1.252617E-4
			5)	ump	1442	412	6.04307E-5
		3)	ur	0	0	0.0
			1)	ura	177	5709	8.373759E-4
			2)	uro	336	3189	4.677512E-4
			3)	urs	1077	782	1.1470098E-4
			4)	urí	1313	511	7.495167E-5
			5)	uri	1424	422	6.189746E-5
			6)	ure	1458	404	5.9257287E-5
			7)	urg	1466	394	5.7790523E-5
		4)	ua	0	0	0.0
			1)	ual	224	4517	6.625375E-4
			2)	ua_	381	2764	4.054137E-4
			3)	uan	410	2571	3.7710514E-4
			4)	uas	647	1618	2.373225E-4
			5)	uaç	771	1288	1.8891926E-4
			6)	uai	843	1131	1.6589106E-4
			7)	uad	862	1089	1.5973065E-4
			8)	uar	968	931	1.3655577E-4
			9)	uam	1727	243	3.5642377E-5
		5)	ui	0	0	0.0
			1)	uit	277	3714	5.4475636E-4
			2)	ui_	591	1782	2.6137743E-4
			3)	uir	636	1641	2.4069606E-4
			4)	uin	821	1165	1.7087806E-4
			5)	uiç	912	1004	1.4726316E-4
			6)	uil	993	899	1.3186214E-4
			7)	uid	1292	529	7.7591845E-5
			8)	uis	1603	311	4.5616376E-5
		6)	ut	0	0	0.0
			1)	uta	314	3359	4.926862E-4
			2)	utr	443	2429	3.562771E-4
			3)	uto	489	2213	3.24595E-4
			4)	uti	742	1336	1.9595974E-4
			5)	utu	797	1227	1.79972E-4
		7)	un	0	0	0.0
			1)	und	324	3266	4.790453E-4
			2)	uni	366	2876	4.2184148E-4
			3)	unt	477	2282	3.3471567E-4
			4)	uns	811	1190	1.7454497E-4
			5)	unc	880	1061	1.5562371E-4
			6)	una	1543	347	5.0896728E-5
		8)	ul	0	0	0.0
			1)	ula	362	2921	4.284419E-4
			2)	ult	503	2143	3.1432763E-4
			3)	ulo	905	1009	1.4799654E-4
			4)	ulh	1226	589	8.639243E-5
			5)	ulg	1584	321	4.708314E-5
			6)	uld	1781	225	3.30022E-5
		9)	uç	0	0	0.0
			1)	uçã	473	2335	3.424895E-4
			2)	uçõ	1748	235	3.4468965E-5
		10)	us	0	0	0.0
			1)	ust	582	1812	2.6577772E-4
			2)	us_	657	1598	2.3438896E-4
			3)	usa	1006	882	1.2936864E-4
			4)	usi	1404	436	6.395093E-5
			5)	usã	1512	365	5.3536904E-5
			6)	uss	1592	315	4.620308E-5
			7)	uso	1628	294	4.3122876E-5
			8)	use	1640	286	4.1949465E-5
			9)	usõ	1795	220	3.2268817E-5
			10)	usc	1811	215	3.1535437E-5
		11)	ud	0	0	0.0
			1)	udo	708	1448	2.123875E-4
			2)	uda	874	1071	1.5709049E-4
			3)	ude	1179	639	9.372625E-5
			4)	udi	1363	470	6.893793E-5
		12)	ug	0	0	0.0
			1)	uga	799	1225	1.7967865E-4
			2)	ugu	1659	277	4.0629377E-5
			3)	ugi	1753	234	3.432229E-5
		13)	up	0	0	0.0
			1)	upo	901	1020	1.4960999E-4
			2)	upa	1014	872	1.2790186E-4
			3)	upe	1536	350	5.133676E-5
		14)	uz	0	0	0.0
			1)	uzi	979	915	1.3420895E-4
		15)	ub	0	0	0.0
			1)	ubs	1144	686	1.0062005E-4
			2)	ubl	1598	313	4.590973E-5
		16)	uc	0	0	0.0
			1)	uco	1248	562	8.243217E-5
			2)	uci	1475	389	5.705714E-5
			3)	uce	1776	228	3.344223E-5
			4)	uca	1812	215	3.1535437E-5
		17)	uí	0	0	0.0
			1)	uíd	1317	508	7.4511634E-5
		18)	uê	0	0	0.0
			1)	uên	1322	503	7.3778254E-5
		19)	uo	0	0	0.0
			1)	uos	1400	438	6.424428E-5
		20)	uf	0	0	0.0
			1)	ufi	1468	393	5.7643847E-5
		21)	uv	0	0	0.0
			1)	uvi	1532	352	5.163011E-5
			2)	uve	1731	241	3.5349025E-5
		22)	ux	0	0	0.0
			1)	uxí	1794	220	3.2268817E-5
	9)	n	0	0	0.0
		1)	nt	0	0	0.0
			1)	nte	13	33598	0.004928035
			2)	nto	52	15012	0.0022019069
			3)	nta	84	10760	0.0015782386
			4)	ntr	122	7386	0.0010833523
			5)	nti	246	4146	6.081206E-4
			6)	ntu	1158	667	9.7833195E-5
			7)	ntá	1374	459	6.7324494E-5
			8)	ntã	1666	274	4.018935E-5
			9)	ntí	1840	206	3.021535E-5
		2)	no	0	0	0.0
			1)	no_	81	11168	0.0016380826
			2)	nos	89	10304	0.0015113541
			3)	nov	498	2164	3.1740783E-4
			4)	nom	609	1724	2.528702E-4
			5)	nor	736	1356	1.9889326E-4
			6)	nol	1504	370	5.4270287E-5
			7)	nou	1540	349	5.119008E-5
			8)	not	1672	270	3.960264E-5
		3)	nã	0	0	0.0
			1)	não	86	10634	0.0015597574
		4)	nc	0	0	0.0
			1)	nci	101	8967	0.0013152477
			2)	nce	455	2389	3.5041003E-4
			3)	nco	493	2193	3.2166147E-4
			4)	ncl	772	1287	1.887726E-4
			5)	ncí	957	953	1.3978266E-4
			6)	ncr	1159	667	9.7833195E-5
			7)	nca	1262	551	8.0818725E-5
		5)	na	0	0	0.0
			1)	na_	103	8360	0.0012262152
			2)	nas	299	3519	5.1615445E-4
			3)	nal	337	3185	4.671645E-4
			4)	nad	549	1944	2.8513902E-4
			5)	nac	655	1603	2.3512235E-4
			6)	nan	688	1491	2.186946E-4
			7)	nai	726	1385	2.0314689E-4
			8)	nar	781	1268	1.8598574E-4
			9)	nat	974	923	1.3538236E-4
			10)	nam	1029	847	1.2423495E-4
			11)	naç	1052	816	1.1968798E-4
			12)	nav	1668	274	4.018935E-5
		6)	nh	0	0	0.0
			1)	nho	153	6305	9.2479505E-4
			2)	nha	325	3259	4.7801854E-4
			3)	nhe	747	1328	1.9478632E-4
			4)	nhã	1528	356	5.2216816E-5
			5)	nhu	1706	252	3.6962465E-5
		7)	nd	0	0	0.0
			1)	ndo	157	6253	9.1716787E-4
			2)	nde	198	5033	7.3822256E-4
			3)	nda	284	3656	5.362491E-4
			4)	ndi	426	2510	3.681579E-4
			5)	ndu	1318	508	7.4511634E-5
			6)	ndú	1685	263	3.8575905E-5
			7)	ndê	1769	230	3.3735585E-5
		8)	ns	0	0	0.0
			1)	nst	283	3657	5.3639576E-4
			2)	nsi	460	2370	3.476232E-4
			3)	nse	564	1885	2.764851E-4
			4)	nsa	577	1825	2.6768452E-4
			5)	ns_	589	1798	2.6372427E-4
			6)	nso	859	1094	1.6046404E-4
			7)	nsu	928	981	1.438896E-4
			8)	nsp	1139	695	1.0194013E-4
			9)	nsá	1410	431	6.321755E-5
			10)	nsf	1457	405	5.9403963E-5
			11)	nsc	1463	402	5.8963935E-5
			12)	nsã	1467	394	5.7790523E-5
		9)	ne	0	0	0.0
			1)	nes	339	3157	4.6305754E-4
			2)	nec	463	2367	3.4718317E-4
			3)	ner	995	895	1.3127542E-4
			4)	neg	1080	778	1.1411428E-4
			5)	nem	1152	672	9.8566576E-5
			6)	nen	1200	615	9.020602E-5
			7)	ne_	1487	382	5.6030403E-5
			8)	nei	1524	357	5.236349E-5
			9)	nef	1534	351	5.1483436E-5
			10)	net	1678	266	3.9015937E-5
			11)	nea	1697	256	3.7549173E-5
		10)	ni	0	0	0.0
			1)	nic	363	2909	4.266818E-4
			2)	nid	825	1151	1.688246E-4
			3)	nit	835	1141	1.6735784E-4
			4)	nif	956	954	1.3992934E-4
			5)	nio	986	908	1.3318221E-4
			6)	niz	1003	886	1.2995534E-4
			7)	nis	1009	879	1.289286E-4
			8)	niã	1110	735	1.07807195E-4
			9)	nim	1132	703	1.0311355E-4
			10)	nir	1700	253	3.710914E-5
			11)	nia	1705	252	3.6962465E-5
			12)	niç	1824	211	3.094873E-5
		11)	nç	0	0	0.0
			1)	nça	374	2816	4.130409E-4
			2)	nçã	713	1429	2.0960065E-4
			3)	nçõ	1283	532	7.803187E-5
		12)	nv	0	0	0.0
			1)	nvo	521	2070	3.0362024E-4
			2)	nve	733	1370	2.0094674E-4
			3)	nvi	1314	511	7.495167E-5
		13)	nu	0	0	0.0
			1)	num	711	1436	2.1062739E-4
			2)	nua	950	962	1.4110275E-4
			3)	nun	1275	543	7.964531E-5
		14)	ní	0	0	0.0
			1)	nív	808	1197	1.7557171E-4
			2)	níc	1758	233	3.4175613E-5
		15)	nf	0	0	0.0
			1)	nfo	839	1137	1.6677112E-4
			2)	nfi	1236	580	8.5072345E-5
			3)	nfe	1256	557	8.169878E-5
			4)	nfr	1425	422	6.189746E-5
			5)	nfl	1478	385	5.6470435E-5
		16)	nó	0	0	0.0
			1)	nóm	887	1050	1.5401027E-4
			2)	nós	1002	889	1.3039536E-4
		17)	nq	0	0	0.0
			1)	nqu	1074	791	1.16021074E-4
		18)	nj	0	0	0.0
			1)	nju	1188	632	9.269952E-5
		19)	nú	0	0	0.0
			1)	núm	1266	549	8.052537E-5
		20)	ná	0	0	0.0
			1)	nár	1381	452	6.6297755E-5
			2)	nál	1708	250	3.6669113E-5
		21)	ng	0	0	0.0
			1)	nge	1390	443	6.497767E-5
			2)	ngu	1412	430	6.3070875E-5
			3)	ngo	1514	364	5.3390228E-5
			4)	ngi	1620	301	4.4149612E-5
			5)	ngr	1667	274	4.018935E-5
			6)	nga	1831	208	3.0508701E-5
	10)	t	0	0	0.0
		1)	te	0	0	0.0
			1)	te_	16	30527	0.004477592
			2)	ter	70	12396	0.0018182013
			3)	tem	125	7262	0.0010651643
			4)	tes	152	6325	9.2772854E-4
			5)	ten	176	5716	8.384026E-4
			6)	tec	573	1847	2.709114E-4
			7)	teg	984	912	1.3376892E-4
			8)	tei	1053	814	1.1939463E-4
			9)	tex	1129	711	1.04286955E-4
			10)	tel	1515	362	5.3096875E-5
			11)	tej	1813	215	3.1535437E-5
			12)	tev	1821	211	3.094873E-5
		2)	to	0	0	0.0
			1)	to_	21	26418	0.0038748984
			2)	tos	104	8358	0.0012259218
			3)	tod	247	4137	6.068005E-4
			4)	tor	266	3884	5.6969136E-4
			5)	tom	817	1168	1.713181E-4
			6)	tou	860	1091	1.60024E-4
			7)	tot	1377	455	6.673778E-5
		3)	ta	0	0	0.0
			1)	ta_	59	13400	0.0019654646
			2)	tar	100	8999	0.0013199414
			3)	tam	118	7623	0.0011181146
			4)	tad	160	6180	9.0646045E-4
			5)	tan	196	5123	7.514235E-4
			6)	tas	214	4691	6.8805926E-4
			7)	tal	353	3044	4.464831E-4
			8)	taç	393	2673	3.9206614E-4
			9)	tai	803	1208	1.7718515E-4
			10)	tab	923	988	1.4491634E-4
			11)	tat	1061	808	1.18514574E-4
			12)	tav	1593	315	4.620308E-5
			13)	tag	1761	232	3.4028937E-5
			14)	tax	1839	206	3.021535E-5
		4)	tr	0	0	0.0
			1)	tra	75	11685	0.0017139143
			2)	tro	255	4065	5.9623976E-4
			3)	tre	400	2616	3.837056E-4
			4)	tri	459	2373	3.4806321E-4
			5)	tru	670	1569	2.3013535E-4
			6)	trá	1193	626	9.181946E-5
			7)	trê	1568	330	4.8403228E-5
			8)	tró	1760	232	3.4028937E-5
		5)	ti	0	0	0.0
			1)	tiv	90	10256	0.0015043137
			2)	tic	139	6804	9.979865E-4
			3)	tid	404	2593	3.8033203E-4
			4)	tin	492	2195	3.219548E-4
			5)	tit	495	2174	3.188746E-4
			6)	tir	527	2043	2.9966E-4
			7)	tim	547	1958	2.871925E-4
			8)	til	718	1419	2.0813389E-4
			9)	tig	882	1059	1.5533036E-4
			10)	tip	1170	657	9.636643E-5
			11)	tif	1191	629	9.2259485E-5
			12)	tis	1295	526	7.715181E-5
			13)	tiç	1636	290	4.2536172E-5
			14)	tia	1665	274	4.018935E-5
			15)	tiz	1670	271	3.9749317E-5
		6)	tu	0	0	0.0
			1)	tur	262	3945	5.786386E-4
			2)	tua	378	2781	4.079072E-4
			3)	tud	585	1803	2.6445763E-4
			4)	tui	754	1319	1.9346624E-4
			5)	tul	1169	657	9.636643E-5
			6)	tun	1311	512	7.5098345E-5
			7)	tug	1703	252	3.6962465E-5
			8)	tuc	1802	218	3.1975465E-5
		7)	tã	0	0	0.0
			1)	tão	279	3674	5.3888926E-4
		8)	tó	0	0	0.0
			1)	tór	355	3035	4.4516302E-4
		9)	tá	0	0	0.0
			1)	tá_	641	1635	2.39816E-4
			2)	tár	724	1392	2.0417362E-4
			3)	táv	1213	604	8.859258E-5
			4)	tás	1851	202	2.9628643E-5
		10)	té	0	0	0.0
			1)	tér	752	1320	1.9361291E-4
			2)	té_	996	893	1.3098207E-4
			3)	tég	1439	413	6.0577375E-5
			4)	téc	1723	244	3.5789053E-5
		11)	tâ	0	0	0.0
			1)	tân	949	962	1.4110275E-4
		12)	tê	0	0	0.0
			1)	têm	1011	878	1.2878192E-4
			2)	tên	1133	702	1.0296687E-4
		13)	tõ	0	0	0.0
			1)	tõe	1097	750	1.10007335E-4
	11)	m	0	0	0.0
		1)	me	0	0	0.0
			1)	men	19	26986	0.003958211
			2)	me_	346	3110	4.5616378E-4
			3)	mer	423	2514	3.687446E-4
			4)	mes	465	2364	3.4674312E-4
			5)	mei	499	2161	3.169678E-4
			6)	med	615	1704	2.4993668E-4
			7)	mel	796	1231	1.8055871E-4
			8)	meu	908	1008	1.4784986E-4
			9)	mea	1116	727	1.0663378E-4
			10)	met	1171	655	9.6073076E-5
			11)	mem	1238	578	8.4778985E-5
			12)	meç	1538	350	5.133676E-5
			13)	mec	1766	231	3.388226E-5
		2)	ma	0	0	0.0
			1)	ma_	41	17303	0.0025379427
			2)	mas	133	6932	0.0010167612
			3)	mai	167	5939	8.7111146E-4
			4)	man	306	3466	5.083806E-4
			5)	mar	584	1806	2.6489768E-4
			6)	mat	700	1474	2.162011E-4
			7)	maç	793	1247	1.8290554E-4
			8)	mad	941	969	1.4212949E-4
			9)	mam	1349	478	7.0111346E-5
			10)	mal	1415	428	6.277752E-5
			11)	mag	1744	236	3.461564E-5
		3)	mo	0	0	0.0
			1)	mos	60	13397	0.0019650245
			2)	mo_	106	8266	0.0012124275
			3)	mod	703	1465	2.14881E-4
			4)	mon	926	983	1.4418295E-4
			5)	moc	1148	674	9.885993E-5
			6)	mom	1175	651	9.548637E-5
			7)	mot	1245	564	8.272552E-5
			8)	mor	1348	478	7.0111346E-5
			9)	mov	1533	352	5.163011E-5
			10)	mou	1743	236	3.461564E-5
			11)	moç	1852	202	2.9628643E-5
		4)	mp	0	0	0.0
			1)	mpr	269	3863	5.666111E-4
			2)	mpo	270	3860	5.661711E-4
			3)	mpl	421	2523	3.700647E-4
			4)	mpe	679	1536	2.2529502E-4
			5)	mpa	1032	845	1.239416E-4
		5)	mb	0	0	0.0
			1)	mbé	289	3603	5.2847527E-4
			2)	mbi	542	1969	2.8880592E-4
			3)	mbr	1241	575	8.433896E-5
			4)	mba	1261	552	8.09654E-5
			5)	mbo	1280	537	7.876525E-5
			6)	mbl	1497	376	5.5150347E-5
		6)	mi	0	0	0.0
			1)	min	296	3554	5.212881E-4
			2)	mit	500	2160	3.1682113E-4
			3)	mis	687	1495	2.192813E-4
			4)	mic	791	1248	1.8305221E-4
			5)	mil	878	1063	1.5591706E-4
			6)	mid	989	904	1.3259551E-4
			7)	mia	1284	532	7.803187E-5
			8)	mig	1491	379	5.5590375E-5
			9)	mir	1626	296	4.341623E-5
		7)	mu	0	0	0.0
			1)	mui	311	3399	4.985533E-4
			2)	mun	418	2528	3.7079808E-4
			3)	mul	812	1189	1.743983E-4
			4)	mum	1163	663	9.7246484E-5
			5)	mud	1724	244	3.5789053E-5
		8)	mí	0	0	0.0
			1)	mín	987	906	1.3288886E-4
		9)	má	0	0	0.0
			1)	mát	1594	315	4.620308E-5
		10)	mé	0	0	0.0
			1)	mér	1633	292	4.2829524E-5
			2)	méd	1770	230	3.3735585E-5
		11)	ms	0	0	0.0
			1)	mse	1712	247	3.6229085E-5
	12)	ç	0	0	0.0
		1)	çã	0	0	0.0
			1)	ção	27	25027	0.0036708715
		2)	çõ	0	0	0.0
			1)	çõe	109	7948	0.0011657844
		3)	ça	0	0	0.0
			1)	ça_	415	2546	3.7343823E-4
			2)	ças	1007	880	1.2907527E-4
			3)	çar	1041	836	1.2262151E-4
			4)	çam	1056	812	1.1910128E-4
			5)	çad	1383	451	6.615108E-5
		4)	ço	0	0	0.0
			1)	ço_	710	1437	2.1077406E-4
			2)	ços	907	1008	1.4784986E-4
	13)	c	0	0	0.0
		1)	co	0	0	0.0
			1)	con	30	23968	0.003515541
			2)	com	35	20601	0.0030216817
			3)	cor	250	4111	6.029869E-4
			4)	co_	267	3881	5.692513E-4
			5)	col	348	3073	4.5073673E-4
			6)	cos	491	2200	3.226882E-4
			7)	coo	991	904	1.3259551E-4
			8)	coi	1345	481	7.0551374E-5
			9)	coe	1359	473	6.937796E-5
			10)	cou	1797	220	3.2268817E-5
			11)	cob	1800	219	3.212214E-5
		2)	ci	0	0	0.0
			1)	cia	71	12317	0.0018066139
			2)	cio	193	5187	7.6081074E-4
			3)	cid	350	3072	4.5059004E-4
			4)	cis	456	2387	3.501167E-4
			5)	cie	660	1588	2.329222E-4
			6)	cim	727	1385	2.0314689E-4
			7)	cip	870	1078	1.5811721E-4
			8)	cit	916	1002	1.469698E-4
			9)	cil	1196	622	9.123275E-5
			10)	cin	1224	590	8.6539105E-5
			11)	cir	1556	337	4.9429964E-5
			12)	civ	1601	313	4.590973E-5
			13)	ciê	1602	312	4.5763052E-5
		3)	ca	0	0	0.0
			1)	ca_	137	6813	9.993067E-4
			2)	cas	242	4212	6.178012E-4
			3)	cad	310	3417	5.0119346E-4
			4)	car	323	3304	4.84619E-4
			5)	caç	552	1940	2.845523E-4
			6)	cam	673	1551	2.2749517E-4
			7)	can	697	1478	2.167878E-4
			8)	cau	1055	814	1.1939463E-4
			9)	cap	1067	798	1.17047806E-4
			10)	cal	1082	777	1.139676E-4
			11)	cab	1195	624	9.1526104E-5
			12)	cat	1229	584	8.565905E-5
			13)	cai	1416	428	6.277752E-5
			14)	caz	1517	361	5.29502E-5
		4)	ct	0	0	0.0
			1)	cto	222	4560	6.688446E-4
			2)	cti	261	3994	5.8582576E-4
			3)	ctu	795	1243	1.8231882E-4
			4)	cta	847	1119	1.6413095E-4
			5)	cte	1481	385	5.6470435E-5
			6)	ctr	1656	280	4.1069405E-5
		5)	ce	0	0	0.0
			1)	ces	238	4295	6.2997534E-4
			2)	cer	292	3594	5.271552E-4
			3)	cei	470	2352	3.44983E-4
			4)	cen	586	1803	2.6445763E-4
			5)	ce_	731	1371	2.0109341E-4
			6)	ced	778	1277	1.8730582E-4
			7)	cem	1326	501	7.34849E-5
			8)	cep	1367	469	6.8791254E-5
			9)	ceb	1402	438	6.424428E-5
			10)	cel	1421	426	6.248417E-5
			11)	ceu	1789	222	3.2562173E-5
		6)	cr	0	0	0.0
			1)	cri	382	2759	4.0468032E-4
			2)	cre	524	2053	3.0112674E-4
			3)	cra	1332	495	7.2604846E-5
			4)	crá	1571	330	4.8403228E-5
			5)	crí	1853	201	2.9481967E-5
		7)	cu	0	0	0.0
			1)	cul	420	2524	3.7021138E-4
			2)	cur	738	1350	1.9801321E-4
			3)	cup	966	932	1.3670245E-4
			4)	cus	1010	879	1.289286E-4
			5)	cum	1021	859	1.2599507E-4
			6)	cut	1464	397	5.823055E-5
			7)	cuj	1585	321	4.708314E-5
			8)	cuç	1677	267	3.9162613E-5
			9)	cun	1679	266	3.9015937E-5
		8)	cl	0	0	0.0
			1)	cla	525	2052	3.009801E-4
			2)	clu	658	1598	2.3438896E-4
		9)	cç	0	0	0.0
			1)	cçã	653	1606	2.3556239E-4
			2)	cçõ	1246	563	8.2578845E-5
		10)	cí	0	0	0.0
			1)	cíp	937	975	1.4300954E-4
			2)	cíf	1494	378	5.54437E-5
			3)	cíc	1561	335	4.913661E-5
		11)	ch	0	0	0.0
			1)	che	1108	737	1.0810055E-4
			2)	cha	1141	692	1.015001E-4
			3)	cho	1505	370	5.4270287E-5
		12)	cn	0	0	0.0
			1)	cno	1506	369	5.412361E-5
			2)	cni	1695	257	3.769585E-5
	14)	r	0	0	0.0
		1)	ra	0	0	0.0
			1)	ra_	34	20628	0.003025642
			2)	ran	158	6220	9.1232755E-4
			3)	ram	169	5926	8.6920464E-4
			4)	raç	208	4874	7.14901E-4
			5)	rad	297	3553	5.2114145E-4
			6)	rar	331	3215	4.715648E-4
			7)	rat	354	3038	4.4560304E-4
			8)	ras	356	3033	4.448697E-4
			9)	ral	522	2067	3.0318022E-4
			10)	rab	540	1977	2.8997933E-4
			11)	rav	745	1330	1.9507969E-4
			12)	raz	756	1317	1.9317289E-4
			13)	rac	898	1026	1.5049004E-4
			14)	rai	1128	712	1.0443363E-4
			15)	rap	1274	544	7.979199E-5
			16)	rag	1715	245	3.593573E-5
			17)	rau	1848	203	2.977532E-5
		2)	re	0	0	0.0
			1)	res	38	18566	0.002723195
			2)	rec	107	8070	0.001183679
			3)	re_	148	6456	9.469432E-4
			4)	rel	165	6031	8.846057E-4
			5)	reg	219	4584	6.7236484E-4
			6)	rem	256	4060	5.955064E-4
			7)	ref	271	3814	5.59424E-4
			8)	rei	305	3466	5.083806E-4
			9)	ret	428	2505	3.674245E-4
			10)	ren	446	2426	3.5583708E-4
			11)	rea	472	2345	3.439563E-4
			12)	rev	536	1999	2.9320622E-4
			13)	rep	628	1669	2.44803E-4
			14)	red	818	1168	1.713181E-4
			15)	reo	1137	698	1.0238016E-4
			16)	rez	1204	611	8.961931E-5
			17)	ree	1222	593	8.697913E-5
			18)	req	1389	444	6.5124346E-5
			19)	rer	1441	413	6.0577375E-5
			20)	rej	1493	378	5.54437E-5
			21)	reu	1516	361	5.29502E-5
			22)	reç	1580	324	4.752317E-5
		3)	ri	0	0	0.0
			1)	ria	76	11572	0.0016973399
			2)	rio	110	7881	0.0011559571
			3)	rim	447	2424	3.555437E-4
			4)	rig	534	2008	2.945263E-4
			5)	rid	619	1688	2.4758984E-4
			6)	rin	629	1665	2.442163E-4
			7)	rit	705	1463	2.1458765E-4
			8)	ris	734	1360	1.9947997E-4
			9)	rib	739	1348	1.9771986E-4
			10)	ric	806	1201	1.7615841E-4
			11)	rie	927	981	1.438896E-4
			12)	rir	1101	741	1.0868725E-4
			13)	rif	1166	658	9.6513104E-5
			14)	riz	1199	618	9.064605E-5
			15)	riv	1554	339	4.9723316E-5
			16)	riu	1784	224	3.2855525E-5
			17)	riç	1822	211	3.094873E-5
		4)	ro	0	0	0.0
			1)	ro_	144	6604	9.6865126E-4
			2)	rop	200	4997	7.3294225E-4
			3)	ros	263	3928	5.761451E-4
			4)	roc	424	2512	3.6845123E-4
			5)	rog	604	1738	2.5492368E-4
			6)	rov	614	1704	2.4993668E-4
			7)	rod	640	1636	2.3996267E-4
			8)	rob	757	1316	1.9302621E-4
			9)	rom	792	1247	1.8290554E-4
			10)	rot	815	1172	1.719048E-4
			11)	rol	921	992	1.4550304E-4
			12)	rof	1113	732	1.0736716E-4
			13)	ron	1135	702	1.0296687E-4
			14)	roj	1147	676	9.915328E-5
			15)	rou	1537	350	5.133676E-5
		5)	rm	0	0	0.0
			1)	rma	195	5167	7.5787725E-4
			2)	rmo	482	2269	3.3280888E-4
			3)	rmi	568	1867	2.7384493E-4
			4)	rme	828	1147	1.682379E-4
			5)	rmu	1788	222	3.2562173E-5
		6)	rt	0	0	0.0
			1)	rta	281	3672	5.3859595E-4
			2)	rte	395	2663	3.905994E-4
			3)	rti	396	2659	3.900127E-4
			4)	rtu	883	1059	1.5533036E-4
			5)	rto	946	964	1.413961E-4
			6)	rtâ	1369	469	6.8791254E-5
		7)	rá	0	0	0.0
			1)	rá_	295	3556	5.2158145E-4
			2)	rát	1083	776	1.13820926E-4
			3)	rár	1449	409	5.9990667E-5
			4)	ráv	1489	381	5.5883727E-5
			5)	rác	1805	217	3.182879E-5
			6)	ráf	1829	209	3.0655377E-5
		8)	rd	0	0	0.0
			1)	rda	444	2429	3.562771E-4
			2)	rdo	717	1421	2.0842724E-4
			3)	rde	785	1263	1.8525236E-4
			4)	rdi	1639	289	4.2389493E-5
		9)	rn	0	0	0.0
			1)	rna	576	1829	2.6827122E-4
			2)	rno	798	1226	1.7982534E-4
			3)	rne	1456	405	5.9403963E-5
		10)	rr	0	0	0.0
			1)	rre	624	1676	2.4582972E-4
			2)	rra	1022	855	1.2540836E-4
			3)	rro	1223	590	8.6539105E-5
			4)	rri	1353	476	6.9817994E-5
			5)	rrê	1440	413	6.0577375E-5
		11)	rc	0	0	0.0
			1)	rca	678	1537	2.254417E-4
			2)	rce	846	1119	1.6413095E-4
			3)	rci	1037	840	1.2320821E-4
			4)	rcu	1378	455	6.673778E-5
			5)	rcí	1562	334	4.8989936E-5
		12)	rg	0	0	0.0
			1)	rga	749	1325	1.943463E-4
			2)	rgu	856	1102	1.6163745E-4
			3)	rgi	1254	559	8.199213E-5
			4)	rge	1578	325	4.7669848E-5
			5)	rgo	1650	281	4.1216084E-5
			6)	rgê	1765	231	3.388226E-5
		13)	rã	0	0	0.0
			1)	rão	753	1320	1.9361291E-4
		14)	rê	0	0	0.0
			1)	rên	760	1311	1.9229282E-4
			2)	rês	1569	330	4.8403228E-5
		15)	rç	0	0	0.0
			1)	rça	801	1210	1.774785E-4
			2)	rço	1209	607	8.9032605E-5
		16)	rq	0	0	0.0
			1)	rqu	866	1085	1.5914395E-4
		17)	rv	0	0	0.0
			1)	rvi	893	1039	1.5239684E-4
			2)	rva	1107	738	1.0824722E-4
			3)	rve	1156	668	9.797987E-5
		18)	ró	0	0	0.0
			1)	róp	896	1029	1.5093006E-4
			2)	róx	1282	534	7.8325225E-5
		19)	rs	0	0	0.0
			1)	rso	940	970	1.4227616E-4
			2)	rse	1121	721	1.0575372E-4
			3)	rsa	1590	317	4.6496436E-5
			4)	rsp	1629	294	4.3122876E-5
			5)	rsi	1835	207	3.0362025E-5
		20)	ru	0	0	0.0
			1)	rup	953	961	1.4095606E-4
			2)	rut	1086	768	1.1264751E-4
			3)	rum	1368	469	6.8791254E-5
