Portuguese	3	1105851	1045
			4)	cis	414	645	3.7959887E-4
			5)	cie	703	362	2.130462E-4
			6)	cip	835	282	1.6596416E-4
			7)	cim	840	281	1.6537563E-4
			8)	cit	969	228	1.3418379E-4
		3)	ca	0	0	0.0
			1)	ca_	142	1721	0.0010128522
			2)	cas	257	1008	5.932336E-4
			3)	car	282	924	5.4379745E-4
			4)	cad	298	892	5.2496465E-4
			5)	caç	547	495	2.913201E-4
			6)	cam	725	350	2.0598389E-4
			7)	can	805	296	1.7420352E-4
			8)	cap	1041	201	1.182936E-4
		4)	ct	0	0	0.0
			1)	cto	205	1243	7.3153706E-4
			2)	cti	260	1001	5.891139E-4
			3)	ctu	784	310	1.8244288E-4
			4)	cta	819	289	1.7008385E-4
		5)	ce	0	0	0.0
			1)	ces	246	1054	6.203058E-4
			2)	cer	273	961	5.6557293E-4
			3)	cei	446	603	3.5488082E-4
			4)	cen	584	448	2.6365937E-4
			5)	ce_	775	315	1.853855E-4
			6)	ced	841	281	1.6537563E-4
		6)	cu	0	0	0.0
			1)	cul	337	797	4.6905474E-4
			2)	cur	780	311	1.830314E-4
			3)	cup	941	237	1.3948051E-4
			4)	cum	949	234	1.3771495E-4
			5)	cus	994	217	1.2771001E-4
		7)	cr	0	0	0.0
			1)	cri	458	590	3.4723E-4
			2)	cre	545	496	2.919086E-4
		8)	cl	0	0	0.0
			1)	cla	511	540	3.1780373E-4
			2)	clu	611	430	2.5306593E-4
		9)	cç	0	0	0.0
			1)	cçã	762	323	1.900937E-4
		10)	cí	0	0	0.0
			1)	cíp	918	246	1.4477725E-4
	13)	ç	0	0	0.0
		1)	çã	0	0	0.0
			1)	ção	30	6062	0.003567641
		2)	çõ	0	0	0.0
			1)	çõe	121	1857	0.0010928917
		3)	ça	0	0	0.0
			1)	ça_	373	727	4.2785797E-4
			2)	çar	1030	205	1.2064771E-4
		4)	ço	0	0	0.0
			1)	ço_	713	355	2.0892652E-4
			2)	ços	822	288	1.6949531E-4
	14)	r	0	0	0.0
		1)	ra	0	0	0.0
			1)	ra_	34	5203	0.0030620976
			2)	ram	134	1767	0.0010399243
			3)	ran	140	1736	0.0010216801
			4)	raç	228	1146	6.7445013E-4
			5)	rad	308	870	5.120171E-4
			6)	rar	345	784	4.6140392E-4
			7)	rat	349	773	4.5493012E-4
			8)	ras	367	741	4.3609733E-4
			9)	ral	500	548	3.225119E-4
			10)	rab	532	509	2.9955944E-4
			11)	raz	768	319	1.877396E-4
			12)	rav	771	317	1.8656255E-4
			13)	rac	932	241	1.4183462E-4
			14)	rai	1012	212	1.2476738E-4
		2)	re	0	0	0.0
			1)	res	40	4513	0.002656015
			2)	rec	103	2146	0.0012629755
			3)	re_	152	1665	9.798948E-4
			4)	rel	167	1496	8.80434E-4
			5)	reg	199	1283	7.550781E-4
			6)	rem	249	1025	6.032385E-4
			7)	ref	255	1019	5.9970736E-4
			8)	ret	400	662	3.896038E-4
			9)	rei	461	586	3.4487588E-4
			10)	ren	468	577	3.3957916E-4
			11)	rea	487	560	3.2957422E-4
			12)	rev	544	496	2.919086E-4
			13)	rep	612	428	2.5188888E-4
			14)	red	885	259	1.5242808E-4
		3)	ri	0	0	0.0
			1)	ria	77	2827	0.0016637613
			2)	rio	106	1989	0.001170577
			3)	rim	493	554	3.2604308E-4
			4)	rid	588	445	2.6189382E-4
			5)	rig	609	430	2.5306593E-4
			6)	rin	632	410	2.4129542E-4
			7)	rit	648	401	2.3599868E-4
			8)	rib	690	371	2.1834293E-4
			9)	rie	715	354	2.08338E-4
			10)	ris	846	279	1.6419859E-4
			11)	ric	858	273	1.6066743E-4
		4)	ro	0	0	0.0
			1)	ro_	145	1717	0.0010104981
			2)	rop	190	1332	7.8391586E-4
			3)	ros	261	995	5.8558275E-4
			4)	rog	394	674	3.9666612E-4
			5)	roc	454	592	3.4840705E-4
			6)	rov	593	442	2.6012823E-4
			7)	rol	747	331	1.948019E-4
			8)	rom	767	319	1.877396E-4
			9)	rob	770	317	1.8656255E-4
			10)	rod	831	284	1.6714122E-4
			11)	roj	888	258	1.5183956E-4
			12)	rof	933	240	1.412461E-4
			13)	ron	1015	210	1.2359033E-4
		5)	rm	0	0	0.0
			1)	rma	195	1296	7.627289E-4
			2)	rmo	471	574	3.3781357E-4
			3)	rmi	576	456	2.6836758E-4
			4)	rme	749	330	1.9421338E-4
		6)	rt	0	0	0.0
			1)	rta	280	924	5.4379745E-4
			2)	rte	381	703	4.1373336E-4
			3)	rti	387	690	4.0608252E-4
			4)	rtu	773	316	1.8597403E-4
			5)	rto	958	232	1.365379E-4
		7)	rá	0	0	0.0
			1)	rá_	283	923	5.4320897E-4
		8)	rd	0	0	0.0
			1)	rda	469	576	3.3899062E-4
			2)	rde	683	377	2.2187407E-4
			3)	rdo	753	327	1.9244781E-4
		9)	rê	0	0	0.0
			1)	rên	562	478	2.8131515E-4
		10)	rc	0	0	0.0
			1)	rca	599	438	2.5777414E-4
			2)	rce	914	247	1.4536578E-4
		11)	rr	0	0	0.0
			1)	rre	621	417	2.4541508E-4
			2)	rrê	920	245	1.4418873E-4
		12)	rn	0	0	0.0
			1)	rna	629	411	2.4188394E-4
			2)	rno	720	352	2.0716095E-4
		13)	rg	0	0	0.0
			1)	rga	669	388	2.2834785E-4
			2)	rgu	877	263	1.5478217E-4
		14)	rã	0	0	0.0
			1)	rão	744	333	1.9597897E-4
		15)	rq	0	0	0.0
			1)	rqu	830	284	1.6714122E-4
		16)	ru	0	0	0.0
			1)	rup	832	282	1.6596416E-4
			2)	rut	1011	212	1.2476738E-4
		17)	rs	0	0	0.0
			1)	rse	882	261	1.5360513E-4
			2)	rso	910	249	1.4654282E-4
		18)	rv	0	0	0.0
			1)	rvi	901	253	1.4889693E-4
		19)	rç	0	0	0.0
			1)	rça	919	245	1.4418873E-4
		20)	ró	0	0	0.0
			1)	róp	935	239	1.4065758E-4
	15)	i	0	0	0.0
		1)	ia	0	0	0.0
			1)	ia_	38	4601	0.0027078055
			2)	ias	251	1025	6.032385E-4
			3)	ial	360	757	4.4551372E-4
			4)	iar	583	449	2.642479E-4
			5)	iat	635	409	2.407069E-4
			6)	iaç	707	358	2.1069209E-4
			7)	iam	734	343	2.0186421E-4
			8)	iad	750	330	1.9421338E-4
			9)	iai	896	255	1.5007397E-4
		2)	id	0	0	0.0
			1)	ida	53	3742	0.0022022622
			2)	ido	189	1350	7.945093E-4
			3)	ide	301	888	5.2261056E-4
		3)	is	0	0	0.0
			1)	is_	54	3675	0.002162831
			2)	ist	112	1951	0.001148213
			3)	iss	278	932	5.485057E-4
			4)	isa	572	463	2.7248726E-4
			5)	isp	660	396	2.3305605E-4
			6)	isc	702	365	2.1481178E-4
			7)	isã	906	251	1.4771988E-4
			8)	isl	981	221	1.3006412E-4
		4)	ic	0	0	0.0
			1)	ica	57	3481	0.0020486568
			2)	ici	224	1162	6.838665E-4
			3)	ico	239	1096	6.450238E-4
			4)	icu	854	276	1.6243302E-4
		5)	io	0	0	0.0
			1)	io_	95	2418	0.0014230544
			2)	ion	225	1161	6.83278E-4
			3)	ios	243	1080	6.3560746E-4
			4)	ior	449	598	3.519382E-4
		6)	it	0	0	0.0
			1)	ito	100	2265	0.00133301
			2)	ita	178	1447	8.5159624E-4
			3)	itu	317	840	4.9436133E-4
			4)	iti	531	510	3.0014795E-4
			5)	itá	671	386	2.271708E-4
			6)	ite	977	222	1.3065264E-4
		7)	iv	0	0	0.0
			1)	iva	132	1779	0.0010469867
			2)	ivo	279	929	5.467401E-4
			3)	ive	697	368	2.1657735E-4
			4)	ivi	829	285	1.6772974E-4
		8)	im	0	0	0.0
			1)	ime	163	1511	8.892619E-4
			2)	imp	221	1178	6.932829E-4
			3)	im_	501	548	3.225119E-4
			4)	ima	533	509	2.9955944E-4
			5)	imo	537	505	2.9720532E-4
			6)	imi	580	454	2.6719054E-4
		9)	in	0	0	0.0
			1)	int	170	1492	8.780799E-4
			2)	ina	217	1196	7.038764E-4
			3)	ind	276	946	5.5674504E-4
			4)	ini	310	868	5.1084004E-4
			5)	inc	316	846	4.978925E-4
			6)	ins	436	618	3.637087E-4
			7)	inh	521	528	3.1074142E-4
			8)	inf	755	327	1.9244781E-4
			9)	inu	866	270	1.5890186E-4
		10)	ir	0	0	0.0
			1)	ir_	193	1310	7.7096827E-4
			2)	ire	341	795	4.678777E-4
			3)	ira	365	744	4.378629E-4
			4)	iro	388	687	4.0431696E-4
			5)	irm	865	271	1.5949039E-4
			6)	iri	982	221	1.3006412E-4
		11)	iz	0	0	0.0
			1)	iza	241	1090	6.4149266E-4
			2)	ize	625	414	2.4364951E-4
		12)	il	0	0	0.0
			1)	ili	253	1021	6.0088444E-4
			2)	ilh	913	248	1.459543E-4
			3)	ilo	1044	200	1.1770508E-4
		13)	ie	0	0	0.0
			1)	ien	362	752	4.425711E-4
		14)	if	0	0	0.0
			1)	ifi	380	707	4.1608745E-4
			2)	ife	851	277	1.6302154E-4
		15)	iç	0	0	0.0
			1)	içã	489	559	3.289857E-4
			2)	içõ	656	397	2.3364459E-4
		16)	ig	0	0	0.0
			1)	igo	538	503	2.9602827E-4
			2)	iga	709	356	2.0951504E-4
			3)	igu	868	267	1.5713628E-4
			4)	ign	992	218	1.2829853E-4
		17)	ib	0	0	0.0
			1)	ibu	693	369	2.1716587E-4
			2)	ibi	710	356	2.0951504E-4
		18)	iõ	0	0	0.0
			1)	iõe	765	321	1.8891666E-4
		19)	iã	0	0	0.0
			1)	ião	783	310	1.8244288E-4
		20)	ip	0	0	0.0
			1)	ipa	895	255	1.5007397E-4
		21)	iu	0	0	0.0
			1)	iu_	1031	205	1.2064771E-4
	16)	s	0	0	0.0
		1)	st	0	0	0.0
			1)	sta	41	4462	0.0026260004
			2)	ste	98	2281	0.0013424264
			3)	str	200	1271	7.4801577E-4
			4)	sti	227	1152	6.7798124E-4
			5)	sto	266	990	5.826402E-4
			6)	stã	386	690	4.0608252E-4
			7)	stá	646	404	2.3776427E-4
		2)	se	0	0	0.0
			1)	se_	47	3976	0.002339977
			2)	sen	63	3317	0.0019521387
			3)	ser	124	1841	0.0010834753
			4)	seg	230	1139	6.703304E-4
			5)	sem	303	884	5.2025646E-4
			6)	ses	359	760	4.472793E-4
			7)	seu	444	604	3.5546935E-4
			8)	sej	464	585	3.4428737E-4
			9)	sec	957	232	1.365379E-4
		3)	so	0	0	0.0
			1)	so_	101	2199	0.0012941674
			2)	sob	244	1065	6.2677957E-4
			3)	sos	412	647	3.8077595E-4
			4)	sol	467	580	3.4134474E-4
			5)	soc	592	442	2.6012823E-4
			6)	soa	956	233	1.3712642E-4
		4)	ss	0	0	0.0
			1)	sso	116	1896	0.0011158441
			2)	ssa	153	1636	9.628276E-4
			3)	sse	173	1472	8.663094E-4
			4)	ssi	265	991	5.8322866E-4
			5)	ssã	705	358	2.1069209E-4
			6)	ssu	772	316	1.8597403E-4
			7)	ssá	776	314	1.8479698E-4
			8)	ssí	827	285	1.6772974E-4
		5)	sp	0	0	0.0
			1)	spe	176	1448	8.521848E-4
			2)	spo	285	919	5.408548E-4
			3)	spa	980	221	1.3006412E-4
		6)	sã	0	0	0.0
			1)	são	177	1447	8.5159624E-4
		7)	sa	0	0	0.0
			1)	sa_	182	1412	8.309979E-4
			2)	sas	347	777	4.5728424E-4
			3)	sab	598	438	2.5777414E-4
			4)	sar	661	395	2.3246753E-4
			5)	sam	668	389	2.2893638E-4
			6)	sad	872	265	1.5595923E-4
		8)	si	0	0	0.0
			1)	sid	302	886	5.214335E-4
			2)	sim	475	572	3.3663653E-4
			3)	sit	477	570	3.3545948E-4
			4)	sis	606	432	2.5424297E-4
			5)	siç	730	349	2.0539536E-4
			6)	sig	964	230	1.3536084E-4
		9)	su	0	0	0.0
			1)	sua	338	796	4.6846623E-4
			2)	sub	787	307	1.8067729E-4
			3)	sul	942	236	1.3889199E-4
		10)	sm	0	0	0.0
			1)	smo	553	487	2.8661187E-4
		11)	sí	0	0	0.0
			1)	sív	758	326	1.9185928E-4
		12)	sá	0	0	0.0
			1)	sár	759	326	1.9185928E-4
		13)	sõ	0	0	0.0
			1)	sõe	908	250	1.4713134E-4
		14)	só	0	0	0.0
			1)	só_	955	233	1.3712642E-4
		15)	sc	0	0	0.0
			1)	sco	970	227	1.3359527E-4
			2)	scr	1034	203	1.1947066E-4
		16)	sl	0	0	0.0
			1)	sla	993	217	1.2771001E-4
	17)	p	0	0	0.0
		1)	pa	0	0	0.0
			1)	par	42	4353	0.0025618512
			2)	paí	591	443	2.6071674E-4
			3)	pas	691	370	2.177544E-4
			4)	paç	848	278	1.6361006E-4
		2)	pr	0	0	0.0
			1)	pro	48	3900	0.0022952491
			2)	pre	64	3281	0.0019309518
			3)	pri	206	1242	7.309485E-4
			4)	pró	623	416	2.4482657E-4
			5)	pra	1043	200	1.1770508E-4
		3)	po	0	0	0.0
			1)	por	61	3384	0.00199157
			2)	pos	99	2279	0.0013412494
			3)	pod	250	1025	6.032385E-4
			4)	pon	267	983	5.7852047E-4
			5)	pol	293	906	5.33204E-4
			6)	poi	402	660	3.8842676E-4
			7)	po_	570	470	2.7660694E-4
		4)	pe	0	0	0.0
			1)	per	111	1961	0.0011540983
			2)	pel	181	1419	8.3511753E-4
			3)	pen	247	1039	6.114779E-4
			4)	pec	377	720	4.237383E-4
			5)	pei	391	681	4.007858E-4
			6)	pes	610	430	2.5306593E-4
			7)	peu	879	262	1.5419365E-4
			8)	pet	880	262	1.5419365E-4
			9)	ped	1038	201	1.182936E-4
		5)	pu	0	0	0.0
			1)	put	420	630	3.70771E-4
		6)	pl	0	0	0.0
			1)	pli	509	541	3.1839224E-4
			2)	ple	706	358	2.1069209E-4
			3)	plo	855	275	1.6184448E-4
			4)	pla	988	219	1.2888707E-4
		7)	pi	0	0	0.0
			1)	pio	862	272	1.6007891E-4
	18)	õ	0	0	0.0
		1)	õe	0	0	0.0
			1)	ões	78	2825	0.0016625843
	19)	f	0	0	0.0
		1)	fo	0	0	0.0
			1)	for	118	1893	0.0011140786
			2)	foi	573	463	2.7248726E-4
		2)	fi	0	0	0.0
			1)	fic	188	1359	7.9980603E-4
			2)	fin	390	682	4.0137433E-4
			3)	fir	907	251	1.4771988E-4
		3)	fe	0	0	0.0
			1)	fer	312	858	5.049548E-4
			2)	fei	639	407	2.3952984E-4
			3)	fec	902	253	1.4889693E-4
			4)	fes	1040	201	1.182936E-4
		4)	fu	0	0	0.0
			1)	fun	448	599	3.5252672E-4
		5)	fa	0	0	0.0
			1)	faz	529	512	3.01325E-4
			2)	fac	534	508	2.989709E-4
			3)	fal	881	262	1.5419365E-4
			4)	fav	997	216	1.2712149E-4
		6)	fr	0	0	0.0
			1)	fra	975	223	1.3124116E-4
	20)	h	0	0	0.0
		1)	ho	0	0	0.0
			1)	hor	129	1809	0.0010646424
			2)	ho_	522	526	3.0956435E-4
			3)	hoj	927	243	1.4301167E-4
		2)	ha	0	0	0.0
			1)	ha_	520	529	3.1132993E-4
			2)	ham	793	304	1.7891172E-4
			3)	har	912	249	1.4654282E-4
		3)	há	0	0	0.0
			1)	há_	651	401	2.3599868E-4
		4)	he	0	0	0.0
			1)	hec	945	235	1.3830347E-4
			2)	he_	1001	215	1.2653296E-4
	21)	v	0	0	0.0
		1)	ve	0	0	0.0
			1)	ver	133	1767	0.0010399243
			2)	vel	203	1251	7.362453E-4
			3)	ve_	508	541	3.1839224E-4
			4)	ven	561	479	2.8190366E-4
			5)	vez	579	454	2.6719054E-4
			6)	vem	642	405	2.3835279E-4
			7)	vei	654	398	2.3423311E-4
			8)	ves	892	257	1.5125104E-4
		2)	va	0	0	0.0
			1)	va_	209	1226	7.2153215E-4
			2)	vam	453	593	3.4899556E-4
			3)	vas	523	525	3.0897584E-4
			4)	val	797	300	1.7655762E-4
			5)	vad	954	233	1.3712642E-4
			6)	van	984	220	1.294756E-4
		3)	vi	0	0	0.0
			1)	vid	332	802	4.7199737E-4
			2)	vis	431	621	3.6547426E-4
			3)	vim	732	346	2.036298E-4
			4)	via	871	265	1.5595923E-4
		4)	vo	0	0	0.0
			1)	vo_	334	798	4.6964327E-4
			2)	vol	395	673	3.960776E-4
			3)	vos	440	614	3.6135459E-4
			4)	vot	925	243	1.4301167E-4
			5)	vor	953	233	1.3712642E-4
	22)	g	0	0	0.0
		1)	gr	0	0	0.0
			1)	gra	149	1678	9.875456E-4
			2)	gru	878	263	1.5478217E-4
		2)	go	0	0	0.0
			1)	go_	346	784	4.6140392E-4
			2)	gos	433	619	3.6429722E-4
			3)	gor	741	337	1.9833306E-4
		3)	ga	0	0	0.0
			1)	gar	397	669	3.937235E-4
			2)	gas	857	275	1.6184448E-4
			3)	ga_	917	246	1.4477725E-4
			4)	gad	936	239	1.4065758E-4
			5)	gam	948	234	1.3771495E-4
		4)	gu	0	0	0.0
			1)	gun	432	619	3.6429722E-4
			2)	gur	560	480	2.824922E-4
			3)	gui	601	436	2.5659706E-4
			4)	gua	653	400	2.3541016E-4
			5)	gum	802	297	1.7479205E-4
			6)	gul	1008	213	1.2535592E-4
			7)	gue	1017	210	1.2359033E-4
		5)	gi	0	0	0.0
			1)	gia	794	303	1.783232E-4
			2)	gis	804	296	1.7420352E-4
			3)	giõ	852	277	1.6302154E-4
		6)	ge	0	0	0.0
			1)	gem	806	295	1.73615E-4
			2)	gen	876	264	1.5537071E-4
			3)	ger	947	234	1.3771495E-4
	23)	l	0	0	0.0
		1)	lo	0	0	0.0
			1)	lo_	183	1387	8.1628474E-4
			2)	los	555	487	2.8661187E-4
			3)	loc	801	298	1.7538057E-4
			4)	lor	1039	201	1.182936E-4
		2)	la	0	0	0.0
			1)	lat	192	1314	7.7332236E-4
			2)	lar	226	1154	6.791583E-4
			3)	la_	354	768	4.5198752E-4
			4)	laç	497	553	3.2545454E-4
			5)	lam	673	384	2.2599376E-4
			6)	lad	853	276	1.6243302E-4
			7)	las	863	272	1.6007891E-4
			8)	lan	869	266	1.5654776E-4
		3)	li	0	0	0.0
			1)	lid	252	1022	6.01473E-4
			2)	lic	281	924	5.4379745E-4
			3)	liz	344	786	4.6258097E-4
			4)	lim	692	370	2.177544E-4
			5)	lis	790	306	1.8008877E-4
			6)	lia	986	220	1.294756E-4
			7)	lio	1033	204	1.2005918E-4
		4)	lm	0	0	0.0
			1)	lme	321	827	4.8671052E-4
		5)	lí	0	0	0.0
			1)	lít	328	810	4.7670558E-4
		6)	le	0	0	0.0
			1)	leg	371	731	4.3021207E-4
			2)	lem	483	563	3.313398E-4
			3)	lei	796	301	1.7714614E-4
			4)	lev	812	292	1.7184942E-4
			5)	lec	856	275	1.6184448E-4
			6)	les	976	222	1.3065264E-4
			7)	len	1035	203	1.1947066E-4
		7)	lh	0	0	0.0
			1)	lho	379	707	4.1608745E-4
			2)	lhe	586	446	2.6248232E-4
			3)	lha	689	372	2.1893145E-4
		8)	lg	0	0	0.0
			1)	lgu	563	477	2.807266E-4
		9)	lv	0	0	0.0
			1)	lvi	631	411	2.4188394E-4
			2)	lve	985	220	1.294756E-4
		10)	lt	0	0	0.0
			1)	lta	634	409	2.407069E-4
			2)	lte	650	401	2.3599868E-4
			3)	lti	816	290	1.7067237E-4
			4)	ltu	849	278	1.6361006E-4
		11)	lu	0	0	0.0
			1)	lug	823	288	1.6949531E-4
			2)	luç	839	281	1.6537563E-4
			3)	lus	999	215	1.2653296E-4
		12)	lq	0	0	0.0
			1)	lqu	1014	211	1.2417886E-4
	24)	ê	0	0	0.0
		1)	ên	0	0	0.0
			1)	ênc	201	1263	7.433076E-4
	25)	é	0	0	0.0
		1)	ém	0	0	0.0
			1)	ém_	210	1224	7.203551E-4
		2)	ér	0	0	0.0
			1)	éri	575	456	2.6836758E-4
	26)	á	0	0	0.0
		1)	ár	0	0	0.0
			1)	ári	223	1163	6.8445504E-4
		2)	áv	0	0	0.0
			1)	áve	519	531	3.1250698E-4
		3)	át	0	0	0.0
			1)	áti	836	281	1.6537563E-4
	27)	b	0	0	0.0
		1)	br	0	0	0.0
			1)	bre	236	1116	6.5679435E-4
			2)	bri	746	333	1.9597897E-4
		2)	bé	0	0	0.0
			1)	bém	292	908	5.343811E-4
		3)	bi	0	0	0.0
			1)	bil	410	648	3.8136446E-4
			2)	bit	891	258	1.5183956E-4
			3)	bie	1010	213	1.2535592E-4
		4)	ba	0	0	0.0
			1)	bal	465	585	3.4428737E-4
			2)	bat	581	453	2.66602E-4
			3)	bas	699	366	2.154003E-4
		5)	bo	0	0	0.0
			1)	bor	594	442	2.6012823E-4
		6)	bl	0	0	0.0
			1)	ble	617	423	2.4894625E-4
			2)	bli	847	279	1.6419859E-4
		7)	be	0	0	0.0
			1)	ber	627	413	2.4306099E-4
			2)	bem	658	397	2.3364459E-4
		8)	bj	0	0	0.0
			1)	bje	676	383	2.2540522E-4
	28)	í	0	0	0.0
		1)	ít	0	0	0.0
			1)	íti	269	974	5.7322375E-4
		2)	ív	0	0	0.0
			1)	íve	340	795	4.678777E-4
		3)	íc	0	0	0.0
			1)	íci	764	321	1.8891666E-4
		4)	ís	0	0	0.0
			1)	íse	795	302	1.7773468E-4
		5)	íp	0	0	0.0
			1)	ípi	916	246	1.4477725E-4
		6)	ín	0	0	0.0
			1)	íni	978	221	1.3006412E-4
	29)	ó	0	0	0.0
		1)	ór	0	0	0.0
			1)	óri	325	818	4.814138E-4
		2)	ós	0	0	0.0
			1)	ós_	748	330	1.9421338E-4
		3)	óm	0	0	0.0
			1)	ómi	815	290	1.7067237E-4
		4)	óp	0	0	0.0
			1)	ópr	939	238	1.4006905E-4
	30)	z	0	0	0.0
		1)	ze	0	0	0.0
			1)	zer	404	658	3.8724972E-4
			2)	zes	1027	206	1.2123623E-4
		2)	za	0	0	0.0
			1)	zaç	526	517	3.0426763E-4
			2)	zad	845	279	1.6419859E-4
			3)	zar	979	221	1.3006412E-4
			4)	za_	1020	209	1.2300181E-4
	31)	j	0	0	0.0
		1)	je	0	0	0.0
			1)	jec	413	645	3.7959887E-4
			2)	je_	911	249	1.4654282E-4
		2)	já	0	0	0.0
			1)	já_	549	488	2.8720038E-4
		3)	ja	0	0	0.0
			1)	ja_	565	474	2.7896103E-4
			2)	jam	1000	215	1.2653296E-4
		4)	ju	0	0	0.0
			1)	jud	962	231	1.3594936E-4
			2)	jus	1025	207	1.21824756E-4
	32)	à	0	0	0.0
		1)	às	0	0	0.0
			1)	às_	614	426	2.5071183E-4
	33)	x	0	0	0.0
		1)	xi	0	0	0.0
			1)	xis	728	349	2.0539536E-4
			2)	xim	904	252	1.483084E-4
	34)	â	0	0	0.0
		1)	ân	0	0	0.0
			1)	ânc	887	258	1.5183956E-4
		2)	âm	0	0	0.0
			1)	âmb	989	218	1.2829853E-4
	35)	ú	0	0	0.0
		1)	úl	0	0	0.0
			1)	últ	938	238	1.4006905E-4
