English	2	263239665	557
		25)	r 	475	1026	3.321994E-6
	10)	o	0	0	0.0
		1)	on	13	3505262	0.011349375
		2)	o_	23	2404432	0.007785096
		3)	or	25	2354296	0.007622765
		4)	of	37	1904979	0.0061679618
		5)	ou	45	1631609	0.005282841
		6)	om	84	905775	0.002932728
		7)	ot	88	822899	0.0026643914
		8)	op	118	606175	0.00196268
		9)	ol	124	548115	0.0017746927
		10)	os	132	503265	0.0016294769
		11)	ow	137	476883	0.0015440569
		12)	ov	177	301897	9.774853E-4
		13)	oc	183	284977	9.227016E-4
		14)	od	187	270100	8.7453274E-4
		15)	oo	193	257824	8.3478534E-4
		16)	ob	219	195077	6.3162245E-4
		17)	oi	228	168374	5.451632E-4
		18)	og	232	156842	5.078247E-4
		19)	oa	292	71274	2.3077174E-4
		20)	oe	310	56630	1.8335723E-4
		21)	oy	318	50315	1.6291045E-4
		22)	ok	320	46741	1.5133852E-4
		23)	oj	350	20573	6.661148E-5
		24)	oh	356	18310	5.9284317E-5
		25)	ox	385	7246	2.3461178E-5
		26)	oz	433	2412	7.8096E-6
		27)	oq	534	317	1.026386E-6
	11)	a	0	0	0.0
		1)	an	15	3078483	0.009967546
		2)	at	16	2947943	0.009544882
		3)	al	36	1968558	0.0063738185
		4)	ar	42	1760688	0.0057007745
		5)	as	56	1325110	0.0042904555
		6)	a_	81	967025	0.003131044
		7)	ac	108	706480	0.0022874486
		8)	ad	134	497051	0.0016093571
		9)	ai	135	490990	0.0015897327
		10)	av	138	473712	0.0015337898
		11)	am	149	423559	0.0013714039
		12)	ab	152	406844	0.001317284
		13)	ag	157	385265	0.0012474152
		14)	ay	176	305928	9.90537E-4
		15)	ap	181	288191	9.331079E-4
		16)	ak	190	265503	8.596485E-4
		17)	au	226	173025	5.602222E-4
		18)	af	260	116989	3.7878825E-4
		19)	aw	277	86903	2.8137548E-4
		20)	aj	335	29683	9.610794E-5
		21)	ax	342	25811	8.357113E-5
		22)	ah	399	5115	1.6561402E-5
		23)	az	417	3516	1.1384143E-5
		24)	ae	422	2990	9.6810545E-6
		25)	ao	424	2910	9.4220295E-6
		26)	aq	468	1111	3.5972078E-6
		27)	a 	536	290	9.389652E-7
	12)	y	0	0	0.0
		1)	y_	20	2659000	0.008609339
		2)	yo	216	200648	6.4966024E-4
		3)	ye	245	135775	4.3961377E-4
		4)	ys	257	118048	3.8221708E-4
		5)	yi	321	46287	1.4986855E-4
		6)	ym	326	40715	1.3182747E-4
		7)	yt	361	15800	5.115741E-5
		8)	yp	369	12760	4.1314466E-5
		9)	yl	382	7877	2.5504236E-5
		10)	yc	393	5895	1.9086894E-5
		11)	yn	394	5558	1.7995753E-5
		12)	yb	396	5401	1.7487417E-5
		13)	ya	410	3988	1.291239E-5
		14)	yw	421	3246	1.0509934E-5
		15)	yr	427	2819	9.127389E-6
		16)	yf	436	2273	7.3595443E-6
		17)	yd	438	2216	7.1749887E-6
		18)	y’	440	2112	6.8382565E-6
		19)	yg	480	952	3.082396E-6
		20)	yh	527	366	1.1850387E-6
	13)	f	0	0	0.0
