Portuguese	3	121193861	3872
			2)	dut	1052	20368	1.2038122E-4
			3)	duç	1079	19518	1.15357456E-4
			4)	dur	1117	18404	1.0877337E-4
			5)	dua	1206	15534	9.1810776E-5
			6)	duc	1700	6640	3.9244467E-5
			7)	duo	1866	4925	2.9108283E-5
			8)	dus	2093	3248	1.9196692E-5
			9)	dup	2261	2425	1.4332505E-5
			10)	dul	2502	1656	9.787475E-6
			11)	dum	2859	936	5.5320515E-6
			12)	duv	2895	883	5.2188047E-6
			13)	dub	3285	481	2.8428597E-6
			14)	dun	3401	406	2.3995865E-6
		7)	dr	0	0	0.0
			1)	dro	1242	14560	8.605413E-5
			2)	dra	1906	4639	2.7417935E-5
			3)	drõ	2736	1142	6.7495757E-6
			4)	drá	3267	492	2.907873E-6
			5)	dri	3347	444	2.6241783E-6
			6)	dre	3517	338	1.9976853E-6
			7)	drã	3714	255	1.5071294E-6
		8)	dê	0	0	0.0
			1)	dên	1410	10995	6.498387E-5
			2)	dês	2532	1552	9.172803E-6
			3)	dê_	2654	1301	7.689315E-6
			4)	dêe	3194	553	3.2684022E-6
			5)	dêl	3748	242	1.4302954E-6
		9)	dm	0	0	0.0
			1)	dmi	1411	10979	6.488931E-5
		10)	dú	0	0	0.0
			1)	dús	1608	7850	4.6395944E-5
			2)	dúv	1642	7223	4.269018E-5
		11)	dá	0	0	0.0
			1)	dár	2031	3656	2.1608099E-5
			2)	dá_	2268	2400	1.4184747E-5
			3)	dáv	2462	1745	1.03134935E-5
			4)	dám	2872	922	5.449307E-6
			5)	dál	3091	646	3.818061E-6
			6)	dád	3626	286	1.690349E-6
		12)	dí	0	0	0.0
			1)	dív	2113	3144	1.8582019E-5
			2)	díc	2773	1074	6.3476746E-6
			3)	día	3201	542	3.2033888E-6
			4)	dís	3432	389	2.2991112E-6
			5)	díg	3845	208	1.2293448E-6
		13)	dé	0	0	0.0
			1)	déc	2320	2200	1.3002685E-5
			2)	déf	2500	1658	9.799296E-6
			3)	dém	3183	561	3.3156846E-6
			4)	dés	3343	446	2.635999E-6
			5)	déb	3717	254	1.5012191E-6
		14)	dq	0	0	0.0
			1)	dqu	2383	2000	1.1820623E-5
		15)	dv	0	0	0.0
			1)	dve	2649	1307	7.724777E-6
			2)	dvo	2831	975	5.7625534E-6
			3)	dvi	3786	230	1.3593716E-6
		16)	dó	0	0	0.0
			1)	dól	2713	1173	6.9327953E-6
		17)	dâ	0	0	0.0
			1)	dân	3114	623	3.6821239E-6
		18)	dj	0	0	0.0
			1)	dju	3138	607	3.587559E-6
		19)	dk	0	0	0.0
			1)	dka	3842	209	1.235255E-6
	4)	a	0	0	0.0
		1)	as	0	0	0.0
			1)	as_	4	1365052	0.008067883
			2)	ass	169	142488	8.4214844E-4
			3)	ase	490	55457	3.2776812E-4
			4)	aso	768	31716	1.8745143E-4
			5)	ast	1060	20112	1.1886818E-4
			6)	asp	1123	18253	1.07880915E-4
			7)	asi	1228	15004	8.867831E-5
			8)	asc	2013	3777	2.2323246E-5
			9)	asa	2021	3724	2.201E-5
			10)	asm	2733	1149	6.7909477E-6
			11)	asv	3036	709	4.190411E-6
			12)	asã	3197	547	3.2329403E-6
			13)	as”	3487	353	2.08634E-6
			14)	asf	3739	246	1.4539365E-6
		2)	ar	0	0	0.0
			1)	ar_	33	550723	0.0032549445
			2)	ara	48	387578	0.0022907066
			3)	art	253	101495	5.99867E-4
			4)	are	318	83343	4.925831E-4
			5)	ari	336	79543	4.701239E-4
			6)	arm	683	37418	2.2115203E-4
			7)	arg	857	27861	1.6466719E-4
			8)	ará	997	22250	1.3150442E-4
			9)	aro	1149	17556	1.0376143E-4
			10)	arc	1159	17246	1.0192923E-4
			11)	ars	1199	15680	9.267368E-5
			12)	ard	1310	13099	7.7419165E-5
			13)	arr	1403	11045	6.527939E-5
			14)	arl	1456	10028	5.92686E-5
			15)	arn	1681	6822	4.0320145E-5
			16)	arã	1705	6572	3.8842565E-5
			17)	arí	1744	6078	3.5922872E-5
			18)	arê	1819	5313	3.1401483E-5
			19)	arq	2173	2812	1.6619795E-5
			20)	arb	2368	2034	1.2021574E-5
			21)	arv	2682	1243	7.346517E-6
			22)	arâ	3231	516	3.0497206E-6
			23)	arf	3451	377	2.2281874E-6
			24)	ark	3869	201	1.1879725E-6
			25)	aró	3872	200	1.1820623E-6
		3)	ad	0	0	0.0
			1)	ado	44	411930	0.0024346346
			2)	ade	66	314972	0.0018615826
			3)	ada	94	242426	0.0014328131
			4)	adã	904	25876	1.5293522E-4
			5)	adi	1118	18396	1.0872609E-4
			6)	adr	1204	15556	9.1940805E-5
			7)	adm	1416	10844	6.4091415E-5
			8)	adu	1595	7968	4.709336E-5
			9)	adv	2187	2751	1.6259266E-5
			10)	adq	2384	1998	1.1808802E-5
			11)	adj	3051	690	4.0781147E-6
			12)	adá	3103	630	3.723496E-6
			13)	adé	3461	368	2.1749945E-6
			14)	ad_	3650	278	1.6430665E-6
			15)	adí	3738	247	1.4598469E-6
		4)	aç	0	0	0.0
			1)	açã	46	398171	0.0023533145
			2)	açõ	210	119465	7.0607534E-4
			3)	aça	1245	14407	8.5149855E-5
			4)	aço	1509	9207	5.4416236E-5
			5)	açú	2568	1473	8.705889E-6
		5)	am	0	0	0.0
			1)	ame	67	314228	0.0018571853
			2)	am_	108	201516	0.0011910223
			3)	amb	224	111808	6.608201E-4
			4)	amo	243	104405	6.1706605E-4
			5)	ama	605	42854	2.5328048E-4
			6)	ami	1108	18596	1.0990815E-4
			7)	amp	1419	10703	6.325806E-5
			8)	ams	1772	5810	3.4338907E-5
			9)	amí	1998	3852	2.2766519E-5
			10)	amm	2006	3812	2.2530106E-5
			11)	amn	2515	1594	9.421036E-6
			12)	amá	2554	1504	8.889108E-6
		6)	ai	0	0	0.0
			1)	ais	79	278937	0.0016486045
			2)	ain	719	34815	2.0576749E-4
			3)	aio	777	31551	1.8647623E-4
			4)	ai_	1388	11235	6.640235E-5
			5)	aix	1677	6862	4.0556555E-5
			6)	air	2152	2915	1.7228558E-5
			7)	aib	2928	839	4.958751E-6
			8)	aia	3046	698	4.1253975E-6
			9)	aic	3312	465	2.7482947E-6
			10)	aiu	3396	409	2.4173173E-6
			11)	aiz	3421	395	2.334573E-6
			12)	ail	3774	234	1.3830129E-6
		7)	an	0	0	0.0
			1)	ant	82	271067	0.0016020903
			2)	and	217	114557	6.7706755E-4
			3)	ano	295	86843	5.1326916E-4
			4)	anç	352	76187	4.5028888E-4
			5)	ani	528	50045	2.9578153E-4
			6)	ans	575	45287	2.6766027E-4
			7)	anc	626	41544	2.45538E-4
			8)	ana	850	28244	1.6693083E-4
			9)	anh	890	26388	1.559613E-4
			10)	ane	1045	20551	1.2146281E-4
			11)	ang	1445	10205	6.0314727E-5
			12)	anu	1469	9835	5.8127913E-5
			13)	aná	1782	5706	3.3724238E-5
			14)	anq	2241	2501	1.4781689E-5
			15)	an_	2717	1168	6.9032435E-6
			16)	anj	2891	893	5.277908E-6
			17)	anê	2960	805	4.7578005E-6
			18)	anú	3352	441	2.6064472E-6
			19)	anó	3527	335	1.9799543E-6
		8)	al	0	0	0.0
			1)	al_	83	268274	0.0015855829
			2)	ali	180	135958	8.035541E-4
			3)	alm	372	70833	4.1864507E-4
			4)	alh	418	62403	3.6882114E-4
			5)	alt	449	59624	3.523964E-4
			6)	ala	497	53741	3.1762605E-4
			7)	alg	529	49832	2.9452264E-4
			8)	alq	1046	20546	1.2143326E-4
			9)	ale	1062	20088	1.1872633E-4
			10)	alo	1119	18363	1.0853104E-4
			11)	alé	1227	15097	8.922797E-5
			12)	alv	1347	12339	7.292733E-5
			13)	alc	1360	11991	7.087054E-5
			14)	ald	1589	8050	4.7578007E-5
			15)	alá	2223	2579	1.5242693E-5
			16)	alç	2442	1808	1.0685842E-5
			17)	als	2600	1413	8.35127E-6
			18)	alu	2610	1392	8.227154E-6
			19)	alí	2984	766	4.5272986E-6
			20)	alb	3131	612	3.6171105E-6
			21)	alf	3182	562	3.321595E-6
			22)	alê	3209	536	3.167927E-6
			23)	alp	3490	352	2.0804296E-6
			24)	aln	3647	279	1.6489769E-6
			25)	al”	3724	251	1.4834882E-6
			26)	all	3806	223	1.3179995E-6
		9)	ao	0	0	0.0
			1)	ao_	183	134674	7.9596526E-4
			2)	aos	462	58811	3.4759133E-4
			3)	aor	2445	1800	1.06385605E-5
		10)	at	0	0	0.0
			1)	ati	199	123837	7.3191524E-4
			2)	ate	356	75211	4.445204E-4
			3)	ató	409	65124	3.849031E-4
			4)	até	481	56230	3.3233681E-4
			5)	ata	489	55485	3.2793364E-4
			6)	ato	651	40280	2.3806734E-4
			7)	atr	708	35951	2.1248161E-4
			8)	atu	832	29124	1.7213191E-4
			9)	atá	1968	4055	2.3966313E-5
			10)	atí	2034	3639	2.1507623E-5
			11)	atl	2556	1500	8.865467E-6
			12)	atm	3064	679	4.0131013E-6
			13)	ats	3798	227	1.3416407E-6
		11)	ac	0	0	0.0
			1)	act	245	103913	6.1415817E-4
			2)	aci	290	87811	5.1899033E-4
			3)	aco	392	67578	3.9940703E-4
			4)	ace	608	42814	2.5304407E-4
			5)	acç	967	23326	1.3786393E-4
			6)	aca	1113	18483	1.0924028E-4
			7)	acr	1335	12574	7.431625E-5
			8)	acu	1831	5229	3.090502E-5
			9)	ach	2224	2575	1.5219051E-5
			10)	ací	2495	1667	9.852489E-6
			11)	acó	2924	841	4.970572E-6
			12)	acc	2925	841	4.970572E-6
			13)	acê	2929	838	4.9528408E-6
		12)	aí	0	0	0.0
			1)	aís	364	72130	4.2631075E-4
			2)	aí_	1795	5590	3.303864E-5
			3)	aíd	2760	1100	6.5013423E-6
			4)	aíz	3369	424	2.505972E-6
			5)	aír	3525	336	1.9858646E-6
		13)	ab	0	0	0.0
			1)	aba	365	71975	4.2539465E-4
			2)	abe	512	52393	3.0965894E-4
			3)	abo	691	36843	2.177536E-4
			4)	abi	756	32574	1.9252248E-4
			5)	abr	1303	13284	7.8512574E-5
			6)	abs	1471	9808	5.7968333E-5
			7)	abu	2179	2784	1.6454307E-5
			8)	abé	3221	527	3.114734E-6
			9)	abá	3314	462	2.730564E-6
			10)	abd	3497	348	2.0567884E-6
		14)	ap	0	0	0.0
			1)	apr	386	68826	4.0678307E-4
			2)	ape	495	54226	3.2049255E-4
			3)	apo	578	45106	2.665905E-4
			4)	apl	842	28618	1.6914129E-4
			5)	apa	930	25025	1.4790554E-4
			6)	api	1405	11038	6.523802E-5
			7)	apó	1732	6302	3.724678E-5
			8)	apt	1756	5953	3.5184083E-5
			9)	apí	2606	1396	8.250795E-6
			10)	apu	3084	656	3.877164E-6
			11)	aps	3357	435	2.5709853E-6
			12)	apé	3444	382	2.257739E-6
			13)	apê	3619	288	1.7021697E-6
		15)	aq	0	0	0.0
			1)	aqu	499	53346	3.1529146E-4
		16)	az	0	0	0.0
			1)	aze	539	49196	2.9076368E-4
			2)	az_	937	24687	1.4590785E-4
			3)	azã	1265	14020	8.286256E-5
			4)	azo	1399	11089	6.553944E-5
			5)	azõ	1779	5741	3.3931097E-5
			6)	azê	2055	3529	2.085749E-5
			7)	azi	2302	2275	1.3445958E-5
			8)	azm	2407	1921	1.1353708E-5
		17)	ag	0	0	0.0
			1)	age	641	40891	2.4167854E-4
			2)	agr	657	39742	2.3488759E-4
			3)	ago	883	26636	1.5742706E-4
			4)	aga	1454	10043	5.9357255E-5
			5)	agi	1591	7997	4.726476E-5
			6)	agu	1777	5745	3.3954737E-5
			7)	agê	2128	3038	1.7955526E-5
			8)	agn	2588	1438	8.499028E-6
			9)	agm	2645	1314	7.766149E-6
			10)	agé	2655	1300	7.683405E-6
			11)	agó	3755	240	1.4184748E-6
		18)	av	0	0	0.0
			1)	ava	669	38344	2.2662498E-4
			2)	ave	782	31286	1.8491E-4
			3)	avo	1033	21042	1.2436477E-4
			4)	avi	1192	16026	9.471865E-5
			5)	avé	1256	14149	8.3625E-5
			6)	avr	1348	12338	7.292142E-5
			7)	aví	3351	441	2.6064472E-6
			8)	avu	3568	313	1.8499275E-6
		19)	au	0	0	0.0
			1)	aut	871	27218	1.6086685E-4
			2)	aus	1017	21654	1.2798188E-4
			3)	aum	1158	17296	1.02224745E-4
			4)	aud	1550	8670	5.1242398E-5
			5)	au_	2110	3166	1.8712046E-5
			6)	aux	2239	2502	1.4787599E-5
			7)	aur	2406	1924	1.1371439E-5
			8)	auç	2914	858	5.0710473E-6
			9)	auf	3289	479	2.8310392E-6
			10)	aug	3509	343	2.0272369E-6
			11)	aul	3788	230	1.3593716E-6
		20)	af	0	0	0.0
			1)	afi	905	25834	1.5268699E-4
			2)	afe	1380	11350	6.708203E-5
			3)	afa	2267	2401	1.4190658E-5
			4)	afr	2427	1879	1.1105475E-5
			5)	afo	2504	1654	9.775655E-6
			6)	aft	3047	698	4.1253975E-6
			7)	afl	3174	573	3.3866083E-6
			8)	afu	3715	255	1.5071294E-6
			9)	afé	3726	250	1.4775778E-6
		21)	aj	0	0	0.0
			1)	aju	974	22971	1.3576576E-4
			2)	aja	1622	7532	4.4516466E-5
			3)	ajo	2603	1401	8.280346E-6
			4)	aje	3399	407	2.4054966E-6
		22)	aú	0	0	0.0
			1)	aúd	1257	14145	8.360136E-5
		23)	ax	0	0	0.0
			1)	axa	1848	5100	3.0142588E-5
			2)	axi	3355	436	2.5768957E-6
		24)	aé	0	0	0.0
			1)	aér	1960	4119	2.4344572E-5
		25)	ae	0	0	0.0
			1)	aes	2164	2862	1.6915312E-5
			2)	aer	2287	2369	1.4001527E-5
			3)	ael	2401	1937	1.1448273E-5
			4)	aem	3441	383	2.2636493E-6
			5)	aen	3745	243	1.4362057E-6
		26)	a”	0	0	0.0
			1)	a”_	2898	879	5.195164E-6
	5)	ã	0	0	0.0
		1)	ão	0	0	0.0
			1)	ão_	5	1182595	0.0069895047
			2)	ãos	838	28771	1.7004556E-4
			3)	ãod	2705	1189	7.02736E-6
			4)	ãoq	2981	771	4.55685E-6
			5)	ãop	3358	434	2.5650752E-6
			6)	ão”	3411	399	2.3582143E-6
		2)	ãs	0	0	0.0
			1)	ãs_	2761	1099	6.495432E-6
		3)	ãe	0	0	0.0
			1)	ães	2816	999	5.904401E-6
			2)	ãe_	3542	327	1.9326717E-6
	6)	q	0	0	0.0
		1)	qu	0	0	0.0
			1)	que	9	1095488	0.006474675
			2)	qua	144	164626	9.7299094E-4
			3)	qui	391	67748	4.0041178E-4
			4)	quê	1287	13480	7.9670994E-5
			5)	quo	1963	4093	2.4190904E-5
			6)	quí	2025	3686	2.1785407E-5
			7)	qué	2480	1716	1.0142095E-5
			8)	quã	3368	424	2.505972E-6
	7)	e	0	0	0.0
		1)	en	0	0	0.0
			1)	ent	10	1059868	0.0062641497
			2)	enh	182	135038	7.981166E-4
			3)	end	214	115538	6.8286556E-4
			4)	ens	284	91196	5.3899677E-4
			5)	enc	367	71855	4.2468542E-4
			6)	ena	452	59318	3.5058786E-4
			7)	env	467	58050	3.4309356E-4
			8)	enç	536	49286	2.912956E-4
			9)	eno	564	46356	2.739784E-4
			10)	ene	799	30418	1.7977985E-4
			11)	enq	1373	11666	6.894969E-5
			12)	eni	1701	6635	3.9214916E-5
			13)	enf	1707	6553	3.873027E-5
			14)	enu	1949	4215	2.4911962E-5
			15)	ená	2053	3537	2.090477E-5
			16)	en_	2099	3225	1.9060753E-5
			17)	eng	2214	2613	1.5443644E-5
			18)	ené	2296	2317	1.3694192E-5
			19)	enó	2369	2033	1.2015663E-5
			20)	enr	2546	1526	9.019135E-6
			21)	enã	2860	935	5.526141E-6
			22)	enú	3161	582	3.4398013E-6
			23)	enx	3860	204	1.2057035E-6
		2)	es	0	0	0.0
			1)	es_	14	795754	0.004703154
			2)	est	25	633935	0.003746753
			3)	ess	69	312026	0.0018441709
			4)	esp	129	174323	0.0010303032
			5)	ese	148	160233	9.470269E-4
			6)	esc	400	66739	3.9444826E-4
			7)	esa	429	60905	3.599675E-4
			8)	esm	579	45015	2.6605267E-4
			9)	eso	879	26811	1.5846136E-4
			10)	esu	1038	20738	1.2256803E-4
			11)	esi	1065	20000	1.18206226E-4
			12)	esf	1167	17000	1.0047529E-4
			13)	esã	1330	12610	7.452902E-5
			14)	esd	1377	11530	6.814589E-5
			15)	esq	1675	6867	4.0586106E-5
			16)	esl	1855	5057	2.9888444E-5
			17)	esí	2089	3258	1.9255795E-5
			18)	esv	2250	2454	1.4503904E-5
			19)	esg	2582	1450	8.569951E-6
			20)	esn	2609	1392	8.227154E-6
			21)	esr	2800	1038	6.1349033E-6
			22)	esb	2919	851	5.029675E-6
			23)	esá	2972	779	4.6041323E-6
			24)	esõ	3537	329	1.9444924E-6
			25)	es”	3734	248	1.4657572E-6
		3)	em	0	0	0.0
			1)	em_	20	664314	0.003926303
			2)	emo	142	165129	9.759638E-4
			3)	emp	235	108606	6.418953E-4
			4)	ema	311	84375	4.986825E-4
			5)	eme	416	63298	3.7411088E-4
			6)	emb	735	33913	2.0043639E-4
			7)	emi	1289	13412	7.92691E-5
			8)	ems	2049	3552	2.0993426E-5
			9)	emá	2130	3021	1.785505E-5
			10)	emã	2212	2626	1.5520478E-5
			11)	emu	2318	2202	1.3014505E-5
			12)	emn	2409	1912	1.1300515E-5
			13)	emó	2858	939	5.549782E-6
			14)	emv	3000	754	4.456375E-6
			15)	emm	3379	418	2.47051E-6
			16)	emê	3642	281	1.6607975E-6
		4)	er	0	0	0.0
			1)	er_	47	395982	0.0023403768
			2)	era	109	195294	0.0011542484
			3)	ere	178	137519	8.127801E-4
			4)	eri	187	132002	7.8017294E-4
			5)	erm	339	78731	4.6532473E-4
			6)	erc	345	77791	4.5976904E-4
			7)	erá	437	60162	3.5557614E-4
			8)	ern	459	58984	3.486138E-4
			9)	erv	469	57930	3.4238433E-4
			10)	ero	493	54488	3.2204104E-4
			11)	err	494	54478	3.2198193E-4
			12)	ert	508	52642	3.111306E-4
			13)	erd	633	41314	2.441786E-4
			14)	erg	650	40432	2.389657E-4
			15)	ers	680	37596	2.2220406E-4
			16)	erã	1080	19478	1.15121045E-4
			17)	erí	1116	18410	1.0880883E-4
			18)	erê	1305	13249	7.830571E-5
			19)	erf	1685	6772	4.0024628E-5
			20)	erp	1917	4505	2.6625952E-5
			21)	erl	2017	3747	2.2145936E-5
			22)	erb	2281	2381	1.4072451E-5
			23)	erç	2356	2077	1.22757165E-5
			24)	erâ	2680	1247	7.370158E-6
			25)	eru	3867	202	1.1938829E-6
		5)	el	0	0	0.0
			1)	ela	96	235895	0.001394213
			2)	el_	226	110714	6.543542E-4
			3)	ele	251	102467	6.056119E-4
			4)	elo	310	84428	4.9899577E-4
			5)	elh	646	40664	2.403369E-4
			6)	eli	791	30858	1.8238039E-4
			7)	elm	1481	9663	5.7111338E-5
			8)	elg	2746	1121	6.625459E-6
			9)	elé	3044	701	4.143128E-6
			10)	elv	3059	683	4.0367427E-6
			11)	elu	3171	574	3.3925187E-6
			12)	eld	3237	510	3.0142587E-6
			13)	elê	3240	509	3.0083484E-6
		6)	ec	0	0	0.0
			1)	ect	134	169516	0.0010018924
			2)	ece	154	157854	9.329663E-4
			3)	eci	195	125318	7.406684E-4
			4)	eco	342	78145	4.618613E-4
			5)	ecu	828	29219	1.7269338E-4
			6)	ecç	986	22541	1.3322433E-4
			7)	ecl	1248	14307	8.455882E-5
			8)	ecí	1516	9119	5.389613E-5
			9)	eca	1532	8953	5.2915017E-5
			10)	ecn	1639	7303	4.3163003E-5
			11)	ecr	2095	3244	1.917305E-5
			12)	ech	2247	2459	1.4533455E-5
			13)	ecc	2493	1674	9.893861E-6
			14)	ecá	3250	503	2.9728867E-6
			15)	ecê	3544	327	1.9326717E-6
			16)	ecé	3609	293	1.7317212E-6
		7)	ei	0	0	0.0
			1)	eit	135	169306	0.0010006512
			2)	eir	204	121409	7.17565E-4
			3)	eis	554	47640	2.8156722E-4
			4)	eia	589	43994	2.6001825E-4
			5)	ei_	835	28914	1.7089074E-4
			6)	eio	858	27855	1.6463173E-4
			7)	eix	1136	17862	1.0556998E-4
			8)	eiç	1564	8462	5.0013055E-5
			9)	ein	2298	2306	1.3629178E-5
			10)	eiv	2932	833	4.9232895E-6
			11)	eim	3016	739	4.36772E-6
			12)	eil	3455	372	2.198636E-6
			13)	eie	3502	346	2.0449677E-6
			14)	eic	3601	298	1.7612728E-6
			15)	eid	3807	222	1.3120891E-6
			16)	eig	3822	215	1.2707169E-6
		8)	eg	0	0	0.0
			1)	egu	179	136643	8.0760266E-4
			2)	egi	404	66127	3.9083115E-4
			3)	ega	483	56005	3.3100697E-4
			4)	ego	676	37822	2.235398E-4
			5)	egr	815	29955	1.7704337E-4
			6)	ege	1762	5921	3.4994955E-5
			7)	egí	2215	2610	1.5425912E-5
			8)	egá	2513	1599	9.450588E-6
			9)	egó	2759	1100	6.5013423E-6
			10)	egl	3015	742	4.385451E-6
			11)	egã	3320	461	2.7246535E-6
			12)	egm	3709	257	1.5189501E-6
		9)	ev	0	0	0.0
			1)	eve	203	122970	7.26791E-4
			2)	evi	524	50419	2.97992E-4
			3)	eva	809	30212	1.7856233E-4
			4)	evo	1270	13870	8.197602E-5
			5)	evê	2111	3161	1.8682495E-5
			6)	eví	2583	1447	8.552221E-6
			7)	evâ	3158	584	3.4516218E-6
			8)	evá	3683	266	1.5721428E-6
		10)	eu	0	0	0.0
			1)	eu_	229	110389	6.524334E-4
			2)	eur	385	68986	4.0772874E-4
			3)	eus	572	45663	2.6988256E-4
			4)	eun	1478	9678	5.719999E-5
			5)	eut	2722	1161	6.8618715E-6
			6)	eum	3413	399	2.3582143E-6
			7)	eud	3866	202	1.1938829E-6
		11)	ed	0	0	0.0
			1)	edi	297	86096	5.0885417E-4
			2)	eda	897	26107	1.5430049E-4
			3)	ede	948	24078	1.4230848E-4
			4)	edu	999	22110	1.3067698E-4
			5)	edo	1627	7452	4.404364E-5
			6)	edí	2808	1013	5.9871454E-6
			7)	edr	2964	798	4.7164285E-6
			8)	edê	3408	402	2.375945E-6
		12)	ef	0	0	0.0
			1)	efe	314	83515	4.935996E-4
			2)	efi	645	40723	2.4068561E-4
			3)	efo	848	28266	1.6706086E-4
			4)	efl	1678	6838	4.041471E-5
			5)	efa	1817	5317	3.1425127E-5
			6)	efí	1969	4045	2.3907209E-5
			7)	efu	2138	2989	1.7665921E-5
			8)	efr	2970	789	4.663236E-6
			9)	efé	3264	494	2.9196938E-6
			10)	efó	3775	233	1.3771025E-6
			11)	efú	3835	211	1.2470757E-6
		13)	eq	0	0	0.0
			1)	equ	412	64569	3.816229E-4
		14)	ep	0	0	0.0
			1)	epu	454	59217	3.499909E-4
			2)	epr	998	22232	1.3139805E-4
			3)	epe	1152	17427	1.02998994E-4
			4)	epa	1209	15480	9.1491616E-5
			5)	epo	1341	12420	7.340607E-5
			6)	epç	1948	4217	2.4923784E-5
			7)	ept	2086	3276	1.936218E-5
			8)	epi	2307	2248	1.328638E-5
			9)	epc	2485	1699	1.0041619E-5
			10)	epl	3118	620	3.664393E-6
			11)	epâ	3579	306	1.8085552E-6
			12)	epú	3618	289	1.7080799E-6
			13)	epó	3728	249	1.4716675E-6
		15)	ej	0	0	0.0
			1)	eja	476	56728	3.3528014E-4
			2)	ejo	1571	8349	4.9345188E-5
			3)	eje	1742	6083	3.5952424E-5
			4)	eju	1935	4375	2.5857613E-5
			5)	ejá	2593	1433	8.469476E-6
		16)	ex	0	0	0.0
			1)	exi	541	48944	2.8927426E-4
			2)	ext	614	42305	2.5003572E-4
			3)	exe	655	39882	2.3571504E-4
			4)	exp	659	39443	2.3312042E-4
			5)	exc	1000	22106	1.3065334E-4
			6)	exa	1488	9597	5.672126E-5
			7)	exo	1708	6547	3.869481E-5
			8)	exu	2248	2457	1.45216345E-5
			9)	exã	2432	1865	1.102273E-5
			10)	exí	2441	1815	1.0727215E-5
			11)	exé	2809	1012	5.981235E-6
			12)	exõ	3364	427	2.523703E-6
			13)	ex_	3868	201	1.1879725E-6
		17)	ez	0	0	0.0
			1)	ez_	560	47200	2.789667E-4
			2)	eza	1106	18646	1.1020366E-4
			3)	eze	1420	10681	6.3128035E-5
			4)	ezo	3296	476	2.8133081E-6
		18)	et	0	0	0.0
			1)	ete	599	43188	2.5525453E-4
			2)	eti	884	26635	1.5742115E-4
			3)	eta	913	25566	1.5110301E-4
			4)	etu	1484	9643	5.6993133E-5
			5)	eto	1502	9314	5.504864E-5
			6)	etr	1573	8316	4.915015E-5
			7)	etê	1644	7214	4.2636984E-5
			8)	etá	2263	2413	1.4261581E-5
			9)	etc	2389	1981	1.1708326E-5
			10)	etó	3200	545	3.2211196E-6
			11)	eté	3440	383	2.2636493E-6
			12)	etn	3470	361	2.1336223E-6
			13)	et_	3744	244	1.442116E-6
		19)	ea	0	0	0.0
			1)	eal	666	38570	2.2796071E-4
			2)	ead	1176	16586	9.8028424E-5
			3)	ear	1567	8407	4.9687987E-5
			4)	eas	1628	7444	4.399636E-5
			5)	ea_	1669	6936	4.099392E-5
			6)	eaç	1704	6609	3.9061248E-5
			7)	eam	1725	6406	3.7861453E-5
			8)	eac	2265	2403	1.4202478E-5
			9)	eai	2331	2156	1.2742631E-5
			10)	eag	2447	1797	1.0620829E-5
			11)	eab	2477	1721	1.0171646E-5
			12)	eaf	2659	1293	7.642033E-6
			13)	ean	2869	924	5.461128E-6
			14)	eav	3204	541	3.1974785E-6
			15)	eat	3226	522	3.0851825E-6
			16)	eap	3830	212	1.252986E-6
		20)	eb	0	0	0.0
			1)	eba	721	34766	2.0547789E-4
			2)	ebe	1592	7996	4.725885E-5
			3)	ebr	1806	5467	3.2311673E-5
			4)	ebi	1974	3996	2.3617604E-5
			5)	ebo	2661	1289	7.6183915E-6
		21)	eç	0	0	0.0
			1)	eço	1143	17773	1.0504396E-4
			2)	eça	1243	14473	8.5539934E-5
			3)	eçá	3670	268	1.5839635E-6
		22)	eo	0	0	0.0
			1)	eoc	1220	15272	9.026228E-5
			2)	eo_	1844	5121	3.0266705E-5
			3)	eor	2377	2006	1.1856085E-5
			4)	eos	2471	1726	1.0201197E-5
			5)	eol	2506	1651	9.757924E-6
			6)	eog	2563	1482	8.7590815E-6
			7)	eob	2886	901	5.3251906E-6
			8)	eou	3018	736	4.349989E-6
			9)	eop	3494	350	2.0686089E-6
			10)	eon	3671	268	1.5839635E-6
		23)	ee	0	0	0.0
			1)	een	1277	13717	8.107174E-5
			2)	eem	2512	1606	9.49196E-6
			3)	ees	2576	1463	8.646785E-6
			4)	eer	2824	990	5.8512082E-6
			5)	eei	3254	501	2.961066E-6
			6)	eex	3538	329	1.9444924E-6
		24)	eú	0	0	0.0
			1)	eúd	2078	3343	1.975817E-5
			2)	eún	3328	456	2.695102E-6
		25)	eí	0	0	0.0
			1)	eíc	2174	2808	1.6596154E-5
			2)	eín	3550	324	1.9149409E-6
			3)	eís	3756	239	1.4125644E-6
		26)	eá	0	0	0.0
			1)	eá_	2509	1630	9.633807E-6
		27)	eã	0	0	0.0
			1)	eão	3068	676	3.9953707E-6
		28)	e”	0	0	0.0
			1)	e”_	3268	491	2.901963E-6
		29)	eó	0	0	0.0
			1)	eór	3800	226	1.3357303E-6
	8)	u	0	0	0.0
		1)	ue	0	0	0.0
			1)	ue_	12	914792	0.0054067057
			2)	uer	369	71235	4.2102102E-4
			3)	ues	410	64977	3.840343E-4
			4)	uem	1050	20426	1.2072402E-4
			5)	uen	1087	19360	1.1442363E-4
			6)	uel	1217	15348	9.071146E-5
			7)	uec	1596	7950	4.6986974E-5
			8)	uei	1743	6080	3.5934692E-5
			9)	uez	2468	1731	1.0230749E-5
			10)	uea	2521	1583	9.356023E-6
			11)	ued	2708	1181	6.9800776E-6
			12)	ueç	3017	738	4.3618097E-6
