Finnish	4	108527749	13695
				10)	aker	10808	417	2.6518976E-6
				11)	akea	11103	387	2.4611136E-6
				12)	akev	12731	254	1.6153045E-6
				13)	akeu	13256	222	1.4118016E-6
			4)	aka	0	0	0.0
				1)	akaa	1592	16120	1.025146E-4
				2)	akau	1672	15239	9.6911914E-5
				3)	akav	2125	10945	6.9604364E-5
				4)	akai	3908	4218	2.682423E-5
				5)	akan	4212	3700	2.3530027E-5
				6)	akas	5981	1910	1.2146581E-5
				7)	akam	6029	1877	1.1936719E-5
				8)	akat	7717	1056	6.7155966E-6
				9)	akal	9488	609	3.872915E-6
				10)	akap	12214	290	1.8442453E-6
				11)	akao	12321	282	1.7933696E-6
			5)	akk	0	0	0.0
				1)	akka	1799	13945	8.868276E-5
				2)	akko	3643	4798	3.0512721E-5
				3)	akke	6242	1724	1.096372E-5
				4)	akku	11910	313	1.990513E-6
			6)	aku	0	0	0.0
				1)	akuu	1971	12176	7.7432866E-5
				2)	akun	5146	2579	1.6401063E-5
				3)	akul	6370	1647	1.0474041E-5
				4)	akui	8897	731	4.64877E-6
				5)	akum	10181	494	3.1415766E-6
				6)	akus	10765	422	2.683695E-6
				7)	akuv	11952	310	1.9714346E-6
			7)	akt	0	0	0.0
				1)	akti	2897	7027	4.468797E-5
				2)	akto	10654	435	2.766368E-6
			8)	ako	0	0	0.0
				1)	akol	3626	4837	3.076074E-5
				2)	akot	4587	3209	2.0407528E-5
				3)	akoi	4716	3041	1.9339137E-5
				4)	ako_	5602	2177	1.3844558E-5
				5)	akok	5818	2012	1.2795247E-5
				6)	akoh	6025	1878	1.1943078E-5
				7)	akoo	6417	1623	1.0321414E-5
				8)	akom	9485	610	3.8792746E-6
				9)	akou	9730	566	3.599458E-6
				10)	akon	9880	539	3.4277525E-6
				11)	akoa	10918	405	2.575584E-6
				12)	akos	11670	331	2.1049834E-6
			9)	aky	0	0	0.0
				1)	akys	9084	688	4.375313E-6
				2)	akyk	10568	445	2.8299626E-6
				3)	akyv	13497	210	1.335488E-6
			10)	akr	0	0	0.0
				1)	akro	9796	554	3.5231444E-6
			11)	akä	0	0	0.0
				1)	akäy	10567	445	2.8299626E-6
				2)	akäs	13496	210	1.335488E-6
		14)	aj	0	0	0.0
			1)	aja	0	0	0.0
				1)	ajat	878	28905	1.8382038E-4
				2)	ajan	1019	25493	1.6212188E-4
				3)	aja_	1318	20076	1.2767265E-4
				4)	ajav	2172	10626	6.757569E-5
				5)	ajaa	2768	7559	4.8071208E-5
				6)	ajak	3128	6225	3.9587678E-5
				7)	ajal	3537	5056	3.2153464E-5
				8)	ajas	4559	3236	2.0579233E-5
				9)	ajam	5173	2554	1.6242078E-5
				10)	ajau	6658	1498	9.526481E-6
				11)	ajap	7245	1225	7.790347E-6
				12)	ajaj	8177	908	5.7743955E-6
				13)	ajai	8871	739	4.6996456E-6
				14)	ajar	11433	354	2.251251E-6
				15)	ajao	11798	321	2.0413888E-6
				16)	ajae	12667	257	1.6343829E-6
				17)	ajay	13162	227	1.4435989E-6
			2)	aji	0	0	0.0
				1)	ajie	1631	15662	9.9601966E-5
				2)	ajia	3095	6315	4.016003E-5
				3)	ajil	3266	5793	3.684039E-5
				4)	ajis	6568	1548	9.844454E-6
				5)	ajii	7868	1003	6.378545E-6
				6)	ajin	8322	869	5.5263763E-6
				7)	ajik	11349	362	2.3021269E-6
				8)	ajit	13650	202	1.2846123E-6
			3)	aje	0	0	0.0
				1)	ajen	1695	15032	9.5595504E-5
				2)	ajem	4925	2808	1.7857383E-5
				3)	ajet	10238	484	3.0779818E-6
				4)	ajee	12364	279	1.7742911E-6
				5)	ajej	13123	230	1.4626773E-6
				6)	ajei	13225	223	1.418161E-6
			4)	ajo	0	0	0.0
				1)	ajoi	1852	13376	8.5064225E-5
				2)	ajoj	3819	4393	2.7937136E-5
				3)	ajon	5567	2209	1.40480615E-5
				4)	ajot	9924	532	3.3832362E-6
				5)	ajoa	10086	509	3.2369685E-6
				6)	ajok	10200	491	3.1224981E-6
				7)	ajou	10458	457	2.9062762E-6
			5)	aju	0	0	0.0
				1)	ajui	2677	7930	5.043057E-5
				2)	ajuu	5157	2568	1.633111E-5
				3)	ajus	13303	219	1.3927232E-6
			6)	ajä	0	0	0.0
				1)	ajär	3429	5321	3.383872E-5
				2)	ajät	13498	210	1.335488E-6
		15)	ad	0	0	0.0
			1)	ada	0	0	0.0
				1)	ada_	2291	9736	6.1915765E-5
				2)	adaa	4157	3792	2.4115097E-5
				3)	adak	7778	1035	6.5820477E-6
				4)	adan	10007	520	3.3069225E-6
				5)	adal	11929	311	1.977794E-6
				6)	adat	12248	287	1.8251669E-6
			2)	adi	0	0	0.0
				1)	adit	2373	9256	5.886322E-5
				2)	adim	5898	1954	1.2426398E-5
				3)	adin	7014	1318	8.381777E-6
				4)	adio	7376	1183	7.5232488E-6
				5)	adik	8190	904	5.748958E-6
				6)	adir	10403	464	2.9507926E-6
				7)	adi_	12779	251	1.5962261E-6
			3)	adu	0	0	0.0
				1)	adun	6469	1589	1.0105193E-5
				2)	aduk	7790	1030	6.5502504E-6
				3)	adul	9291	648	4.120934E-6
				4)	adus	9902	536	3.408674E-6
				5)	adui	11003	397	2.5247082E-6
				6)	adut	11493	348	2.2130944E-6
			4)	ado	0	0	0.0
				1)	adon	9753	561	3.5676608E-6
				2)	adok	12130	295	1.8760427E-6
				3)	adop	12289	284	1.8060886E-6
				4)	adot	13499	210	1.335488E-6
			5)	ade	0	0	0.0
				1)	ades	12442	274	1.7424939E-6
		16)	ae	0	0	0.0
			1)	aen	0	0	0.0
				1)	aen_	2914	6927	4.4052023E-5
			2)	aes	0	0	0.0
				1)	aess	3051	6408	4.0751464E-5
				2)	aesi	4921	2810	1.7870101E-5
			3)	aeh	0	0	0.0
				1)	aeht	5770	2044	1.2998749E-5
				2)	aehk	7136	1263	8.032006E-6
				3)	aehd	9513	602	3.828399E-6
			4)	ael	0	0	0.0
				1)	aeli	6908	1364	8.674312E-6
				2)	aelä	12939	242	1.5389909E-6
			5)	aet	0	0	0.0
				1)	aett	7607	1093	6.950897E-6
				2)	aeta	9464	616	3.9174315E-6
				3)	aetu	12129	295	1.8760427E-6
			6)	aed	0	0	0.0
				1)	aede	11579	339	2.1558592E-6
			7)	aer	0	0	0.0
				1)	aero	13075	233	1.4817557E-6
		17)	ao	0	0	0.0
			1)	aoh	0	0	0.0
				1)	aohj	5203	2530	1.608945E-5
			2)	aol	0	0	0.0
				1)	aolo	5577	2200	1.3990826E-5
			3)	aos	0	0	0.0
				1)	aosa	5963	1919	1.2203816E-5
				2)	aosu	12363	279	1.7742911E-6
				3)	aost	12589	263	1.6725397E-6
				4)	aosi	13128	229	1.4563178E-6
			4)	aoi	0	0	0.0
				1)	aoik	9215	664	4.2226857E-6
			5)	aon	0	0	0.0
				1)	aon_	11013	396	2.5183488E-6
				2)	aong	13328	218	1.3863637E-6
		18)	ag	0	0	0.0
			1)	ago	0	0	0.0
				1)	agoi	5967	1917	1.2191097E-5
			2)	agi	0	0	0.0
				1)	agis	8913	726	4.6169725E-6
			3)	age	0	0	0.0
				1)	aged	9713	569	3.6185365E-6
				2)	agen	13258	222	1.4118016E-6
			4)	aga	0	0	0.0
				1)	agan	10459	457	2.9062762E-6
			5)	agg	0	0	0.0
				1)	aggr	12225	289	1.8378859E-6
			6)	agn	0	0	0.0
				1)	agno	13257	222	1.4118016E-6
		19)	ay	0	0	0.0
			1)	ayh	0	0	0.0
				1)	ayht	7649	1077	6.8491454E-6
			2)	aym	0	0	0.0
				1)	aymp	12613	262	1.6661802E-6
		20)	af	0	0	0.0
			1)	afr	0	0	0.0
				1)	afri	7848	1013	6.4421397E-6
			2)	afg	0	0	0.0
				1)	afga	10008	519	3.300563E-6
			3)	afi	0	0	0.0
				1)	afia	10134	501	3.1860927E-6
		21)	ab	0	0	0.0
			1)	abo	0	0	0.0
				1)	abor	8930	722	4.591535E-6
				2)	abon	9206	665	4.2290453E-6
			2)	abi	0	0	0.0
				1)	abim	10478	455	2.8935574E-6
		22)	a 	0	0	0.0
			1)	a –	0	0	0.0
				1)	a –_	11297	369	2.3466432E-6
	4)	e	0	0	0.0
		1)	et	0	0	0.0
			1)	ett	0	0	0.0
				1)	että	7	372450	0.0023685833
				2)	etta	110	115170	7.324198E-4
				3)	ette	344	58383	3.7128472E-4
				4)	ettu	579	42388	2.6956506E-4
				5)	etti	693	35782	2.2755444E-4
				6)	etty	887	28665	1.8229411E-4
				7)	etto	2690	7874	5.007444E-5
				8)	ettö	6973	1331	8.46445E-6
			2)	eta	0	0	0.0
				1)	etaa	327	60349	3.8378744E-4
				2)	eta_	2069	11426	7.2663264E-5
				3)	etan	8544	815	5.182965E-6
				4)	etar	9957	528	3.3577983E-6
				5)	etal	10754	423	2.6900543E-6
				6)	etam	10840	414	2.6328191E-6
			3)	eti	0	0	0.0
				1)	etin	399	53880	3.4264807E-4
				2)	eti_	5120	2601	1.6540973E-5
				3)	etis	7248	1224	7.783987E-6
				4)	etie	8346	864	5.494579E-6
				5)	etit	9021	702	4.4643457E-6
				6)	etil	9273	650	4.1336534E-6
				7)	etii	9407	626	3.981026E-6
				8)	etim	12493	270	1.717056E-6
				9)	etik	13457	211	1.3418475E-6
			4)	etä	0	0	0.0
				1)	etää	685	36165	2.2999011E-4
				2)	etä_	3253	5826	3.7050253E-5
				3)	etäm	5601	2177	1.3844558E-5
				4)	etäv	5843	1994	1.2680776E-5
				5)	etäy	8829	748	4.756881E-6
				6)	etäi	9508	604	3.8411176E-6
				7)	etän	13451	212	1.3482069E-6
			5)	ete	0	0	0.0
				1)	eten	1356	19529	1.2419402E-4
				2)	etee	2233	10116	6.4332366E-5
				3)	etet	2264	9906	6.299688E-5
				4)	etel	2523	8589	5.4621458E-5
				5)	eteo	9078	689	4.3816726E-6
				6)	etes	9083	688	4.375313E-6
				7)	etei	9764	558	3.5485823E-6
				8)	eter	13575	206	1.3100502E-6
			6)	etu	0	0	0.0
				1)	etus	1857	13339	8.482893E-5
				2)	etuk	2019	11850	7.5359676E-5
				3)	etun	3187	6039	3.8404818E-5
				4)	etuj	3428	5322	3.384508E-5
				5)	etut	4067	3966	2.5221645E-5
				6)	etui	4742	3017	1.9186511E-5
				7)	etul	4843	2895	1.8410656E-5
				8)	etur	5218	2514	1.5987698E-5
				9)	etuo	7284	1212	7.707674E-6
				10)	etuu	7435	1162	7.3897E-6
				11)	etua	7636	1082	6.8809427E-6
				12)	etu_	9228	661	4.203607E-6
				13)	etum	10976	400	2.5437866E-6
				14)	etup	13302	219	1.3927232E-6
			7)	etk	0	0	0.0
				1)	etke	2329	9537	6.0650233E-5
				2)	etki	4348	3517	2.2366245E-5
				3)	etkä	12175	292	1.8569642E-6
			8)	eto	0	0	0.0
				1)	etoj	2382	9214	5.8596124E-5
				2)	etoi	2557	8392	5.3368643E-5
				3)	etoa	3482	5198	3.305651E-5
				4)	etoo	4174	3760	2.3911594E-5
				5)	etos	5534	2239	1.4238845E-5
				6)	etok	5650	2146	1.36474155E-5
				7)	eton	5976	1914	1.2172019E-5
				8)	eto_	7016	1317	8.375418E-6
				9)	etoy	9005	706	4.4897834E-6
				10)	etot	9064	692	4.4007506E-6
				11)	etol	10804	418	2.658257E-6
				12)	etop	11012	396	2.5183488E-6
				13)	etor	11905	314	1.9968725E-6
				14)	etov	11950	310	1.9714346E-6
			9)	ety	0	0	0.0
				1)	etys	2946	6771	4.3059947E-5
				2)	etyn	4183	3751	2.385436E-5
				3)	etyi	4194	3731	2.372717E-5
				4)	etyt	4369	3477	2.2111864E-5
				5)	etyk	6907	1364	8.674312E-6
				6)	etyl	9167	670	4.2608426E-6
				7)	ety_	12695	255	1.621664E-6
			10)	ets	0	0	0.0
				1)	etsi	4715	3042	1.9345498E-5
				2)	etsä	5442	2311	1.4696727E-5
				3)	etso	10490	454	2.8871978E-6
			11)	etn	0	0	0.0
				1)	etni	6707	1467	9.329337E-6
			12)	etr	0	0	0.0
				1)	etri	7217	1237	7.86666E-6
			13)	etö	0	0	0.0
				1)	etön	8051	946	6.0160555E-6
			14)	etj	0	0	0.0
				1)	etju	8413	848	5.3928275E-6
		2)	ee	0	0	0.0
			1)	een	0	0	0.0
				1)	een_	16	274585	0.0017462141
				2)	eenj	724	34466	2.1918537E-4
				3)	eena	1784	14121	8.980203E-5
				4)	eens	2304	9642	6.131798E-5
				5)	eenv	2307	9637	6.128618E-5
				6)	eenk	3421	5342	3.3972272E-5
				7)	eenp	3652	4762	3.028378E-5
				8)	eeni	3676	4722	3.0029401E-5
				9)	eenä	5865	1978	1.2579025E-5
				10)	eenr	6519	1570	9.984363E-6
				11)	eent	6523	1568	9.9716435E-6
				12)	een 	7336	1195	7.5995627E-6
				13)	eenn	7470	1147	7.294308E-6
				14)	eeno	7886	998	6.346748E-6
				15)	eenl	9864	542	3.446831E-6
				16)	eenm	11575	340	2.1622186E-6
				17)	eenh	12192	291	1.8506048E-6
				18)	eeny	13000	237	1.5071936E-6
			2)	eet	0	0	0.0
				1)	eet_	144	102392	6.511585E-4
				2)	eett	1797	13954	8.8739995E-5
				3)	eeti	6704	1469	9.342057E-6
				4)	eeto	7098	1275	8.10832E-6
				5)	eetk	12730	254	1.6153045E-6
			3)	eel	0	0	0.0
				1)	eell	456	50317	3.1998928E-4
				2)	eelt	6386	1638	1.0416807E-5
				3)	eelä	8921	724	4.6042537E-6
			4)	ees	0	0	0.0
				1)	eess	1279	20720	1.3176815E-4
				2)	eest	1509	17396	1.10629284E-4
				3)	eese	1689	15088	9.595163E-5
				4)	eesi	5085	2641	1.6795351E-5
				5)	eesk	13409	214	1.3609258E-6
			5)	eek	0	0	0.0
				1)	eeks	2672	7944	5.0519604E-5
				2)	eeko	11148	383	2.4356757E-6
				3)	eeki	11718	327	2.0795455E-6
			6)	eem	0	0	0.0
				1)	eemm	2975	6685	4.2513035E-5
				2)	eema	7802	1027	6.531172E-6
				3)	eemi	9472	613	3.898353E-6
				4)	eemp	10788	420	2.670976E-6
			7)	eer	0	0	0.0
				1)	eeri	3938	4186	2.6620726E-5
				2)	eere	7346	1192	7.580484E-6
				3)	eera	11647	334	2.124062E-6
				4)	eero	12777	252	1.6025856E-6
		3)	es	0	0	0.0
			1)	est	0	0	0.0
				1)	esti	80	134331	8.542735E-4
				2)	esta	99	122934	7.8179466E-4
				3)	estä	133	105451	6.706121E-4
				4)	este	525	45556	2.8971187E-4
				5)	esty	703	35319	2.2461E-4
				6)	estö	1523	17204	1.0940826E-4
				7)	esto	2910	6933	4.4090182E-5
				8)	estu	3704	4634	2.9469767E-5
			2)	ess	0	0	0.0
				1)	essa	137	103440	6.578232E-4
				2)	essä	239	75907	4.8272804E-4
				3)	essi	1705	14890	9.4692456E-5
				4)	esse	7970	973	6.187761E-6
				5)	esso	10827	415	2.6391785E-6
			3)	esi	0	0	0.0
				1)	esit	225	76973	4.895072E-4
				2)	esim	1228	21533	1.369384E-4
				3)	esii	2272	9853	6.265983E-5
				4)	esid	3211	5964	3.7927857E-5
				5)	esil	3405	5396	3.4315683E-5
				6)	esi_	3589	4940	3.1415766E-5
				7)	esio	5258	2475	1.5739679E-5
				8)	esin	6392	1635	1.0397728E-5
				9)	esiv	7363	1188	7.555046E-6
				10)	esik	9765	558	3.5485823E-6
				11)	esie	10270	481	3.0589035E-6
				12)	esia	10307	476	3.027106E-6
				13)	esis	10311	475	3.0207466E-6
				14)	esip	10409	463	2.944433E-6
				15)	esih	11357	361	2.2957674E-6
				16)	esir	12521	268	1.704337E-6
			4)	esk	0	0	0.0
				1)	esku	446	51126	3.2513408E-4
				2)	eske	1548	16771	1.0665462E-4
				3)	eski	1668	15259	9.70391E-5
				4)	eskä	12696	255	1.621664E-6
			5)	ese	0	0	0.0
				1)	esee	1690	15066	9.581172E-5
				2)	esel	12016	304	1.9332779E-6
			6)	esä	0	0	0.0
				1)	esäk	5084	2642	1.680171E-5
				2)	esää	6405	1630	1.036593E-5
				3)	esän	10034	516	3.2814849E-6
				4)	esäl	13583	205	1.3036906E-6
			7)	esu	0	0	0.0
				1)	esur	5448	2309	1.4684008E-5
				2)	esuu	11709	328	2.085905E-6
				3)	esun	13375	215	1.3672853E-6
			8)	esp	0	0	0.0
				1)	espa	7424	1166	7.415138E-6
			9)	eso	0	0	0.0
				1)	esop	9327	640	4.070059E-6
				2)	esos	10378	467	2.9698708E-6
			10)	esa	0	0	0.0
				1)	esau	12045	302	1.9205588E-6
				2)	esan	13692	200	1.2718933E-6
		4)	em	0	0	0.0
			1)	emm	0	0	0.0
				1)	emme	117	113229	7.2007603E-4
				2)	emmi	676	36598	2.3274375E-4
				3)	emmä	1300	20386	1.2964409E-4
				4)	emma	2226	10148	6.453587E-5
			2)	emi	0	0	0.0
				1)	emie	291	66091	4.203035E-4
				2)	emis	1115	23448	1.4911678E-4
				3)	emin	3395	5444	3.4620934E-5
				4)	emia	5436	2315	1.4722165E-5
				5)	emik	7221	1236	7.860301E-6
				6)	emii	9257	654	4.159091E-6
				7)	emil	9831	548	3.4849877E-6
				8)	emiä	9922	533	3.3895956E-6
				9)	emit	12582	264	1.6788991E-6
				10)	emim	13260	221	1.4054422E-6
				11)	emio	13452	212	1.3482069E-6
			3)	emo	0	0	0.0
				1)	emok	1065	24453	1.5550804E-4
			4)	ema	0	0	0.0
				1)	emaa	1419	18724	1.19074655E-4
				2)	emas	1878	13077	8.316275E-5
				3)	eman	2175	10610	6.747394E-5
				4)	emat	3307	5673	3.6077254E-5
				5)	ema_	4196	3726	2.3695373E-5
				6)	emal	5519	2250	1.43088E-5
				7)	emav	9506	605	3.8474773E-6
				8)	emam	9879	539	3.4277525E-6
				9)	emak	10272	480	3.052544E-6
				10)	emar	11459	351	2.2321728E-6
			5)	emp	0	0	0.0
				1)	empi	1441	18324	1.16530864E-4
				2)	empa	2550	8434	5.363574E-5
				3)	empä	4500	3310	2.1049835E-5
			6)	emä	0	0	0.0
				1)	emää	2214	10221	6.500011E-5
				2)	emät	3499	5150	3.2751253E-5
				3)	emäs	4784	2973	1.8906694E-5
				4)	emän	5188	2542	1.6165764E-5
				5)	emäl	7292	1209	7.688595E-6
				6)	emäm	9563	593	3.7711636E-6
				7)	emä_	9911	535	3.4023146E-6
			7)	emy	0	0	0.0
				1)	emyk	3683	4705	2.992129E-5
				2)	emys	5525	2246	1.4283362E-5
			8)	emu	0	0	0.0
				1)	emuk	4304	3572	2.2716014E-5
				2)	emus	4869	2869	1.824531E-5
				3)	emuo	9110	683	4.3435157E-6
				4)	emur	10561	446	2.836322E-6
				5)	emuu	10646	436	2.7727274E-6
			9)	eme	0	0	0.0
				1)	emen	7311	1205	7.663157E-6
			10)	emr	0	0	0.0
				1)	emry	12690	256	1.6280235E-6
		5)	el	0	0	0.0
			1)	ell	0	0	0.0
				1)	ella	129	106687	6.784724E-4
				2)	elli	190	86068	5.4734654E-4
				3)	elle	210	81277	5.168784E-4
				4)	ellä	493	47832	3.0418602E-4
				5)	elly	1608	15952	1.0144621E-4
				6)	ellu	3641	4801	3.05318E-5
				7)	ello	6509	1572	9.997081E-6
			2)	elm	0	0	0.0
				1)	elma	365	57056	3.6284572E-4
				2)	elmi	746	33568	2.1347457E-4
				3)	elmä	881	28856	1.8350876E-4
				4)	elmo	12121	296	1.8824021E-6
			3)	elt	0	0	0.0
				1)	eltä	671	37055	2.3565003E-4
				2)	elta	1036	25138	1.5986427E-4
				3)	eltu	3004	6574	4.1807132E-5
				4)	elte	4190	3739	2.3778046E-5
				5)	elty	4575	3218	2.0464764E-5
				6)	elti	5521	2249	1.430244E-5
				7)	elto	5716	2089	1.3284925E-5
			4)	ele	0	0	0.0
				1)	eles	688	35955	2.2865462E-4
				2)	elem	1213	21755	1.383502E-4
				3)	elev	1825	13673	8.695298E-5
				4)	elen	2324	9563	6.081558E-5
				5)	elee	2691	7873	5.006808E-5
				6)	elel	5006	2726	1.7335906E-5
				7)	ele_	7073	1287	8.184634E-6
				8)	elet	7894	996	6.3340285E-6
				9)	elei	8236	891	5.666285E-6
				10)	elek	8256	885	5.628128E-6
			5)	eli	0	0	0.0
				1)	elij	863	29256	1.8605255E-4
				2)	elin	1064	24456	1.5552712E-4
				3)	eli_	1982	12103	7.696862E-5
				4)	elis	2014	11903	7.569673E-5
				5)	elim	2239	10070	6.403983E-5
				6)	elit	3378	5493	3.493255E-5
				7)	elip	3475	5214	3.315826E-5
				8)	elii	4962	2770	1.7615723E-5
				9)	eliv	6488	1579	1.0041597E-5
				10)	elia	6666	1491	9.481964E-6
				11)	elil	7201	1243	7.904817E-6
				12)	eliä	7844	1014	6.448499E-6
				13)	elik	8532	819	5.2084033E-6
				14)	elie	12474	272	1.7297749E-6
				15)	elih	12836	248	1.5771477E-6
			6)	elä	0	0	0.0
				1)	elä_	1089	23911	1.520612E-4
				2)	eläm	2513	8630	5.4882195E-5
				3)	eläi	2580	8326	5.294892E-5
				4)	eläk	2922	6886	4.3791286E-5
				5)	elää	6320	1676	1.0658466E-5
				6)	eläv	6412	1626	1.0340493E-5
				7)	elän	8631	795	5.055776E-6
				8)	elät	9073	690	4.388032E-6
				9)	eläp	9570	592	3.7648042E-6
				10)	eläs	12776	252	1.6025856E-6
			7)	elv	0	0	0.0
				1)	elvä	1210	21783	1.3852827E-4
				2)	elvi	2241	10064	6.400167E-5
				3)	elvo	2258	9935	6.31813E-5
				4)	elve	5376	2360	1.50083415E-5
				5)	elvy	5851	1988	1.2642619E-5
			8)	elu	0	0	0.0
				1)	eluj	1479	17807	1.1324302E-4
				2)	elun	1688	15102	9.604066E-5
				3)	elua	1722	14722	9.362407E-5
				4)	elu_	1854	13369	8.501971E-5
				5)	elui	2029	11802	7.505443E-5
				6)	elus	2336	9477	6.0268663E-5
				7)	elut	2427	9004	5.7260637E-5
				8)	eluk	3016	6541	4.159727E-5
				9)	eluu	3020	6524	4.148916E-5
				10)	elum	5688	2107	1.3399396E-5
				11)	elul	6047	1855	1.179681E-5
				12)	elup	6826	1402	8.915972E-6
				13)	elud	7831	1018	6.473937E-6
				14)	eluv	7843	1014	6.448499E-6
				15)	eluo	9795	554	3.5231444E-6
				16)	elur	10564	445	2.8299626E-6
				17)	eluy	13453	212	1.3482069E-6
				18)	eluh	13577	206	1.3100502E-6
			9)	elk	0	0	0.0
				1)	elke	2021	11843	7.531516E-5
				2)	elkä	2602	8241	5.2408363E-5
				3)	elko	3757	4525	2.8776587E-5
				4)	elkk	5222	2504	1.5924104E-5
				5)	elka	6089	1822	1.1586948E-5
				6)	elki	9728	566	3.599458E-6
			10)	elp	0	0	0.0
				1)	elpo	2733	7721	4.910144E-5
				2)	elpp	5700	2101	1.3361239E-5
				3)	elpy	10177	495	3.147936E-6
			11)	ely	0	0	0.0
				1)	elyn	2866	7140	4.5406592E-5
				2)	elys	2949	6766	4.302815E-5
				3)	elyä	3328	5633	3.5822875E-5
				4)	ely_	3710	4627	2.9425251E-5
				5)	elyj	3932	4198	2.669704E-5
				6)	elyt	4165	3774	2.4000627E-5
				7)	elyy	4526	3276	2.0833613E-5
				8)	elyi	5717	2088	1.3278566E-5
				9)	elyl	7662	1073	6.8237077E-6
				10)	elyk	7817	1021	6.4930155E-6
				11)	elyv	9912	535	3.4023146E-6
				12)	elym	10438	460	2.9253547E-6
				13)	elya	12335	281	1.7870101E-6
				14)	elyp	13158	227	1.4435989E-6
			12)	elj	0	0	0.0
				1)	eljä	3198	5994	3.8118644E-5
				2)	elje	12480	271	1.7234155E-6
			13)	ela	0	0	0.0
				1)	elas	6270	1708	1.0861969E-5
				2)	elan	9297	646	4.1082153E-6
				3)	elai	9984	523	3.326001E-6
				4)	elat	10793	419	2.6646164E-6
				5)	elaa	10841	414	2.6328191E-6
				6)	elak	11460	351	2.2321728E-6
			14)	elo	0	0	0.0
				1)	elok	6522	1568	9.9716435E-6
				2)	elon	6526	1567	9.965284E-6
				3)	eloi	7361	1189	7.5614057E-6
				4)	elos	7951	978	6.219558E-6
				5)	elo_	8240	890	5.659925E-6
				6)	elot	8328	868	5.520017E-6
				7)	eloo	9118	681	4.330797E-6
				8)	eloh	9408	626	3.981026E-6
				9)	eloa	9622	584	3.7139284E-6
			15)	elg	0	0	0.0
				1)	elgi	11558	341	2.168578E-6
			16)	els	0	0	0.0
				1)	elsi	11995	305	1.9396373E-6
		6)	en	0	0	0.0
			1)	ent	0	0	0.0
				1)	enti	175	91801	5.838054E-4
				2)	entt	549	44348	2.8202962E-4
				3)	ente	893	28430	1.8079963E-4
				4)	entä	1053	24752	1.5740952E-4
				5)	enta	1395	18994	1.2079171E-4
				6)	entu	1934	12521	7.962688E-5
				7)	ento	2092	11197	7.1206945E-5
				8)	enty	2938	6814	4.3333406E-5
			2)	enk	0	0	0.0
				1)	enki	212	81123	5.15899E-4
				2)	enka	2047	11581	7.364898E-5
				3)	enkä	2446	8937	5.6834553E-5
				4)	enku	4407	3420	2.1749376E-5
				5)	enke	5848	1991	1.2661698E-5
				6)	enko	10628	437	2.7790868E-6
				7)	enky	13372	216	1.3736447E-6
			3)	enn	0	0	0.0
				1)	enne	319	61545	3.9139338E-4
				2)	enna	1642	15525	9.873072E-5
				3)	ennu	3007	6559	4.171174E-5
				4)	ennä	3039	6461	4.1088515E-5
				5)	enny	4551	3242	2.061739E-5
				6)	enno	7374	1184	7.5296084E-6
				7)	enni	8684	780	4.960384E-6
				8)	ennö	9616	585	3.7202879E-6
			4)	env	0	0	0.0
				1)	enva	346	58156	3.6984115E-4
				2)	envu	2512	8635	5.4913995E-5
				3)	envä	3420	5352	3.4035864E-5
				4)	enve	6002	1893	1.203847E-5
				5)	envi	11498	347	2.206735E-6
			5)	ene	0	0	0.0
				1)	enet	620	40082	2.5490014E-4
				2)	enem	1008	25705	1.6347009E-4
				3)	ener	1683	15124	9.618057E-5
				4)	enen	1905	12791	8.134394E-5
				5)	enee	2864	7153	4.5489265E-5
				6)	enes	3348	5577	3.5466746E-5
				7)	enel	4432	3390	2.1558591E-5
				8)	enev	4498	3312	2.1062553E-5
				9)	ene_	6957	1337	8.502607E-6
				10)	enei	6968	1334	8.483528E-6
				11)	enek	8740	767	4.877711E-6
				12)	eneh	9852	545	3.4659092E-6
			6)	ens	0	0	0.0
				1)	ensi	622	40063	2.547793E-4
				2)	ensa	1450	18244	1.1602211E-4
				3)	ensä	2156	10732	6.824979E-5
				4)	enss	3300	5680	3.612177E-5
				5)	enso	5791	2032	1.2922436E-5
				6)	ensu	7830	1018	6.473937E-6
			7)	enj	0	0	0.0
				1)	enjo	754	33369	2.1220904E-4
				2)	enjä	7622	1089	6.9254593E-6
				3)	enja	12808	249	1.5835071E-6
			8)	ena	0	0	0.0
				1)	ena_	774	32671	2.0777014E-4
				2)	enai	4309	3566	2.2677857E-5
				3)	enal	4803	2954	1.8785864E-5
				4)	enaa	6985	1327	8.439012E-6
				5)	enam	7028	1313	8.34998E-6
				6)	enar	9364	634	4.031902E-6
				7)	enan	10706	430	2.7345707E-6
				8)	enas	13154	228	1.4499584E-6
			9)	eni	0	0	0.0
				1)	eni_	1164	22542	1.433551E-4
				2)	eniä	3440	5298	3.3692453E-5
				3)	enis	4693	3077	1.9568079E-5
				4)	enil	4748	3013	1.9161072E-5
				5)	enit	5118	2602	1.6547332E-5
				6)	enim	5492	2269	1.442963E-5
				7)	enin	5788	2033	1.29287955E-5
				8)	enia	8033	950	6.041493E-6
				9)	enii	9235	660	4.197248E-6
				10)	enie	9895	537	3.4150335E-6
				11)	enik	10074	511	3.2496873E-6
				12)	eniv	12729	254	1.6153045E-6
			10)	enä	0	0	0.0
				1)	enä_	1813	13801	8.7766995E-5
				2)	enäi	2274	9838	6.256443E-5
				3)	enää	2428	9001	5.724156E-5
				4)	enäj	8091	934	5.9397416E-6
