Finnish	4	21211741	7875
			5)	läk	0	0	0.0
				1)	läke	3354	1103	3.479652E-5
				2)	läki	5191	498	1.5710488E-5
				3)	läkk	5224	494	1.5584299E-5
				4)	läkä	6489	313	9.874262E-6
			6)	läp	0	0	0.0
				1)	läpi	3552	1009	3.183109E-5
			7)	läs	0	0	0.0
				1)	läsn	4390	694	2.1893731E-5
			8)	lät	0	0	0.0
				1)	lätt	5530	442	1.3943846E-5
				2)	lätä	7549	222	7.0034703E-6
			9)	län	0	0	0.0
				1)	läni	5824	392	1.2366488E-5
				2)	läns	7400	232	7.3189417E-6
		10)	lj	0	0	0.0
			1)	ljo	0	0	0.0
				1)	ljon	1359	3902	1.2309704E-4
				2)	ljoo	2241	2033	6.413538E-5
			2)	lje	0	0	0.0
				1)	ljet	2139	2162	6.8204965E-5
				2)	ljel	2357	1894	5.9750328E-5
			3)	lja	0	0	0.0
				1)	ljar	4952	547	1.7256298E-5
				2)	ljas	6117	355	1.1199243E-5
				3)	ljat	6404	322	1.0158186E-5
			4)	ljä	0	0	0.0
				1)	ljän	5376	467	1.4732525E-5
				2)	ljä_	6130	354	1.1167695E-5
				3)	ljäs	7781	206	6.4987157E-6
			5)	ljy	0	0	0.0
				1)	ljyn	7130	253	7.981433E-6
			6)	lji	0	0	0.0
				1)	ljit	7550	222	7.0034703E-6
		11)	lk	0	0	0.0
			1)	lke	0	0	0.0
				1)	lkee	1514	3416	1.0776511E-4
				2)	lkeä	2502	1739	5.4860517E-5
				3)	lkei	4217	740	2.3344901E-5
				4)	lkem	7788	205	6.4671685E-6
			2)	lki	0	0	0.0
				1)	lkis	1969	2398	7.5650096E-5
				2)	lkil	4879	564	1.77926E-5
				3)	lkin	5033	530	1.6719996E-5
				4)	lkit	6168	350	1.1041508E-5
			3)	lko	0	0	0.0
				1)	lkop	2704	1533	4.8361802E-5
				2)	lkoi	3159	1220	3.848754E-5
				3)	lkom	3516	1019	3.214656E-5
				4)	lko_	3856	876	2.7635315E-5
				5)	lkoa	6226	344	1.08522245E-5
				6)	lkoh	6314	334	1.0536753E-5
			4)	lkä	0	0	0.0
				1)	lkäs	2905	1399	4.4134482E-5
				2)	lkää	3593	992	3.1294785E-5
			5)	lku	0	0	0.0
				1)	lkup	3620	977	3.082158E-5
				2)	lkua	7150	252	7.949885E-6
			6)	lka	0	0	0.0
				1)	lkaa	4237	733	2.312407E-5
				2)	lkai	4967	543	1.7130109E-5
				3)	lkan	6207	345	1.0883771E-5
				4)	lkae	6271	338	1.0662941E-5
				5)	lkap	7685	211	6.6564517E-6
			7)	lkk	0	0	0.0
				1)	lkka	4471	669	2.1105052E-5
				2)	lkkä	6455	317	1.0000451E-5
				3)	lkki	6782	283	8.927847E-6
		12)	ly	0	0	0.0
			1)	lyt	0	0	0.0
				1)	lytt	1561	3241	1.02244354E-4
				2)	lyty	3756	918	2.8960296E-5
				3)	lyte	3772	908	2.8644825E-5
				4)	lyt_	4684	611	1.9275318E-5
				5)	lyta	6471	315	9.9373565E-6
				6)	lytu	7576	219	6.9088287E-6
			2)	lyn	0	0	0.0
				1)	lyn_	2675	1565	4.9371312E-5
			3)	lyh	0	0	0.0
				1)	lyhy	2863	1419	4.4765424E-5
			4)	lyä	0	0	0.0
				1)	lyä_	2871	1417	4.470233E-5
			5)	lys	0	0	0.0
				1)	lyss	3864	874	2.7572221E-5
				2)	lyst	4547	646	2.0379468E-5
				3)	lyso	7273	242	7.634413E-6
			6)	lyy	0	0	0.0
				1)	lyyn	4337	707	2.2303844E-5
				2)	lyys	5656	419	1.3218261E-5
			7)	lyj	0	0	0.0
				1)	lyjä	4946	549	1.7319393E-5
				2)	lyje	6639	298	9.401055E-6
			8)	lyk	0	0	0.0
				1)	lykk	5882	385	1.2145658E-5
				2)	lykä	7274	242	7.634413E-6
				3)	lyks	7715	209	6.5933573E-6
			9)	lyi	0	0	0.0
				1)	lyis	6777	284	8.959394E-6
		13)	lp	0	0	0.0
			1)	lpa	0	0	0.0
				1)	lpai	1765	2802	8.839515E-5
			2)	lpo	0	0	0.0
				1)	lpot	4904	558	1.7603317E-5
				2)	lpoi	5986	372	1.1735545E-5
				3)	lpom	6433	319	1.0063545E-5
				4)	lpos	7578	219	6.9088287E-6
			3)	lpp	0	0	0.0
				1)	lppo	5682	415	1.3092073E-5
			4)	lpi	0	0	0.0
				1)	lpit	7755	207	6.530263E-6
		14)	lv	0	0	0.0
			1)	lvo	0	0	0.0
				1)	lvon	1840	2652	8.366308E-5
				2)	lvol	3213	1176	3.7099464E-5
				3)	lvoi	3908	859	2.7099013E-5
				4)	lvot	5795	397	1.2524224E-5
				5)	lvoa	5985	372	1.1735545E-5
				6)	lvom	7222	245	7.729055E-6
			2)	lve	0	0	0.0
				1)	lvel	1888	2565	8.091847E-5
				2)	lven	5336	473	1.49218085E-5
				3)	lvem	7849	201	6.34098E-6
			3)	lvä	0	0	0.0
				1)	lväs	2475	1764	5.5649198E-5
				2)	lvää	2874	1414	4.460769E-5
				3)	lväk	4293	719	2.268241E-5
				4)	lvä_	5706	410	1.2934337E-5
			4)	lvi	0	0	0.0
				1)	lvit	2825	1447	4.5648747E-5
				2)	lviä	7300	239	7.539772E-6
				3)	lvil	7577	219	6.9088287E-6
		15)	lö	0	0	0.0
			1)	löy	0	0	0.0
				1)	löyt	3418	1061	3.347154E-5
				2)	löyd	5493	448	1.4133129E-5
			2)	lös	0	0	0.0
				1)	löst	3867	873	2.7540673E-5
			3)	löi	0	0	0.0
				1)	löid	4822	576	1.8171166E-5
				2)	löit	6798	282	8.8963E-6
				3)	löin	7684	211	6.6564517E-6
			4)	lök	0	0	0.0
				1)	löko	5426	460	1.4511696E-5
			5)	lön	0	0	0.0
				1)	lön_	5955	375	1.1830186E-5
			6)	löl	0	0	0.0
				1)	löll	6553	307	9.684979E-6
			7)	löt	0	0	0.0
				1)	löt_	6640	297	9.369507E-6
		16)	lh	0	0	0.0
			1)	lha	0	0	0.0
				1)	lhai	6524	310	9.779621E-6
		17)	lb	0	0	0.0
			1)	lba	0	0	0.0
				1)	lbaa	7789	205	6.4671685E-6
	9)	m	0	0	0.0
		1)	mm	0	0	0.0
			1)	mme	0	0	0.0
				1)	mme_	13	59701	0.0018833972
				2)	mmen	2685	1555	4.9055838E-5
				3)	mmek	2842	1435	4.527018E-5
			2)	mmi	0	0	0.0
				1)	mmin	816	6185	1.9511921E-4
				2)	mmis	1606	3123	9.852179E-5
				3)	mmil	4704	606	1.911758E-5
				4)	mmik	4711	604	1.9054487E-5
				5)	mmit	6313	334	1.0536753E-5
			3)	mmä	0	0	0.0
				1)	mmäi	996	5142	1.6221551E-4
				2)	mmän	1449	3652	1.1521024E-4
				3)	mmär	1686	2963	9.347424E-5
				4)	mmäl	4833	574	1.8108072E-5
				5)	mmäs	5310	476	1.501645E-5
				6)	mmät	6255	339	1.0694488E-5
				7)	mmäk	7127	254	8.012979E-6
			4)	mma	0	0	0.0
				1)	mman	1769	2794	8.814278E-5
				2)	mmat	1935	2461	7.763757E-5
				3)	mmas	4178	755	2.381811E-5
				4)	mmal	5068	523	1.6499167E-5
				5)	mmak	5871	386	1.21772055E-5
				6)	mmai	6129	354	1.1167695E-5
			5)	mmu	0	0	0.0
				1)	mmun	7374	234	7.382036E-6
		2)	mi	0	0	0.0
			1)	mis	0	0	0.0
				1)	mise	49	32666	0.0010305196
				2)	miss	51	32329	0.0010198882
				3)	mist	67	28358	8.9461444E-4
				4)	miso	1572	3219	1.0155032E-4
				5)	misi	2150	2140	6.751093E-5
				6)	misk	3785	904	2.8518636E-5
				7)	mis_	4316	712	2.246158E-5
				8)	misp	4485	664	2.0947316E-5
				9)	misa	4552	645	2.0347921E-5
				10)	mism	5612	425	1.3407544E-5
				11)	misv	7031	261	8.233809E-6
			2)	mie	0	0	0.0
				1)	miel	159	19801	6.246654E-4
				2)	mies	269	14106	4.450043E-4
				3)	miet	381	11212	3.537068E-4
				4)	mien	722	6959	2.1953671E-4
				5)	mieh	2184	2094	6.605976E-5
				6)	miem	7465	227	7.161206E-6
			3)	min	0	0	0.0
				1)	mine	325	12380	3.9055388E-4
				2)	minu	657	7650	2.413358E-4
				3)	min_	698	7183	2.2660327E-4
				4)	mint	1212	4321	1.363153E-4
				5)	mini	1914	2504	7.89941E-5
				6)	mink	1952	2431	7.6691154E-5
				7)	minn	2175	2104	6.637523E-5
				8)	minä	2596	1652	5.2115913E-5
				9)	mina	4677	613	1.9338411E-5
				10)	minl	7464	227	7.161206E-6
			4)	mit	0	0	0.0
				1)	mitä	611	8118	2.5609988E-4
				2)	mite	913	5575	1.7587544E-4
				3)	mitt	1218	4303	1.3574744E-4
				4)	mita	5145	506	1.5962865E-5
				5)	mitu	5754	403	1.2713507E-5
				6)	mitk	5823	392	1.2366488E-5
				7)	mits	5983	372	1.1735545E-5
				8)	mit_	7292	240	7.571319E-6
				9)	mito	7656	213	6.719546E-6
				10)	mity	7818	203	6.404074E-6
			5)	mia	0	0	0.0
				1)	mia_	615	8082	2.5496416E-4
				2)	mial	7780	206	6.4987157E-6
			6)	mik	0	0	0.0
				1)	mikä	1168	4459	1.406688E-4
				2)	miks	2517	1720	5.426112E-5
				3)	miku	3932	849	2.6783542E-5
				4)	mika	7683	211	6.6564517E-6
			7)	mil	0	0	0.0
				1)	mill	1334	3972	1.2530533E-4
				2)	milj	1879	2578	8.132859E-5
				3)	milt	5223	494	1.5584299E-5
			8)	mii	0	0	0.0
				1)	miin	1352	3917	1.2357024E-4
				2)	mii_	5050	526	1.6593807E-5
				3)	miit	5386	464	1.4637883E-5
			9)	mio	0	0	0.0
				1)	mioo	1506	3444	1.0864843E-4
				2)	mioi	2183	2094	6.605976E-5
				3)	miot	2812	1457	4.5964218E-5
				4)	mion	4931	552	1.7414035E-5
				5)	mio_	7787	205	6.4671685E-6
			10)	miä	0	0	0.0
				1)	miä_	1967	2401	7.574474E-5
			11)	miv	0	0	0.0
				1)	miva	2222	2052	6.473478E-5
				2)	mivi	6627	299	9.4326015E-6
				3)	mivu	7491	226	7.129659E-6
			12)	mih	0	0	0.0
				1)	mihi	4261	727	2.2934788E-5
			13)	mim	0	0	0.0
				1)	mima	5402	462	1.457479E-5
			14)	mij	0	0	0.0
				1)	mijo	6655	296	9.33796E-6
		3)	my	0	0	0.0
			1)	myö	0	0	0.0
				1)	myös	132	21806	6.8791746E-4
				2)	myön	929	5507	1.7373022E-4
				3)	myöt	2890	1405	4.4323766E-5
				4)	myöh	3406	1071	3.378701E-5
			2)	myk	0	0	0.0
				1)	myks	678	7402	2.3351211E-4
			3)	mys	0	0	0.0
				1)	mys_	1705	2932	9.249628E-5
				2)	myst	2624	1618	5.104331E-5
			4)	myy	0	0	0.0
				1)	myyd	5307	477	1.5047997E-5
				2)	myys	5727	407	1.2839696E-5
				3)	myyt	6058	364	1.1483167E-5
				4)	myyn	6159	351	1.1073054E-5
		4)	ma	0	0	0.0
			1)	maa	0	0	0.0
				1)	maan	142	21133	6.666862E-4
				2)	maa_	822	6140	1.9369958E-4
				3)	maat	1158	4474	1.4114201E-4
				4)	maai	1271	4146	1.3079453E-4
				5)	maas	2155	2137	6.741629E-5
				6)	maah	2501	1739	5.4860517E-5
				7)	maal	2888	1407	4.438686E-5
				8)	maam	5979	373	1.1767092E-5
				9)	maap	6447	318	1.0031998E-5
			2)	man	0	0	0.0
				1)	man_	263	14334	4.5219704E-4
				2)	manl	2784	1477	4.659516E-5
				3)	mans	2862	1420	4.4796972E-5
				4)	mann	2911	1393	4.3945198E-5
				5)	mana	3423	1060	3.3439992E-5
				6)	mani	3541	1012	3.192573E-5
				7)	mant	4260	728	2.2966335E-5
				8)	mank	5881	385	1.2145658E-5
				9)	manr	7334	237	7.4766776E-6
			3)	mah	0	0	0.0
				1)	mahd	431	10343	3.262923E-4
				2)	maht	7714	209	6.5933573E-6
			4)	mai	0	0	0.0
				1)	mais	561	8771	2.7670016E-4
				2)	main	1263	4166	1.3142548E-4
				3)	maid	1881	2576	8.126549E-5
				4)	mail	4021	818	2.5805579E-5
				5)	mait	4098	782	2.4669882E-5
				6)	maih	5335	473	1.49218085E-5
			5)	mat	0	0	0.0
				1)	matt	628	7901	2.4925414E-4
				2)	mat_	1166	4461	1.4073189E-4
				3)	matk	2230	2042	6.4419306E-5
				4)	mato	4236	733	2.312407E-5
				5)	mati	4437	680	2.1452071E-5
				6)	mata	6225	344	1.08522245E-5
				7)	mate	6428	320	1.0095092E-5
			6)	mas	0	0	0.0
				1)	mass	688	7285	2.2982109E-4
				2)	mast	754	6616	2.0871604E-4
				3)	mas_	5884	384	1.2114111E-5
			7)	mal	0	0	0.0
				1)	mall	705	7147	2.2546758E-4
				2)	malt	5090	518	1.6341432E-5
				3)	mala	6152	352	1.1104602E-5
			8)	mar	0	0	0.0
				1)	mark	981	5189	1.6369823E-4
				2)	marr	6563	306	9.653432E-6
			9)	mak	0	0	0.0
				1)	maks	1288	4099	1.2931183E-4
				2)	makk	3065	1288	4.0632745E-5
				3)	maka	6089	360	1.1356979E-5
			10)	mau	0	0	0.0
				1)	maut	2979	1343	4.236784E-5
				2)	maus	7108	255	8.044527E-6
			11)	mav	0	0	0.0
				1)	mava	4220	739	2.3313354E-5
			12)	mae	0	0	0.0
				1)	maes	4792	586	1.8486639E-5
			13)	mam	0	0	0.0
				1)	mamm	5287	482	1.5205733E-5
			14)	map	0	0	0.0
				1)	mapi	7680	212	6.687999E-6
		5)	me	0	0	0.0
			1)	men	0	0	0.0
				1)	ment	149	20684	6.525215E-4
				2)	mene	642	7778	2.4537384E-4
				3)	menn	1675	2982	9.407364E-5
				4)	menp	2142	2155	6.798414E-5
				5)	men_	2393	1852	5.8425347E-5
				6)	meno	2471	1767	5.5743836E-5
				7)	meni	5624	423	1.334445E-5
			2)	mer	0	0	0.0
				1)	merk	372	11336	3.5761864E-4
				2)	meri	3192	1195	3.769886E-5
				3)	mere	4451	676	2.1325883E-5
			3)	mei	0	0	0.0
				1)	meid	377	11260	3.5522107E-4
				2)	meil	910	5598	1.7660102E-4
				3)	meis	2009	2344	7.3946554E-5
				4)	meit	3111	1253	3.9528597E-5
				5)	mein	4978	541	1.7067016E-5
				6)	meij	7413	231	7.287395E-6
			4)	met	0	0	0.0
				1)	met_	2732	1511	4.7667763E-5
				2)	mets	4467	670	2.1136599E-5
				3)	metr	6661	295	9.306414E-6
				4)	mett	7629	216	6.814187E-6
			5)	mes	0	0	0.0
				1)	mest	3768	910	2.8707918E-5
				2)	mess	5447	455	1.4353959E-5
			6)	mee	0	0	0.0
				1)	meen	3854	877	2.7666862E-5
			7)	mel	0	0	0.0
				1)	melk	3967	840	2.6499618E-5
				2)	mell	4486	664	2.0947316E-5
				3)	melu	4951	547	1.7256298E-5
			8)	mek	0	0	0.0
				1)	mekä	5069	523	1.6499167E-5
				2)	meka	5089	518	1.6341432E-5
				3)	meki	5146	506	1.5962865E-5
				4)	meks	5374	467	1.4732525E-5
				5)	meko	6074	361	1.1388526E-5
			9)	mej	0	0	0.0
				1)	meja	6103	358	1.1293884E-5
		6)	mä	0	0	0.0
			1)	män	0	0	0.0
				1)	män_	187	17729	5.5929966E-4
				2)	mäni	3648	965	3.0443012E-5
				3)	mäns	6318	333	1.0505206E-5
				4)	mänk	6470	315	9.9373565E-6
				5)	mänp	6562	306	9.653432E-6
				6)	mänh	6932	270	8.517734E-6
				7)	mänä	7316	238	7.508225E-6
				8)	mänt	7351	236	7.4451304E-6
			2)	mää	0	0	0.0
				1)	määr	359	11540	3.6405426E-4
				2)	mään	650	7718	2.43481E-4
				3)	mää_	2595	1652	5.2115913E-5
			3)	mäi	0	0	0.0
				1)	mäis	1340	3955	1.2476904E-4
				2)	mäin	2964	1354	4.271486E-5
			4)	mät	0	0	0.0
				1)	mätt	1481	3547	1.1189779E-4
				2)	mät_	2275	1986	6.265267E-5
				3)	mätö	2361	1886	5.949795E-5
			5)	mäl	0	0	0.0
				1)	mäll	1564	3233	1.0199198E-4
			6)	mäs	0	0	0.0
				1)	mäst	1812	2722	8.5871376E-5
				2)	mäss	2822	1448	4.568029E-5
			7)	mär	0	0	0.0
				1)	märr	2657	1583	4.993916E-5
				2)	märt	3043	1302	4.1074407E-5
			8)	mäm	0	0	0.0
				1)	mämm	4177	755	2.381811E-5
			9)	mäk	0	0	0.0
				1)	mäks	5867	387	1.2208752E-5
		7)	mu	0	0	0.0
			1)	muk	0	0	0.0
				1)	muks	303	13093	4.13047E-4
				2)	muka	304	13054	4.1181667E-4
			2)	muu	0	0	0.0
				1)	muut	310	12992	4.0986075E-4
				2)	muun	2929	1380	4.3535085E-5
				3)	muud	3054	1296	4.0885123E-5
				4)	muus	3473	1036	3.2682863E-5
				5)	muuk	4275	724	2.2840146E-5
				6)	muua	5713	409	1.2902789E-5
			3)	mut	0	0	0.0
				1)	mutt	368	11481	3.6219298E-4
				2)	mutk	4738	597	1.8833656E-5
			4)	mus	0	0	0.0
				1)	must	1320	4009	1.2647257E-4
				2)	mus_	1697	2939	9.271711E-5
				3)	musv	7299	239	7.539772E-6
			5)	mui	0	0	0.0
				1)	muis	1498	3480	1.0978413E-4
				2)	muid	2436	1801	5.681644E-5
				3)	muit	3000	1331	4.1989275E-5
				4)	muil	4508	659	2.0789581E-5
				5)	muih	5292	481	1.5174186E-5
			6)	muo	0	0	0.0
				1)	muod	1986	2375	7.4924516E-5
				2)	muot	2533	1707	5.3851007E-5
			7)	mua	0	0	0.0
				1)	muas	4146	765	2.413358E-5
			8)	mur	0	0	0.0
				1)	murh	4657	617	1.94646E-5
			9)	mun	0	0	0.0
				1)	muna	6116	355	1.1199243E-5
				2)	muni	7333	237	7.4766776E-6
		8)	mp	0	0	0.0
			1)	mpä	0	0	0.0
				1)	mpär	1003	5116	1.6139529E-4
				2)	mpää	3449	1048	3.3061428E-5
				3)	mpän	7552	221	6.971923E-6
			2)	mpi	0	0	0.0
				1)	mpi_	1896	2544	8.025598E-5
				2)	mpia	2616	1625	5.126414E-5
				3)	mpie	3651	962	3.0348372E-5
				4)	mpiä	5027	532	1.6783091E-5
				5)	mpii	5993	371	1.1703997E-5
				6)	mpim	6684	293	9.243319E-6
			3)	mpa	0	0	0.0
				1)	mpaa	2229	2042	6.4419306E-5
				2)	mpan	4450	676	2.1325883E-5
			4)	mpp	0	0	0.0
				1)	mppa	3162	1218	3.8424445E-5
			5)	mpr	0	0	0.0
				1)	mpro	3976	837	2.6404976E-5
		9)	mo	0	0	0.0
			1)	mon	0	0	0.0
				1)	moni	1180	4430	1.3975393E-4
				2)	mone	2042	2286	7.211682E-5
				3)	mont	5768	400	1.2618865E-5
				4)	mono	6660	295	9.306414E-6
			2)	mok	0	0	0.0
				1)	mokr	1366	3884	1.2252918E-4
			3)	moi	0	0	0.0
				1)	moit	2071	2249	7.094957E-5
				2)	moin	3081	1276	4.025418E-5
				3)	mois	5117	512	1.6152148E-5
			4)	mol	0	0	0.0
				1)	mole	3907	859	2.7099013E-5
			5)	moj	0	0	0.0
				1)	moja	5857	388	1.22403E-5
			6)	moo	0	0	0.0
				1)	moot	6724	289	9.1171305E-6
			7)	mor	0	0	0.0
				1)	mora	7027	262	8.265357E-6
	10)	n	0	0	0.0
		1)	ne	0	0	0.0
			1)	nen	0	0	0.0
				1)	nen_	18	51089	0.0016117131
				2)	nenk	6416	322	1.0158186E-5
				3)	nenä	6773	285	8.990942E-6
				4)	nent	7025	262	8.265357E-6
				5)	nene	7582	219	6.9088287E-6
			2)	neu	0	0	0.0
				1)	neuv	264	14271	4.5020957E-4
			3)	nee	0	0	0.0
				1)	neet	318	12601	3.9752582E-4
				2)	neen	1716	2906	9.1676055E-5
				3)	nee_	3538	1013	3.1957275E-5
				4)	nees	3676	954	3.0095995E-5
				5)	neel	5954	375	1.1830186E-5
				6)	neek	7649	214	6.7510928E-6
			4)	net	0	0	0.0
				1)	nett	408	10646	3.358511E-4
				2)	net_	1200	4365	1.3770336E-4
				3)	neta	3200	1186	3.7414935E-5
				4)	nete	3399	1075	3.3913202E-5
				5)	netu	3961	842	2.6562711E-5
				6)	netä	4481	666	2.1010412E-5
				7)	nety	6619	300	9.464149E-6
			5)	nes	0	0	0.0
				1)	nest	691	7240	2.2840146E-4
				2)	ness	2956	1360	4.2904143E-5
				3)	nes_	7160	251	7.918338E-6
			6)	nem	0	0	0.0
				1)	nemm	1259	4171	1.3158322E-4
				2)	nemi	3992	829	2.6152598E-5
				3)	nemp	5373	467	1.4732525E-5
				4)	nema	7448	229	7.2243006E-6
				5)	nemu	7535	223	7.0350175E-6
			7)	nei	0	0	0.0
				1)	neid	1961	2409	7.5997115E-5
				2)	neit	2073	2247	7.0886475E-5
				3)	neis	2392	1852	5.8425347E-5
				4)	neil	4410	689	2.1735996E-5
				5)	nein	6852	277	8.738564E-6
			8)	nel	0	0	0.0
				1)	nell	2225	2048	6.460859E-5
				2)	nelj	3205	1180	3.7225655E-5
				3)	nelt	5588	429	1.3533733E-5
			9)	ner	0	0	0.0
				1)	nerg	2553	1691	5.334625E-5
				2)	nera	4775	589	1.8581279E-5
			10)	nek	0	0	0.0
				1)	neks	3003	1330	4.1957726E-5
			11)	nev	0	0	0.0
				1)	nevä	4844	571	1.801343E-5
				2)	neva	6099	359	1.1325432E-5
		2)	nk	0	0	0.0
			1)	nki	0	0	0.0
				1)	nkin	158	19813	6.2504393E-4
				2)	nkil	1400	3772	1.189959E-4
				3)	nkie	4936	551	1.7382486E-5
				4)	nkii	5473	451	1.422777E-5
				5)	nkis	7857	201	6.34098E-6
			2)	nka	0	0	0.0
				1)	nka_	634	7851	2.4767677E-4
				2)	nkaa	1429	3686	1.1628284E-4
				3)	nkal	4285	721	2.2745506E-5
				4)	nkar	5724	408	1.2871243E-5
				5)	nkau	6522	310	9.779621E-6
				6)	nkai	6992	265	8.359998E-6
			3)	nko	0	0	0.0
				1)	nko_	2004	2349	7.410429E-5
				2)	nkoh	4646	620	1.9559242E-5
			4)	nkä	0	0	0.0
				1)	nkää	2305	1939	6.116995E-5
				2)	nkä_	2978	1343	4.236784E-5
				3)	nkäy	2998	1332	4.2020823E-5
				4)	nkäs	7291	240	7.571319E-6
			5)	nkk	0	0	0.0
				1)	nkke	2544	1697	5.3535536E-5
				2)	nkki	4145	765	2.413358E-5
			6)	nke	0	0	0.0
				1)	nker	2586	1660	5.236829E-5
				2)	nke_	7348	236	7.4451304E-6
				3)	nkei	7564	221	6.971923E-6
			7)	nkr	0	0	0.0
				1)	nkre	2769	1491	4.703682E-5
			8)	nku	0	0	0.0
				1)	nkuu	4636	622	1.9622335E-5
				2)	nkul	5574	432	1.3628374E-5
		3)	ny	0	0	0.0
			1)	nyt	0	0	0.0
				1)	nyt_	225	15670	4.9434404E-4
				2)	nytt	4697	608	1.9180676E-5
			2)	nyk	0	0	0.0
				1)	nyky	1175	4437	1.3997477E-4
				2)	nyks	6601	302	9.5272435E-6
		4)	ni	0	0	0.0
			1)	nio	0	0	0.0
				1)	nion	286	13730	4.3314256E-4
				2)	nioi	2463	1775	5.5996214E-5
			2)	nin	0	0	0.0
				1)	nin_	415	10539	3.3247555E-4
				2)	ning	3483	1032	3.2556673E-5
				3)	nine	7461	228	7.1927534E-6
				4)	nink	7648	214	6.7510928E-6
				5)	nina	7868	200	6.3094326E-6
			3)	nis	0	0	0.0
				1)	nist	555	8840	2.7887692E-4
				2)	niss	1876	2585	8.154942E-5
				3)	nise	3946	845	2.6657353E-5
				4)	nism	4226	736	2.3218712E-5
				5)	nisi	4239	732	2.3092523E-5
				6)	nisa	6422	321	1.012664E-5
				7)	niso	7843	202	6.372527E-6
			4)	nii	0	0	0.0
				1)	niin	556	8830	2.7856146E-4
				2)	niid	1016	5062	1.5969174E-4
				3)	niit	1436	3674	1.1590428E-4
				4)	niis	1806	2736	8.631304E-5
				5)	niil	2661	1582	4.9907612E-5
				6)	niih	3218	1173	3.7004822E-5
				7)	niik	3286	1142	3.602686E-5
			5)	nit	0	0	0.0
				1)	nite	1349	3931	1.240119E-4
				2)	nitt	1794	2760	8.707017E-5
				3)	nita	2790	1473	4.6468973E-5
				4)	nits	3172	1212	3.823516E-5
				5)	nitu	5846	390	1.2303393E-5
				6)	nit_	6197	347	1.0946866E-5
			6)	nim	0	0	0.0
				1)	nimi	1719	2897	9.139213E-5
				2)	nime	2609	1633	5.151652E-5
				3)	nimu	3849	879	2.7729957E-5
				4)	nimm	5346	471	1.4858714E-5
			7)	nia	0	0	0.0
				1)	nia_	2425	1810	5.7100366E-5
				2)	nian	4434	681	2.1483618E-5
				3)	nial	6480	315	9.9373565E-6
			8)	nil	0	0	0.0
				1)	nill	2545	1696	5.350399E-5
			9)	nie	0	0	0.0
				1)	nien	3556	1008	3.179954E-5
			10)	niä	0	0	0.0
				1)	niä_	3830	885	2.7919239E-5
			11)	nik	0	0	0.0
				1)	nika	6294	336	1.0599847E-5
				2)	nikk	6539	309	9.748073E-6
				3)	niko	6829	279	8.801659E-6
				4)	nikä	7641	215	6.78264E-6
			12)	nip	0	0	0.0
				1)	nipu	7349	236	7.4451304E-6
		5)	nu	0	0	0.0
			1)	nut	0	0	0.0
				1)	nut_	314	12849	4.053495E-4
				2)	nutt	5512	444	1.4006941E-5
			2)	nus	0	0	0.0
				1)	nust	1100	4695	1.4811393E-4
			3)	nun	0	0	0.0
				1)	nun_	1859	2613	8.2432736E-5
			4)	nul	0	0	0.0
				1)	null	2335	1909	6.0223534E-5
			5)	nuk	0	0	0.0
				1)	nuks	2383	1863	5.8772366E-5
			6)	nuo	0	0	0.0
				1)	nuor	2904	1399	4.4134482E-5
			7)	nua	0	0	0.0
				1)	nua_	4283	722	2.2777052E-5
			8)	nuu	0	0	0.0
				1)	nuut	5566	433	1.3659922E-5
				2)	nuus	7144	253	7.981433E-6
				3)	nuud	7266	243	7.665961E-6
		6)	nt	0	0	0.0
			1)	nta	0	0	0.0
				1)	ntaa	355	11669	3.6812384E-4
				2)	nta_	798	6301	1.9877868E-4
				3)	ntam	909	5602	1.767272E-4
				4)	ntav	1641	3061	9.656587E-5
				5)	ntar	2188	2090	6.593357E-5
				6)	ntan	2883	1408	4.4418408E-5
				7)	ntai	3025	1316	4.151607E-5
				8)	ntak	3606	986	3.1105505E-5
				9)	ntaj	3781	905	2.8550183E-5
				10)	ntas	4019	818	2.5805579E-5
				11)	ntau	4461	673	2.123124E-5
				12)	ntat	4760	593	1.8707467E-5
				13)	ntao	4835	573	1.8076526E-5
				14)	ntal	5910	381	1.2019469E-5
				15)	ntap	6005	371	1.1703997E-5
			2)	nti	0	0	0.0
				1)	ntin	428	10362	3.2689172E-4
				2)	ntis	1319	4010	1.2650412E-4
				3)	ntil	2091	2220	7.00347E-5
				4)	ntie	2721	1517	4.7857047E-5
				5)	ntia	2937	1376	4.3408898E-5
				6)	nti_	3171	1212	3.823516E-5
				7)	ntij	4274	724	2.2840146E-5
				8)	ntii	4470	669	2.1105052E-5
				9)	ntit	4500	661	2.0852674E-5
				10)	ntiö	5410	461	1.4543242E-5
				11)	ntik	5818	393	1.2398035E-5
				12)	ntip	6083	361	1.1388526E-5
				13)	ntiä	6287	337	1.0631394E-5
				14)	ntim	6924	271	8.549281E-6
			3)	ntt	0	0	0.0
				1)	ntti	502	9476	2.9894093E-4
				2)	ntte	7399	232	7.3189417E-6
			4)	nte	0	0	0.0
				1)	ntee	817	6180	1.9496147E-4
				2)	ntei	941	5425	1.7114336E-4
				3)	nten	1482	3544	1.1180315E-4
				4)	ntek	1857	2617	8.255892E-5
				5)	ntel	2024	2302	7.262157E-5
				6)	nter	3362	1098	3.4638786E-5
				7)	ntem	5753	403	1.2713507E-5
				8)	nteg	6004	371	1.1703997E-5
				9)	ntej	6718	290	9.148677E-6
