Portuguese	3	233956381	4347
			10)	efó	3693	501	1.5360818E-6
			11)	efú	3881	376	1.1528278E-6
		13)	eq	0	0	0.0
			1)	equ	410	125268	3.8407563E-4
		14)	ep	0	0	0.0
			1)	epu	458	113837	3.4902783E-4
			2)	epr	1006	42290	1.2966247E-4
			3)	epe	1118	35098	1.0761157E-4
			4)	epa	1218	29319	8.989298E-5
			5)	epo	1352	23325	7.1515184E-5
			6)	epç	1954	8068	2.4736742E-5
			7)	ept	2116	6055	1.856482E-5
			8)	epi	2326	4166	1.2773087E-5
			9)	epc	2459	3377	1.0353988E-5
			10)	epl	3098	1227	3.7620207E-6
			11)	epó	3571	597	1.8304207E-6
			12)	epâ	3598	573	1.756836E-6
			13)	epú	3605	566	1.7353738E-6
		15)	ej	0	0	0.0
			1)	eja	483	107840	3.3064082E-4
			2)	ejo	1608	15082	4.6241887E-5
			3)	eje	1802	10806	3.3131535E-5
			4)	eju	1901	8900	2.728768E-5
			5)	ejá	2616	2639	8.091257E-6
		16)	ex	0	0	0.0
			1)	exi	530	95273	2.9211002E-4
			2)	ext	624	81398	2.4956884E-4
			3)	exe	660	75828	2.3249103E-4
			4)	exp	668	74555	2.2858797E-4
			5)	exc	1013	41973	1.2869053E-4
			6)	exa	1507	18103	5.5504366E-5
			7)	exo	1733	12161	3.728601E-5
			8)	exu	2252	4781	1.4658696E-5
			9)	exã	2450	3433	1.0525686E-5
			10)	exí	2475	3310	1.0148564E-5
			11)	exé	2878	1755	5.3808853E-6
			12)	exõ	3305	888	2.7226358E-6
			13)	exj	3689	505	1.5483458E-6
			14)	ex_	3923	353	1.0823092E-6
		17)	ez	0	0	0.0
			1)	ez_	560	90843	2.785275E-4
			2)	eza	1123	34872	1.0691865E-4
			3)	eze	1418	20659	6.334115E-5
			4)	ezo	3332	855	2.6214568E-6
			5)	ezi	4018	304	9.3207353E-7
		18)	et	0	0	0.0
			1)	ete	623	81487	2.4984172E-4
			2)	eti	879	52035	1.5954094E-4
			3)	eta	906	49716	1.5243082E-4
			4)	etu	1478	18668	5.7236673E-5
			5)	eto	1522	17697	5.425956E-5
			6)	etr	1611	15039	4.6110046E-5
			7)	etê	1651	13753	4.2167132E-5
			8)	etá	2074	6541	2.0054911E-5
			9)	etc	2361	3896	1.1945259E-5
			10)	etó	3298	898	2.7532963E-6
			11)	etn	3459	712	2.1830144E-6
			12)	eté	3474	689	2.1124956E-6
			13)	et_	3677	513	1.5728741E-6
			14)	etã	4326	204	6.254704E-7
		19)	ea	0	0	0.0
			1)	eal	677	73128	2.2421275E-4
			2)	ead	1167	32245	9.8864184E-5
			3)	ear	1510	18058	5.5366396E-5
			4)	eas	1676	13184	4.0422558E-5
			5)	ea_	1688	12952	3.9711238E-5
			6)	eam	1719	12410	3.804945E-5
			7)	eaç	1731	12180	3.7344264E-5
			8)	eac	2209	5072	1.5550911E-5
			9)	eai	2293	4417	1.3542661E-5
			10)	eag	2432	3504	1.0743374E-5
			11)	eab	2536	2940	9.014132E-6
			12)	eaf	2672	2379	7.294089E-6
			13)	ean	2823	1904	5.837724E-6
			14)	eav	3205	1026	3.1457482E-6
			15)	eat	3225	994	3.0476353E-6
			16)	eap	3842	405	1.2417428E-6
			17)	eaj	4010	311	9.535358E-7
		20)	eb	0	0	0.0
			1)	eba	744	64606	1.9808403E-4
			2)	ebe	1606	15099	4.6294008E-5
			3)	ebr	1829	10205	3.128885E-5
			4)	ebi	1995	7469	2.2900189E-5
			5)	ebo	2766	2081	6.3804114E-6
			6)	ebé	3857	391	1.1988183E-6
			7)	ebí	3919	356	1.0915072E-6
		21)	eç	0	0	0.0
			1)	eço	1110	35693	1.0943586E-4
			2)	eça	1266	26808	8.219417E-5
			3)	eçá	3721	482	1.4778271E-6
		22)	eo	0	0	0.0
			1)	eoc	1241	27947	8.5686384E-5
			2)	eo_	1895	8984	2.7545226E-5
			3)	eor	2318	4189	1.2843606E-5
			4)	eos	2506	3118	9.559886E-6
			5)	eol	2519	3064	9.39432E-6
			6)	eog	2599	2701	8.281351E-6
			7)	eob	2947	1569	4.8106035E-6
			8)	eou	2985	1458	4.470274E-6
			9)	eop	3340	838	2.5693344E-6
			10)	eon	3715	486	1.4900913E-6
			11)	eoe	4231	232	7.113193E-7
		23)	ee	0	0	0.0
			1)	een	1274	26317	8.068875E-5
			2)	eem	2477	3293	1.0096442E-5
			3)	ees	2605	2691	8.25069E-6
			4)	eer	2860	1796	5.5065925E-6
			5)	eei	3152	1133	3.4738136E-6
			6)	eex	3621	556	1.7047134E-6
			7)	eeq	3909	360	1.1037713E-6
			8)	ee_	4154	255	7.81838E-7
			9)	eel	4253	226	6.929231E-7
		24)	eú	0	0	0.0
			1)	eúd	2079	6475	1.9852554E-5
			2)	eún	3290	902	2.7655603E-6
		25)	eí	0	0	0.0
			1)	eíc	2118	6008	1.8420717E-5
			2)	eín	3616	560	1.7169776E-6
			3)	eís	3865	384	1.1773561E-6
		26)	eá	0	0	0.0
			1)	eá_	2458	3379	1.03601205E-5
			2)	eáv	4135	261	8.002342E-7
		27)	eã	0	0	0.0
			1)	eão	3064	1289	3.9521146E-6
		28)	e”	0	0	0.0
			1)	e”_	3288	904	2.7716924E-6
		29)	eó	0	0	0.0
			1)	eól	3795	433	1.3275916E-6
			2)	eór	3810	425	1.3030634E-6
			3)	eót	4057	288	8.8301704E-7
		30)	eõ	0	0	0.0
			1)	eõe	3904	362	1.1099033E-6
		31)	eâ	0	0	0.0
			1)	eâm	4119	267	8.186304E-7
	8)	u	0	0	0.0
		1)	ue	0	0	0.0
			1)	ue_	12	1738622	0.0053306697
			2)	uer	387	132717	4.069145E-4
			3)	ues	422	120478	3.6938934E-4
			4)	uem	1051	39348	1.206422E-4
			5)	uen	1074	37746	1.1573042E-4
			6)	uel	1247	27568	8.4524356E-5
			7)	uec	1602	15161	4.6484103E-5
			8)	uei	1732	12164	3.7295205E-5
			9)	uez	2491	3189	9.777575E-6
			10)	uea	2528	2985	9.152104E-6
			11)	ued	2654	2429	7.4473905E-6
			12)	ueç	2990	1447	4.4365474E-6
			13)	ueb	3109	1216	3.7282941E-6
			14)	uet	3342	835	2.5601362E-6
		2)	um	0	0	0.0
			1)	uma	62	621404	0.0019052442
			2)	um_	78	545824	0.0016735136
			3)	ume	572	88974	2.7279707E-4
			4)	umi	1069	38045	1.1664716E-4
			5)	ump	1348	23528	7.213759E-5
			6)	umo	1780	11105	3.404828E-5
			7)	umb	2650	2432	7.4565883E-6
			8)	umu	2952	1554	4.764613E-6
			9)	umá	3803	429	1.3153275E-6
			10)	umí	4258	224	6.8679105E-7
		3)	ur	0	0	0.0
			1)	ura	164	279964	8.583784E-4
			2)	uro	261	188778	5.787993E-4
			3)	urs	1091	36637	1.1233019E-4
			4)	urí	1445	19698	6.0394686E-5
			5)	urg	1472	18809	5.7668985E-5
			6)	ure	1687	12952	3.9711238E-5
			7)	uri	1762	11323	3.4716675E-5
			8)	urt	2062	6657	2.041057E-5
			9)	urb	2198	5190	1.5912703E-5
			10)	urp	2347	3998	1.2257994E-5
			11)	urc	2360	3896	1.1945259E-5
			12)	urd	2454	3405	1.0439837E-5
			13)	urn	3065	1288	3.9490487E-6
			14)	urá	3116	1202	3.6853698E-6
			15)	urr	3130	1171	3.5903229E-6
			16)	urj	3623	555	1.7016474E-6
			17)	urâ	3657	524	1.6066004E-6
			18)	ur_	4304	209	6.408006E-7
			19)	urv	4344	200	6.132063E-7
		4)	ua	0	0	0.0
			1)	ual	235	209267	6.416192E-4
			2)	ua_	399	128836	3.9501523E-4
			3)	uan	447	115274	3.5343372E-4
			4)	uas	653	77533	2.3771862E-4
			5)	uaç	747	64110	1.9656327E-4
			6)	uad	847	54702	1.6771806E-4
			7)	uai	911	49150	1.5069544E-4
			8)	uar	944	46738	1.4330017E-4
			9)	uam	1679	13138	4.028152E-5
			10)	uat	1992	7546	2.3136274E-5
			11)	uag	3053	1319	4.0440955E-6
			12)	uav	3523	647	1.9837223E-6
			13)	uac	3836	407	1.2478748E-6
		5)	ui	0	0	0.0
			1)	uit	282	176629	5.4155005E-4
			2)	uir	635	79523	2.4382002E-4
			3)	ui_	686	71925	2.205243E-4
			4)	uin	836	55983	1.7164563E-4
			5)	uiç	955	45691	1.4009004E-4
			6)	uil	1133	34390	1.0544082E-4
			7)	uid	1248	27470	8.422388E-5
			8)	uis	1518	17843	5.4707198E-5
			9)	uiu	1890	9070	2.7808905E-5
			10)	uim	1933	8319	2.5506315E-5
			11)	uip	2101	6245	1.9147366E-5
			12)	uiv	2335	4100	1.2570729E-5
			13)	uia	2379	3824	1.17245045E-5
			14)	uic	2869	1775	5.4422057E-6
			15)	uie	3146	1149	3.5228702E-6
			16)	uiz	3226	993	3.0445692E-6
			17)	uio	4092	276	8.462247E-7
			18)	uib	4289	212	6.4999864E-7
		6)	ut	0	0	0.0
			1)	uta	327	158842	4.8701456E-4
			2)	utr	440	116123	3.5603676E-4
			3)	uto	476	109789	3.3661653E-4
			4)	uti	707	69868	2.1421748E-4
			5)	utu	726	67149	2.0588095E-4
			6)	ute	1869	9495	2.9111969E-5
			7)	utó	2787	2010	6.1627234E-6
			8)	utí	2924	1642	5.034424E-6
			9)	utá	3075	1266	3.8815956E-6
			10)	utê	3341	836	2.5632023E-6
			11)	ut_	3543	623	1.9101376E-6
			12)	utâ	3798	431	1.3214595E-6
		7)	un	0	0	0.0
			1)	und	333	156272	4.7913488E-4
			2)	uni	381	134561	4.1256825E-4
			3)	unt	520	97408	2.98656E-4
			4)	uns	864	53176	1.630393E-4
			5)	unc	964	45313	1.3893108E-4
			6)	una	1694	12881	3.9493552E-5
			7)	unç	1886	9138	2.8017395E-5
			8)	uno	2286	4473	1.3714359E-5
			9)	unh	2378	3826	1.1730636E-5
			10)	une	2437	3480	1.066979E-5
			11)	unâ	3025	1383	4.2403217E-6
			12)	unf	3475	688	2.1094297E-6
			13)	uní	3674	514	1.5759401E-6
			14)	ung	3776	445	1.364384E-6
		8)	ul	0	0	0.0
			1)	ula	348	148844	4.5636037E-4
			2)	ult	449	115058	3.5277146E-4
			3)	ulo	1027	40900	1.254007E-4
			4)	ulh	1205	30216	9.2643204E-5
			5)	ulg	1702	12730	3.903058E-5
			6)	uld	1777	11127	3.4115732E-5
			7)	ulp	2165	5477	1.6792654E-5
			8)	uls	2195	5221	1.600775E-5
			9)	uln	2540	2924	8.965076E-6
			10)	ul_	2811	1925	5.9021104E-6
			11)	ulm	2829	1891	5.7978655E-6
			12)	ule	2875	1763	5.4054135E-6
			13)	ulc	2918	1654	5.071216E-6
			14)	uli	3027	1381	4.2341894E-6
			15)	ulá	3295	899	2.7563622E-6
			16)	ulê	4127	263	8.0636624E-7
		9)	uç	0	0	0.0
			1)	uçã	448	115217	3.5325895E-4
			2)	uçõ	1628	14433	4.4252032E-5
			3)	uça	2681	2356	7.2235703E-6
			4)	uçu	3093	1237	3.792681E-6
			5)	uço	3519	648	1.9867884E-6
		10)	us	0	0	0.0
			1)	us_	537	93815	2.8763973E-4
			2)	ust	575	88180	2.7036265E-4
			3)	usa	992	43717	1.3403769E-4
			4)	usã	1506	18108	5.5519697E-5
			5)	use	1515	17938	5.4998472E-5
			6)	uss	1531	17248	5.288291E-5
			7)	usi	1569	15970	4.896452E-5
			8)	uso	1577	15793	4.8421836E-5
			9)	usc	1873	9348	2.8661261E-5
			10)	usp	1967	7784	2.3865989E-5
			11)	usõ	1968	7773	2.3832263E-5
			12)	usu	2157	5544	1.6998078E-5
			13)	usê	2354	3938	1.20740315E-5
			14)	usá	3986	320	9.8113E-7
		11)	ud	0	0	0.0
			1)	udo	717	68519	2.100814E-4
			2)	uda	762	62908	1.9287791E-4
			3)	ude	1265	26822	8.223709E-5
			4)	udi	1393	21558	6.6097506E-5
			5)	udá	2559	2860	8.7688495E-6
			6)	udê	2942	1582	4.8504617E-6
			7)	udé	3516	651	1.9959864E-6
			8)	udu	3755	459	1.4073084E-6
		12)	ug	0	0	0.0
			1)	uga	832	56514	1.732737E-4
			2)	uge	1952	8111	2.4868581E-5
			3)	ugi	2017	7254	2.2240993E-5
			4)	ugu	2478	3292	1.0093376E-5
			5)	ugo	3266	944	2.8943336E-6
			6)	ugn	3309	879	2.6950415E-6
		13)	uz	0	0	0.0
			1)	uzi	932	47700	1.462497E-4
			2)	uz_	1917	8662	2.6557964E-5
			3)	uza	2494	3169	9.716254E-6
			4)	uze	2622	2581	7.913427E-6
			5)	uzs	4187	246	7.5424373E-7
		14)	up	0	0	0.0
			1)	upo	1015	41919	1.2852497E-4
			2)	upa	1053	39118	1.19937016E-4
			3)	upe	1420	20525	6.2930296E-5
			4)	upl	1977	7690	2.3577782E-5
			5)	upr	2123	5987	1.835633E-5
			6)	upç	2334	4120	1.2632049E-5
			7)	upõ	3140	1158	3.5504645E-6
			8)	upt	3141	1158	3.5504645E-6
			9)	upu	3654	528	1.6188646E-6
			10)	upé	3710	489	1.4992894E-6
		15)	ub	0	0	0.0
			1)	ubs	1134	34328	1.0525073E-4
			2)	ubl	1519	17842	5.4704135E-5
			3)	ubm	2269	4605	1.4119075E-5
			4)	ubr	2279	4536	1.3907518E-5
			5)	ube	2320	4181	1.2819078E-5
			6)	ubi	2568	2825	8.661539E-6
			7)	uba	2703	2280	6.990552E-6
			8)	ubj	2719	2214	6.788194E-6
			9)	ubv	2747	2121	6.5030526E-6
			10)	ubo	3009	1417	4.3445666E-6
			11)	ubt	3111	1214	3.722162E-6
			12)	ubc	3479	686	2.1032977E-6
			13)	ubd	3699	497	1.5238177E-6
			14)	ubp	3888	369	1.1313656E-6
			15)	ubu	4034	296	9.075453E-7
		16)	uê	0	0	0.0
			1)	uên	1239	27971	8.5759966E-5
			2)	uê_	2746	2124	6.512251E-6
			3)	uês	3004	1421	4.3568307E-6
		17)	uí	0	0	0.0
			1)	uíd	1333	24087	7.38515E-5
			2)	uím	2223	4941	1.5149261E-5
			3)	uíz	2332	4121	1.2635116E-5
			4)	uír	2402	3686	1.1301392E-5
			5)	uív	2462	3369	1.032946E-5
			6)	uís	2500	3155	9.673329E-6
			7)	uín	2797	1971	6.043148E-6
			8)	uía	3183	1072	3.2867856E-6
			9)	uíl	3850	398	1.2202805E-6
			10)	uíç	3872	379	1.1620259E-6
			11)	uí_	4125	264	8.094323E-7
		18)	uc	0	0	0.0
			1)	uco	1376	22525	6.906236E-5
			2)	uci	1439	19873	6.0931245E-5
			3)	uca	1624	14601	4.4767126E-5
			4)	uce	1663	13514	4.143435E-5
			5)	ucl	1825	10322	3.1647578E-5
			6)	ucr	2203	5121	1.5701147E-5
			7)	ucu	3672	515	1.5790062E-6
		19)	uf	0	0	0.0
			1)	ufi	1482	18606	5.704658E-5
			2)	ufa	2779	2030	6.224044E-6
			3)	ufr	2817	1913	5.865318E-6
			4)	ufe	3835	407	1.2478748E-6
			5)	ufo	3990	319	9.78064E-7
			6)	ufl	4207	241	7.3891357E-7
		20)	uv	0	0	0.0
			1)	uvi	1597	15269	4.6815236E-5
			2)	uve	1760	11379	3.4888373E-5
			3)	uva	3129	1173	3.596455E-6
			4)	uvá	3239	976	2.9924468E-6
			5)	uvo	3813	422	1.2938652E-6
		21)	uo	0	0	0.0
			1)	uos	1806	10755	3.2975167E-5
			2)	uo_	1958	7924	2.4295234E-5
			3)	uot	2064	6639	2.0355383E-5
			4)	uou	3210	1014	3.108956E-6
			5)	uor	3946	343	1.0516488E-6
		22)	ué	0	0	0.0
			1)	uém	1822	10417	3.193885E-5
			2)	uér	2617	2624	8.045266E-6
			3)	uéi	4164	253	7.75706E-7
		23)	uj	0	0	0.0
			1)	uja	2065	6619	2.0294063E-5
			2)	ujo	2100	6247	1.9153498E-5
			3)	uje	2127	5943	1.8221424E-5
		24)	ux	0	0	0.0
			1)	uxí	2324	4169	1.2782285E-5
			2)	uxo	2444	3451	1.0580875E-5
			3)	uxe	2805	1945	5.9634312E-6
			4)	uxi	3463	704	2.158486E-6
			5)	uxa	3859	388	1.1896202E-6
		25)	uá	0	0	0.0
			1)	uár	2596	2704	8.290549E-6
			2)	uám	4143	257	7.8797007E-7
		26)	uã	0	0	0.0
			1)	uão	3375	801	2.4558913E-6
		27)	uq	0	0	0.0
			1)	uqu	4117	267	8.186304E-7
	9)	n	0	0	0.0
		1)	nt	0	0	0.0
			1)	nte	13	1572232	0.0048205126
			2)	nto	51	713755	0.0021883952
			3)	nta	84	503316	0.0015431826
			4)	ntr	123	354238	0.0010861049
			5)	nti	249	197366	6.0513034E-4
			6)	ntu	1173	31870	9.771442E-5
			7)	ntá	1243	27826	8.531539E-5
			8)	ntã	1709	12596	3.861973E-5
			9)	ntí	1824	10331	3.1675172E-5
			10)	nté	2026	7081	2.1710568E-5
			11)	ntê	2734	2163	6.631826E-6
			12)	ntâ	3380	796	2.440561E-6
			13)	nt_	3530	642	1.968392E-6
		2)	no	0	0	0.0
			1)	no_	80	534350	0.0016383339
			2)	nos	92	476780	0.0014618224
			3)	nov	503	102796	3.1517577E-4
			4)	nom	640	79123	2.4259361E-4
			5)	nor	758	63348	1.9422696E-4
			6)	nou	1550	16520	5.065084E-5
			7)	nol	1610	15050	4.6143774E-5
			8)	not	1625	14575	4.4687407E-5
			9)	noi	2234	4873	1.49407715E-5
			10)	noc	2274	4550	1.3950443E-5
			11)	nop	2592	2718	8.3334735E-6
			12)	nob	2748	2121	6.5030526E-6
			13)	noç	2932	1620	4.966971E-6
			14)	nof	3166	1109	3.400229E-6
			15)	nog	3281	918	2.814617E-6
			16)	non	3618	556	1.7047134E-6
			17)	noa	4007	312	9.566019E-7
			18)	now	4277	216	6.622628E-7
		3)	nã	0	0	0.0
			1)	não	91	477601	0.0014643397
		4)	nc	0	0	0.0
			1)	nci	99	427636	0.0013111454
			2)	nce	432	117819	3.6123677E-4
			3)	nco	501	103552	3.174937E-4
			4)	ncl	732	66236	2.0308165E-4
			5)	ncí	1155	33223	1.01862766E-4
			6)	nca	1225	28905	8.862364E-5
			7)	ncr	1295	25671	7.870809E-5
			8)	ncu	1897	8956	2.7459379E-5
			9)	ncê	2314	4222	1.2944784E-5
			10)	nch	2507	3104	9.516962E-6
			11)	ncá	2789	2003	6.141261E-6
			12)	ncó	3581	589	1.8058926E-6
		5)	na	0	0	0.0
			1)	na_	103	410577	0.001258842
			2)	nas	319	160296	4.914726E-4
			3)	nal	342	151633	4.6491154E-4
			4)	nad	545	93011	2.8517464E-4
			5)	nac	605	83197	2.5508463E-4
			6)	nan	667	74699	2.2902948E-4
			7)	nai	709	69639	2.1351536E-4
			8)	nar	759	63148	1.9361376E-4
			9)	nat	1022	41261	1.2650753E-4
			10)	nam	1054	39074	1.1980211E-4
			11)	naç	1055	38994	1.1955683E-4
			12)	nav	1815	10610	3.2530592E-5
			13)	naq	2373	3853	1.1813419E-5
			14)	nag	2451	3422	1.049196E-5
			15)	nau	3261	953	2.921928E-6
			16)	naz	3534	636	1.949996E-6
			17)	nab	4078	281	8.6155484E-7
		6)	nd	0	0	0.0
			1)	ndo	149	307199	9.418818E-4
			2)	nde	211	227932	6.988467E-4
			3)	nda	283	176587	5.414213E-4
			4)	ndi	424	119978	3.6785632E-4
			5)	ndu	1284	26095	8.000809E-5
			6)	ndú	1567	16004	4.9068767E-5
			7)	ndê	1617	14865	4.557656E-5
			8)	ndá	2236	4870	1.4931573E-5
			9)	ndí	2509	3101	9.507764E-6
			10)	nd_	3503	660	2.0235807E-6
			11)	ndr	3606	565	1.7323077E-6
			12)	ndâ	4193	245	7.511777E-7
			13)	ndó	4229	233	7.1438535E-7
		7)	nh	0	0	0.0
			1)	nho	196	243326	7.4604515E-4
			2)	nha	316	160559	4.9227895E-4
			3)	nhe	774	61877	1.8971683E-4
			4)	nhã	1639	14206	4.3556043E-5
			5)	nhu	1770	11256	3.451125E-5
			6)	nhi	2316	4216	1.2926389E-5
			7)	nhá	3384	792	2.428297E-6
			8)	nhó	3426	752	2.3056557E-6
		8)	ns	0	0	0.0
			1)	nst	291	169587	5.199591E-4
			2)	nsi	442	115638	3.5454973E-4
			3)	nse	517	98510	3.0203475E-4
			4)	ns_	570	89006	2.728952E-4
			5)	nsa	638	79376	2.4336932E-4
			6)	nso	893	50961	1.5624803E-4
			7)	nsu	920	48661	1.4919616E-4
			8)	nsp	931	47702	1.4625583E-4
			9)	nsá	1432	20209	6.196143E-5
			10)	nsf	1456	19464	5.9677237E-5
			11)	nsã	1541	16968	5.202442E-5
			12)	nsc	1629	14391	4.412326E-5
			13)	nsm	1948	8143	2.4966694E-5
			14)	nsõ	2080	6466	1.982496E-5
			15)	nsí	2091	6312	1.935279E-5
			16)	nsn	3156	1126	3.4523514E-6
			17)	nsv	3711	488	1.4962234E-6
			18)	nsg	4021	302	9.259415E-7
			19)	nsó	4115	268	8.216964E-7
		9)	nç	0	0	0.0
			1)	nça	328	158622	4.8634005E-4
			2)	nçã	728	66795	2.0479556E-4
			3)	nçõ	1413	20905	6.409539E-5
			4)	nço	2068	6597	2.022661E-5
			5)	nçá	3122	1188	3.6424453E-6
		10)	ne	0	0	0.0
			1)	nes	374	135842	4.1649584E-4
			2)	nec	427	119031	3.6495278E-4
			3)	ner	840	55705	1.7079328E-4
			4)	neg	982	44393	1.3611034E-4
			5)	nem	1166	32408	9.936395E-5
			6)	nen	1245	27710	8.4959735E-5
			7)	nef	1457	19418	5.95362E-5
			8)	nei	1539	17029	5.221145E-5
			9)	ne_	1612	15035	4.6097783E-5
			10)	nea	1647	13874	4.253812E-5
			11)	net	1810	10673	3.2723754E-5
			12)	nel	1959	7858	2.4092875E-5
			13)	nex	2276	4544	1.3932047E-5
			14)	neo	2504	3134	9.6089425E-6
			15)	neu	2590	2724	8.35187E-6
			16)	neq	2614	2640	8.094323E-6
			17)	nev	2642	2477	7.59456E-6
			18)	nee	2845	1834	5.6231015E-6
			19)	neç	3316	872	2.6735795E-6
			20)	nep	4334	202	6.193384E-7
		11)	ni	0	0	0.0
			1)	nic	420	122146	3.7450346E-4
			2)	nid	816	57449	1.7614044E-4
			3)	nif	884	51773	1.5873765E-4
			4)	nit	958	45582	1.3975585E-4
			5)	nio	971	44760	1.3723556E-4
			6)	nis	979	44428	1.3621764E-4
			7)	niz	1016	41888	1.2842992E-4
			8)	niã	1138	34243	1.0499012E-4
			9)	nim	1184	31198	9.5654046E-5
			10)	nia	1579	15757	4.8311456E-5
			11)	nir	1782	11055	3.389498E-5
			12)	nin	1919	8649	2.6518106E-5
			13)	niç	1944	8175	2.5064806E-5
			14)	nie	1973	7741	2.373415E-5
			15)	niõ	1981	7653	2.346434E-5
			16)	nib	2025	7089	2.1735097E-5
			17)	niv	2052	6753	2.070491E-5
			18)	nil	2597	2703	8.287483E-6
			19)	nip	3062	1301	3.988907E-6
			20)	niu	3220	1002	3.0721635E-6
			21)	niê	3258	954	2.924994E-6
			22)	niq	3577	593	1.8181566E-6
			23)	nig	3785	441	1.3521199E-6
		12)	nv	0	0	0.0
			1)	nvo	525	96405	2.9558077E-4
			2)	nve	698	70650	2.1661512E-4
			3)	nvi	1272	26546	8.139087E-5
			4)	nvé	2778	2036	6.24244E-6
			5)	nva	3044	1330	4.077822E-6
			6)	nvu	3967	329	1.0087243E-6
		13)	nu	0	0	0.0
			1)	num	722	67329	2.0643283E-4
			2)	nua	880	51956	1.5929872E-4
			3)	nun	1320	24628	7.551022E-5
			4)	nuc	1788	10992	3.3701817E-5
			5)	nut	1856	9694	2.9722109E-5
			6)	nui	2117	6031	1.8491235E-5
			7)	nue	2377	3828	1.1736768E-5
			8)	nuo	2686	2346	7.19291E-6
			9)	nul	2844	1836	5.629234E-6
			10)	nuí	2970	1508	4.6235755E-6
			11)	nus	3211	1014	3.108956E-6
			12)	nuv	4212	240	7.3584755E-7
		14)	ní	0	0	0.0
			1)	nív	801	58914	1.8063218E-4
			2)	níc	1716	12447	3.8162892E-5
			3)	níf	3385	788	2.4160329E-6
			4)	nít	3671	516	1.5820722E-6
			5)	nís	3874	379	1.1620259E-6
			6)	níq	4209	241	7.3891357E-7
		15)	nó	0	0	0.0
			1)	nóm	822	56984	1.7471473E-4
			2)	nós	1009	42198	1.293804E-4
			3)	nón	3445	724	2.2198067E-6
			4)	nór	3520	648	1.9867884E-6
			5)	nóf	4017	304	9.3207353E-7
		16)	nf	0	0	0.0
			1)	nfo	866	53149	1.6295651E-4
			2)	nfe	1273	26389	8.090951E-5
			3)	nfr	1293	25781	7.9045356E-5
			4)	nfi	1294	25708	7.882153E-5
			5)	nfl	1416	20829	6.386237E-5
			6)	nfa	2251	4783	1.4664828E-5
			7)	nfu	2413	3606	1.10561095E-5
			8)	nfâ	3648	532	1.6311287E-6
		17)	nq	0	0	0.0
			1)	nqu	1085	37139	1.1386934E-4
		18)	nj	0	0	0.0
			1)	nju	1193	30848	9.458094E-5
			2)	nja	2818	1911	5.859186E-6
			3)	nje	3467	699	2.143156E-6
		19)	nú	0	0	0.0
			1)	núm	1252	27401	8.4012325E-5
			2)	nún	2847	1831	5.613904E-6
			3)	nút	3153	1131	3.4676816E-6
			4)	núc	3630	543	1.6648551E-6
		20)	ng	0	0	0.0
			1)	nge	1359	23027	7.0601505E-5
			2)	ngu	1367	22832	7.000363E-5
			3)	ngo	1403	21269	6.5211425E-5
			4)	ngi	1603	15161	4.6484103E-5
			5)	ngr	1614	14973	4.5907687E-5
			6)	nga	1718	12426	3.8098508E-5
			7)	ng_	2310	4246	1.301837E-5
			8)	ngl	2581	2771	8.495973E-6
			9)	ngí	3215	1011	3.0997578E-6
			10)	ngé	3570	597	1.8304207E-6
		21)	ná	0	0	0.0
			1)	nár	1503	18175	5.5725122E-5
			2)	nál	1742	11865	3.6378464E-5
			3)	náv	2726	2181	6.687015E-6
			4)	nám	3334	849	2.6030607E-6
			5)	náu	3839	407	1.2478748E-6
			6)	nát	4126	264	8.094323E-7
			7)	nás	4324	204	6.254704E-7
		22)	nr	0	0	0.0
			1)	nra	2471	3316	1.016696E-5
			2)	nro	3097	1231	3.7742848E-6
			3)	nri	3164	1114	3.415559E-6
			4)	nre	4167	253	7.75706E-7
		23)	nz	0	0	0.0
			1)	nze	2550	2887	8.851633E-6
			2)	nza	4241	230	7.0518723E-7
		24)	nâ	0	0	0.0
			1)	nâm	2591	2719	8.336539E-6
			2)	nân	2621	2582	7.916493E-6
		25)	né	0	0	0.0
			1)	nér	2774	2051	6.2884305E-6
			2)	néf	2960	1536	4.7094245E-6
			3)	nét	2978	1485	4.553057E-6
			4)	nés	3625	548	1.6801853E-6
		26)	nê	0	0	0.0
			1)	nês	2834	1879	5.761073E-6
			2)	nên	3066	1287	3.9459824E-6
		27)	nn	0	0	0.0
			1)	nno	2859	1799	5.5157907E-6
			2)	nne	4198	243	7.4504567E-7
		28)	nl	0	0	0.0
			1)	nla	2950	1559	4.779943E-6
			2)	nl_	3068	1286	3.9429165E-6
		29)	nx	0	0	0.0
			1)	nxo	3840	406	1.2448088E-6
		30)	n°	0	0	0.0
			1)	n°_	4286	213	6.530647E-7
	10)	t	0	0	0.0
		1)	te	0	0	0.0
			1)	te_	16	1410369	0.0043242355
			2)	ter	70	597540	0.0018320765
			3)	tem	125	349630	0.0010719766
			4)	tes	138	325473	9.979105E-4
			5)	ten	174	269759	8.270896E-4
			6)	tec	587	85468	2.6204757E-4
			7)	tei	929	48213	1.4782257E-4
			8)	teg	1008	42247	1.2953063E-4
			9)	tex	1152	33463	1.0259861E-4
			10)	tel	1540	17018	5.2177722E-5
			11)	tev	1768	11288	3.4609362E-5
			12)	tej	1816	10567	3.2398755E-5
			13)	tez	2002	7398	2.2682501E-5
			14)	teú	2078	6475	1.9852554E-5
			15)	tea	2422	3551	1.0887477E-5
			16)	teo	2425	3543	1.0862949E-5
			17)	teu	2565	2841	8.7105955E-6
