Finnish	4	10322409	5796
				2)	etoi	2888	700	4.4103817E-5
				3)	etoa	3320	562	3.5409066E-5
				4)	etoo	4307	360	2.2681963E-5
				5)	etos	5178	252	1.5877375E-5
				6)	etok	5301	240	1.5121309E-5
			10)	ets	0	0	0.0
				1)	etsi	3973	417	2.6273274E-5
				2)	etsä	4149	387	2.4383111E-5
			11)	etn	0	0	0.0
				1)	etni	5642	210	1.3231145E-5
		2)	ee	0	0	0.0
			1)	een	0	0	0.0
				1)	een_	16	27067	0.0017053686
				2)	eenj	852	2969	1.870632E-4
				3)	eena	1784	1385	8.726255E-5
				4)	eenv	2155	1070	6.741584E-5
				5)	eens	2278	992	6.250141E-5
				6)	eenk	3018	657	4.139458E-5
				7)	eenp	3074	634	3.994546E-5
				8)	eeni	3798	450	2.8352453E-5
				9)	eenä	5156	254	1.6003385E-5
			2)	eet	0	0	0.0
				1)	eet_	170	9651	6.0806563E-4
				2)	eett	1536	1683	1.0603818E-4
			3)	eel	0	0	0.0
				1)	eell	352	5859	3.6914894E-4
			4)	ees	0	0	0.0
				1)	eess	1247	2113	1.3313052E-4
				2)	eest	1514	1714	1.0799135E-4
				3)	eese	1678	1488	9.375212E-5
			5)	eek	0	0	0.0
				1)	eeks	2565	841	5.2987587E-5
			6)	eem	0	0	0.0
				1)	eemm	2982	667	4.2024636E-5
			7)	eer	0	0	0.0
				1)	eeri	4007	411	2.589524E-5
		3)	es	0	0	0.0
			1)	est	0	0	0.0
				1)	esti	88	13228	8.3343615E-4
				2)	esta	108	11923	7.5121404E-4
				3)	estä	150	10416	6.562648E-4
				4)	este	569	4327	2.726246E-4
				5)	esty	767	3265	2.057128E-4
				6)	estö	1468	1790	1.1277976E-4
				7)	esto	3162	606	3.8181304E-5
				8)	estu	3363	548	3.4526987E-5
			2)	ess	0	0	0.0
				1)	essa	152	10268	6.4693997E-4
				2)	essä	236	7704	4.85394E-4
				3)	essi	1855	1310	8.2537146E-5
			3)	esi	0	0	0.0
				1)	esit	225	7926	4.993812E-4
				2)	esim	1283	2051	1.2922418E-4
				3)	esii	2432	911	5.7397967E-5
				4)	esil	2528	859	5.4121683E-5
				5)	esid	3793	451	2.841546E-5
				6)	esi_	5784	200	1.2601091E-5
			4)	esk	0	0	0.0
				1)	esku	442	5102	3.2145382E-4
				2)	eske	1548	1665	1.0490408E-4
				3)	eski	1730	1432	9.022381E-5
			5)	ese	0	0	0.0
				1)	esee	1683	1486	9.3626106E-5
			6)	esä	0	0	0.0
				1)	esäk	5070	262	1.6507429E-5
			7)	esu	0	0	0.0
				1)	esur	5675	208	1.3105135E-5
		4)	el	0	0	0.0
			1)	ell	0	0	0.0
				1)	ella	103	12083	7.612949E-4
				2)	elli	175	9465	5.963466E-4
				3)	elle	239	7650	4.819917E-4
				4)	ellä	424	5248	3.306526E-4
				5)	elly	1788	1378	8.6821514E-5
				6)	ellu	3843	441	2.7785405E-5
			2)	elm	0	0	0.0
				1)	elma	343	6003	3.7822174E-4
				2)	elmi	704	3595	2.265046E-4
				3)	elmä	897	2844	1.7918751E-4
			3)	elt	0	0	0.0
				1)	eltä	577	4246	2.6752116E-4
				2)	elta	1084	2393	1.5077204E-4
				3)	eltu	3091	629	3.963043E-5
				4)	elte	4171	383	2.4131088E-5
				5)	elty	4366	351	2.2114915E-5
				6)	elto	5571	215	1.3546172E-5
				7)	elti	5613	212	1.3357156E-5
			4)	ele	0	0	0.0
				1)	eles	613	4044	2.5479405E-4
				2)	elem	1129	2286	1.4403046E-4
				3)	elev	1600	1569	9.8855555E-5
				4)	elen	2509	864	5.443671E-5
				5)	elee	2525	860	5.418469E-5
				6)	elel	4388	347	2.1862892E-5
			5)	eli	0	0	0.0
				1)	elij	886	2868	1.8069964E-4
				2)	elin	1083	2397	1.5102407E-4
				3)	eli_	1821	1344	8.467933E-5
				4)	elis	1866	1302	8.20331E-5
				5)	elim	2150	1072	6.754185E-5
				6)	elit	3172	602	3.7929283E-5
				7)	elip	3414	534	3.3644912E-5
				8)	elii	4586	316	1.9909723E-5
			6)	elä	0	0	0.0
				1)	elä_	930	2757	1.7370604E-4
				2)	eläm	2415	918	5.7839006E-5
				3)	eläk	2604	819	5.1601466E-5
				4)	eläi	2735	758	4.7758134E-5
			7)	elv	0	0	0.0
				1)	elvä	1087	2385	1.5026801E-4
				2)	elvi	2095	1105	6.9621026E-5
				3)	elvo	2247	1013	6.3824526E-5
				4)	elve	5628	211	1.329415E-5
			8)	elu	0	0	0.0
				1)	elun	1503	1735	1.0931446E-4
				2)	elua	1636	1541	9.7091404E-5
				3)	eluj	1702	1456	9.173594E-5
				4)	elu_	1752	1414	8.908971E-5
				5)	elui	2089	1110	6.993605E-5
				6)	elus	2310	972	6.12413E-5
				7)	elut	2869	707	4.4544857E-5
				8)	eluu	2907	693	4.3662778E-5
				9)	eluk	4462	336	2.1169832E-5
				10)	elul	5326	238	1.49952975E-5
				11)	elum	5719	205	1.2916118E-5
			9)	elk	0	0	0.0
				1)	elke	2167	1066	6.716381E-5
				2)	elkä	2516	862	5.43107E-5
				3)	elko	3427	531	3.3455897E-5
				4)	elkk	5179	252	1.5877375E-5
				5)	elka	5382	232	1.4617265E-5
			10)	ely	0	0	0.0
				1)	elyn	2827	722	4.548994E-5
				2)	elys	2931	684	4.309573E-5
				3)	elyä	3098	628	3.9567425E-5
				4)	ely_	3522	508	3.200677E-5
				5)	elyj	3996	412	2.5958247E-5
				6)	elyt	4073	399	2.5139176E-5
				7)	elyy	4410	343	2.1610871E-5
			11)	elp	0	0	0.0
				1)	elpo	2889	700	4.4103817E-5
				2)	elpp	5584	214	1.3483167E-5
			12)	elj	0	0	0.0
				1)	eljä	3144	610	3.8433325E-5
		5)	em	0	0	0.0
			1)	emm	0	0	0.0
				1)	emme	110	11681	7.359667E-4
				2)	emmi	699	3630	2.2870979E-4
				3)	emmä	1278	2061	1.2985423E-4
				4)	emma	2457	896	5.6452885E-5
			2)	emi	0	0	0.0
				1)	emie	278	6941	4.3732085E-4
				2)	emis	1237	2124	1.3382359E-4
				3)	emin	3194	595	3.7488244E-5
				4)	emia	5602	213	1.3420162E-5
			3)	emo	0	0	0.0
				1)	emok	1397	1881	1.1851326E-4
			4)	ema	0	0	0.0
				1)	emaa	1439	1812	1.1416588E-4
				2)	emas	1522	1701	1.0717227E-4
				3)	eman	2009	1163	7.327534E-5
				4)	emat	3434	530	3.339289E-5
				5)	ema_	4739	298	1.8775625E-5
				6)	emal	5403	230	1.4491255E-5
			5)	emp	0	0	0.0
				1)	empi	1553	1644	1.0358096E-4
				2)	empa	2906	693	4.3662778E-5
				3)	empä	4446	338	2.1295844E-5
			6)	emä	0	0	0.0
				1)	emää	2215	1038	6.539966E-5
				2)	emät	3733	461	2.9045514E-5
				3)	emäs	4594	314	1.9783713E-5
				4)	emän	5330	237	1.4932292E-5
			7)	emy	0	0	0.0
				1)	emyk	4163	385	2.42571E-5
				2)	emys	5517	220	1.38611995E-5
			8)	emu	0	0	0.0
				1)	emuk	4513	329	2.0728794E-5
				2)	emus	4585	316	1.9909723E-5
		6)	en	0	0	0.0
			1)	ent	0	0	0.0
				1)	enti	193	8777	5.5299886E-4
				2)	entt	493	4787	3.016071E-4
				3)	ente	841	2995	1.8870133E-4
				4)	entä	1007	2539	1.5997085E-4
				5)	enta	1432	1823	1.1485894E-4
				6)	ento	1806	1356	8.543539E-5
				7)	entu	2132	1082	6.81719E-5
				8)	enty	3213	589	3.711021E-5
			2)	enk	0	0	0.0
				1)	enki	211	8303	5.2313425E-4
				2)	enka	1886	1283	8.0836E-5
				3)	enkä	2354	949	5.9792175E-5
				4)	enku	3905	429	2.702934E-5
				5)	enke	5773	201	1.2664096E-5
			3)	enn	0	0	0.0
				1)	enne	337	6063	3.8200206E-4
				2)	enna	1530	1688	1.063532E-4
				3)	ennu	3139	612	3.8559338E-5
				4)	ennä	3187	598	3.7677262E-5
				5)	enny	4431	341	2.1484859E-5
			4)	env	0	0	0.0
				1)	enva	449	5057	3.1861858E-4
				2)	envu	2320	966	6.086327E-5
				3)	envä	3055	641	4.0386494E-5
			5)	ens	0	0	0.0
				1)	ensi	601	4127	2.6002352E-4
				2)	ensa	1579	1607	1.0124977E-4
				3)	ensä	2046	1135	7.151119E-5
				4)	enss	2734	758	4.7758134E-5
				5)	enso	5428	228	1.4365243E-5
			6)	ene	0	0	0.0
				1)	enet	629	3938	2.4811548E-4
				2)	enem	1020	2521	1.5883674E-4
				3)	enen	2209	1043	6.571469E-5
				4)	enee	2579	830	5.2294527E-5
				5)	ener	2601	820	5.1664472E-5
				6)	enes	3543	503	3.1691743E-5
				7)	enev	4257	369	2.3249013E-5
				8)	enel	4738	298	1.8775625E-5
			7)	ena	0	0	0.0
				1)	ena_	762	3295	2.0760296E-4
				2)	enai	4349	354	2.230393E-5
				3)	enal	5071	262	1.6507429E-5
			8)	enj	0	0	0.0
				1)	enjo	910	2809	1.7698231E-4
			9)	eni	0	0	0.0
				1)	eni_	1143	2262	1.4251833E-4
				2)	eniä	3922	426	2.6840324E-5
				3)	enit	4787	293	1.8460598E-5
				4)	enil	4788	293	1.8460598E-5
				5)	enis	5006	268	1.6885462E-5
				6)	enin	5718	205	1.2916118E-5
			10)	enä	0	0	0.0
				1)	enä_	1654	1520	9.5768286E-5
				2)	enää	2315	969	6.1052284E-5
				3)	enäi	2513	863	5.4373708E-5
			11)	enm	0	0	0.0
				1)	enmu	2070	1121	7.062911E-5
			12)	enp	0	0	0.0
				1)	enpi	2254	1009	6.35725E-5
				2)	enpä	4006	411	2.589524E-5
			13)	enl	0	0	0.0
				1)	enla	3439	529	3.3329885E-5
			14)	eno	0	0	0.0
				1)	enom	3453	524	3.3014858E-5
			15)	enr	0	0	0.0
				1)	enra	5023	266	1.675945E-5
			16)	eng	0	0	0.0
				1)	enge	5429	228	1.4365243E-5
		7)	ei	0	0	0.0
			1)	eid	0	0	0.0
				1)	eidä	232	7745	4.8797723E-4
				2)	eide	349	5919	3.7292927E-4
			2)	eis	0	0	0.0
				1)	eist	282	6894	4.343596E-4
				2)	eise	516	4649	2.9291236E-4
				3)	eisö	737	3409	2.1478558E-4
				4)	eisi	1021	2521	1.5883674E-4
				5)	eiss	1144	2262	1.4251833E-4
				6)	eisk	1557	1639	1.03265935E-4
				7)	eisy	3892	432	2.7218355E-5
				8)	eisp	5413	229	1.44282485E-5
			3)	eil	0	0	0.0
				1)	eill	312	6449	4.0632216E-4
				2)	eilu	3005	660	4.15836E-5
				3)	eilt	3597	490	3.0872674E-5
				4)	eile	4721	300	1.8901635E-5
				5)	eili	5383	232	1.4617265E-5
			4)	eit	0	0	0.0
				1)	eita	549	4421	2.7854712E-4
				2)	eitä	712	3546	2.2341734E-4
				3)	eitt	3992	413	2.6021253E-5
				4)	eits	5501	221	1.3924206E-5
			5)	eiv	0	0	0.0
				1)	eivä	785	3209	2.021845E-4
			6)	ein	0	0	0.0
				1)	ein_	1149	2253	1.4195128E-4
				2)	eine	1747	1419	8.940474E-5
				3)	eino	2445	902	5.683092E-5
				4)	einä	4769	295	1.8586608E-5
			7)	eik	0	0	0.0
				1)	eikä	1265	2082	1.3117735E-4
				2)	eikk	2138	1079	6.798288E-5
				3)	eikö	4741	298	1.8775625E-5
				4)	eika	4954	273	1.720049E-5
				5)	eiko	4977	271	1.7074477E-5
				6)	eike	5307	239	1.5058304E-5
				7)	eiks	5655	209	1.316814E-5
			8)	eih	0	0	0.0
				1)	eihi	2962	674	4.2465676E-5
			9)	eim	0	0	0.0
				1)	eimm	3238	584	3.6795183E-5
				2)	eimp	5518	220	1.38611995E-5
			10)	eij	0	0	0.0
				1)	eija	5404	230	1.4491255E-5
		8)	ek	0	0	0.0
			1)	eks	0	0	0.0
				1)	eksi	244	7580	4.7758134E-4
				2)	ekst	2503	867	5.462573E-5
				3)	eksu	5603	213	1.3420162E-5
			2)	ekä	0	0	0.0
				1)	ekä_	636	3904	2.459733E-4
			3)	ekt	0	0	0.0
				1)	ekti	859	2944	1.8548805E-4
				2)	ekto	5007	268	1.6885462E-5
			4)	eke	0	0	0.0
				1)	ekem	1632	1543	9.721742E-5
				2)	ekee	3936	422	2.65883E-5
				3)	ekev	4074	399	2.5139176E-5
			5)	eki	0	0	0.0
				1)	ekij	1791	1375	8.66325E-5
				2)	ekin	2894	698	4.3977805E-5
				3)	ekir	4315	359	2.2618959E-5
				4)	ekis	5302	240	1.5121309E-5
			6)	ekn	0	0	0.0
				1)	ekni	2224	1032	6.5021624E-5
				2)	ekno	4115	392	2.4698138E-5
			7)	eko	0	0	0.0
				1)	eko_	3443	528	3.326688E-5
			8)	eka	0	0	0.0
				1)	ekaa	4740	298	1.8775625E-5
				2)	ekan	5412	229	1.44282485E-5
		9)	er	0	0	0.0
			1)	eru	0	0	0.0
				1)	erus	267	7214	4.5452133E-4
				2)	eruu	5601	213	1.3420162E-5
			2)	eri	0	0	0.0
				1)	erit	274	7020	4.4229827E-4
				2)	eria	1101	2360	1.4869287E-4
				3)	eri_	1390	1886	1.18828284E-4
				4)	erin	1546	1667	1.0503009E-4
				5)	eril	2016	1156	7.283431E-5
				6)	erik	3422	532	3.35189E-5
				7)	eris	5119	257	1.6192402E-5
				8)	erie	5137	255	1.6066391E-5
				9)	erim	5570	215	1.3546172E-5
			3)	erk	0	0	0.0
				1)	erki	446	5073	3.1962668E-4
				2)	erkk	2105	1097	6.9116984E-5
				3)	erko	4779	294	1.8523604E-5
			4)	ert	0	0	0.0
				1)	erta	1436	1817	1.1448091E-4
				2)	erto	1709	1451	9.1420916E-5
			5)	err	0	0	0.0
				1)	erra	1660	1514	9.5390256E-5
				2)	erro	3051	643	4.0512507E-5
			6)	erv	0	0	0.0
				1)	erve	1768	1401	8.827064E-5
			7)	ere	0	0	0.0
				1)	eren	2227	1030	6.489562E-5
				2)	erei	5363	233	1.468027E-5
			8)	erä	0	0	0.0
				1)	erää	2494	872	5.4940756E-5
				2)	eräi	2644	797	5.0215345E-5
				3)	erät	3780	452	2.8478466E-5
				4)	eräs	3806	449	2.8289449E-5
			9)	erg	0	0	0.0
				1)	ergi	2575	834	5.2546548E-5
			10)	ero	0	0	0.0
				1)	erot	2743	756	4.7632122E-5
				2)	eroj	4953	273	1.720049E-5
				3)	eron	5583	214	1.3483167E-5
			11)	erh	0	0	0.0
				1)	erhe	3138	612	3.8559338E-5
			12)	era	0	0	0.0
				1)	eraa	3794	451	2.841546E-5
				2)	erah	3837	443	2.7911416E-5
				3)	erai	5054	263	1.6570435E-5
			13)	erj	0	0	0.0
				1)	erja	5688	207	1.3042129E-5
		10)	eh	0	0	0.0
			1)	ehd	0	0	0.0
				1)	ehdo	280	6905	4.3505264E-4
				2)	ehdä	1122	2299	1.4484953E-4
				3)	ehdi	3769	455	2.8667482E-5
				4)	ehdy	3956	419	2.6399284E-5
			2)	ehi	0	0	0.0
				1)	ehit	497	4745	2.9896086E-4
			3)	eht	0	0	0.0
				1)	ehtä	1026	2512	1.582697E-4
				2)	ehto	2570	838	5.279857E-5
				3)	ehty	2951	678	4.2717696E-5
				4)	ehti	2969	671	4.227666E-5
			4)	eho	0	0	0.0
				1)	ehok	1699	1458	9.186195E-5
				2)	ehot	3066	637	4.0134473E-5
				3)	ehos	5389	231	1.455426E-5
			5)	ehk	0	0	0.0
				1)	ehkä	1918	1247	7.85678E-5
			6)	ehn	0	0	0.0
				1)	ehny	3583	493	3.106169E-5
				2)	ehne	4411	343	2.1610871E-5
			7)	ehe	0	0	0.0
				1)	ehen	4995	269	1.6948467E-5
			8)	ehy	0	0	0.0
				1)	ehyk	5721	205	1.2916118E-5
		11)	eu	0	0	0.0
			1)	euv	0	0	0.0
				1)	euvo	301	6642	4.1848223E-4
			2)	eur	0	0	0.0
				1)	euro	437	5120	3.2258793E-4
				2)	eura	727	3469	2.1856593E-4
			3)	eut	0	0	0.0
				1)	eutt	745	3385	2.1327347E-4
				2)	eute	1816	1347	8.486835E-5
				3)	eutu	1925	1242	7.825277E-5
			4)	euk	0	0	0.0
				1)	euks	905	2822	1.7780138E-4
			5)	eud	0	0	0.0
				1)	eude	958	2692	1.6961068E-4
				2)	eudu	3605	488	3.074666E-5
			6)	eus	0	0	0.0
				1)	eus_	2421	916	5.7712994E-5
				2)	eusk	3090	629	3.963043E-5
				3)	eusa	4095	396	2.4950159E-5
				4)	eust	4543	325	2.0476773E-5
				5)	eusp	4855	285	1.7956554E-5
				6)	eusv	4994	269	1.6948467E-5
		12)	ed	0	0	0.0
			1)	ede	0	0	0.0
				1)	edel	811	3091	1.9474985E-4
				2)	edes	2542	851	5.361764E-5
				3)	edet	4043	404	2.5454203E-5
				4)	eden	4781	294	1.8523604E-5
			2)	edi	0	0	0.0
				1)	edis	1142	2266	1.4277035E-4
			3)	edu	0	0	0.0
				1)	edus	1337	1961	1.2355369E-4
			4)	edo	0	0	0.0
				1)	edot	2148	1074	6.7667854E-5
				2)	edon	2504	867	5.462573E-5
				3)	edos	5785	200	1.2601091E-5
			5)	edä	0	0	0.0
				1)	edäm	3435	530	3.339289E-5
				2)	edä_	4367	351	2.2114915E-5
				3)	edän	4592	315	1.9846719E-5
				4)	edät	4704	302	1.9027648E-5
		13)	ev	0	0	0.0
			1)	eva	0	0	0.0
				1)	evan	962	2680	1.6885462E-4
				2)	evat	991	2598	1.6368816E-4
				3)	eva_	1629	1545	9.734343E-5
				4)	evaa	1863	1303	8.209611E-5
				5)	evai	1894	1271	8.007993E-5
				6)	evas	2260	1005	6.332048E-5
				7)	eval	5388	231	1.455426E-5
			2)	evi	0	0	0.0
				1)	evie	1783	1386	8.7325556E-5
				2)	evia	2300	976	6.149332E-5
				3)	evis	2611	815	5.1349445E-5
				4)	evii	4356	352	2.217792E-5
				5)	evit	4786	293	1.8460598E-5
				6)	evil	4976	271	1.7074477E-5
				7)	eviä	5223	247	1.5562347E-5
			3)	evä	0	0	0.0
				1)	evät	2366	943	5.9414142E-5
				2)	evän	4381	348	2.1925898E-5
				3)	evää	4487	333	2.0980817E-5
				4)	evä_	5237	246	1.5499341E-5
				5)	eväs	5284	241	1.5184314E-5
		14)	ey	0	0	0.0
			1)	eyd	0	0	0.0
				1)	eyde	1146	2260	1.4239232E-4
			2)	eyt	0	0	0.0
				1)	eytt	3482	517	3.257382E-5
				2)	eyte	4975	271	1.7074477E-5
			3)	eys	0	0	0.0
				1)	eys_	5737	203	1.2790107E-5
		15)	eä	0	0	0.0
			1)	eää	0	0	0.0
				1)	eää_	1373	1908	1.20214405E-4
				2)	eään	5267	243	1.5310325E-5
			2)	eäs	0	0	0.0
				1)	eäst	3319	562	3.5409066E-5
			3)	eän	0	0	0.0
				1)	eän_	4108	393	2.4761142E-5
				2)	eänä	5343	235	1.4806282E-5
		16)	ej	0	0	0.0
			1)	eja	0	0	0.0
				1)	eja_	1608	1562	9.8414515E-5
			2)	ejä	0	0	0.0
				1)	ejä_	2927	685	4.3158736E-5
		17)	ea	0	0	0.0
			1)	eas	0	0	0.0
				1)	east	1934	1236	7.787474E-5
				2)	eass	4911	278	1.7515516E-5
			2)	ean	0	0	0.0
				1)	ean_	2822	724	4.5615947E-5
			3)	eam	0	0	0.0
				1)	eamm	3966	418	2.633628E-5
				2)	eamp	5092	260	1.6381418E-5
			4)	eaa	0	0	0.0
				1)	eaa_	3967	418	2.633628E-5
				2)	eaan	5183	251	1.5814368E-5
			5)	eat	0	0	0.0
				1)	eat_	5216	248	1.5625352E-5
		18)	eo	0	0	0.0
			1)	eol	0	0	0.0
				1)	eoll	1985	1181	7.440944E-5
		19)	eg	0	0	0.0
			1)	ega	0	0	0.0
				1)	egat	2304	975	6.143031E-5
				2)	ega_	3795	451	2.841546E-5
				3)	egan	4308	360	2.2681963E-5
			2)	egi	0	0	0.0
				1)	egia	3396	538	3.3896933E-5
			3)	ego	0	0	0.0
				1)	egoi	4501	330	2.07918E-5
				2)	egoj	5544	218	1.3735189E-5
		20)	ep	0	0	0.0
			1)	epä	0	0	0.0
				1)	epäi	2768	746	4.7002068E-5
				2)	epäs	4479	334	2.1043821E-5
				3)	epäv	4552	323	2.035076E-5
				4)	epät	4561	320	2.0161746E-5
				5)	epäo	4882	282	1.7767537E-5
			2)	epo	0	0	0.0
				1)	epol	4780	294	1.8523604E-5
	5)	t	0	0	0.0
		1)	tt	0	0	0.0
			1)	ttä	0	0	0.0
				1)	ttä_	8	39220	0.002471074
				2)	ttäv	231	7745	4.8797723E-4
				3)	ttää	288	6807	4.2887812E-4
				4)	ttäm	323	6273	3.9523322E-4
				5)	ttäi	415	5312	3.3468497E-4
				6)	ttän	1691	1468	9.2492E-5
				7)	ttäj	2976	668	4.2087642E-5
				8)	ttäe	4879	282	1.7767537E-5
				9)	ttäy	5149	254	1.6003385E-5
			2)	tta	0	0	0.0
				1)	tta_	38	18786	0.0011836204
				2)	ttav	91	13001	8.191339E-4
				3)	ttaa	122	11227	7.073622E-4
				4)	ttam	182	9168	5.7763397E-4
				5)	ttai	907	2820	1.7767538E-4
				6)	ttaj	1016	2526	1.5915178E-4
				7)	ttan	1165	2231	1.4056517E-4
				8)	ttae	2529	858	5.405868E-5
				9)	ttau	4157	385	2.42571E-5
				10)	ttak	4297	362	2.2807973E-5
				11)	ttas	5450	226	1.4239233E-5
			3)	tte	0	0	0.0
				1)	ttel	144	10545	6.643925E-4
				2)	ttei	400	5366	3.3808727E-4
				3)	ttee	552	4403	2.77413E-4
				4)	tte_	918	2779	1.7509215E-4
				5)	tten	1459	1801	1.1347282E-4
				6)	ttek	4579	317	1.997273E-5
				7)	ttej	5028	265	1.6696446E-5
				8)	ttem	5256	245	1.5436337E-5
			4)	tti	0	0	0.0
				1)	ttis	494	4780	3.0116606E-4
				2)	tti_	590	4176	2.6311076E-4
				3)	ttii	817	3077	1.9386777E-4
				4)	ttia	1564	1624	1.0232085E-4
				5)	ttin	2398	928	5.846906E-5
				6)	ttiv	2833	720	4.5363926E-5
				7)	ttie	3679	471	2.9675568E-5
				8)	ttil	4829	288	1.814557E-5
				9)	ttik	4874	283	1.7830544E-5
				10)	ttim	5150	254	1.6003385E-5
			5)	ttu	0	0	0.0
				1)	ttu_	641	3890	2.450912E-4
				2)	ttuu	1696	1462	9.211397E-5
				3)	ttun	1799	1363	8.587643E-5
				4)	ttua	1842	1323	8.3356215E-5
				5)	ttuj	1902	1262	7.951288E-5
				6)	ttuv	2989	665	4.1898627E-5
				7)	ttum	3420	532	3.35189E-5
				8)	ttui	3788	451	2.841546E-5
			6)	tto	0	0	0.0
				1)	ttom	724	3478	2.1913297E-4
				2)	ttoa	4205	378	2.3816061E-5
				3)	ttoj	4694	303	1.9090652E-5
				4)	ttor	5038	264	1.663344E-5
				5)	tto_	5084	261	1.6444423E-5
			7)	tty	0	0	0.0
				1)	ttyv	1161	2234	1.4075419E-4
				2)	tty_	1399	1877	1.1826124E-4
				3)	ttym	2309	973	6.130431E-5
				4)	ttyy	2379	937	5.903611E-5
				5)	ttyn	2522	860	5.418469E-5
				6)	ttyj	2603	819	5.1601466E-5
				7)	ttyä	2816	725	4.5678953E-5
				8)	ttyi	4466	336	2.1169832E-5
			8)	ttö	0	0	0.0
				1)	ttöm	1294	2027	1.2771206E-4
				2)	ttöö	2053	1132	7.1322174E-5
				3)	ttöä	4547	323	2.035076E-5
				4)	ttö_	5271	242	1.5247319E-5
		2)	te	0	0	0.0
			1)	ten	0	0	0.0
				1)	ten_	15	27947	0.0017608134
				2)	tenk	277	7002	4.411642E-4
				3)	tenä	2710	767	4.8325182E-5
				4)	tens	3345	554	3.490502E-5
				5)	tent	3688	469	2.9549557E-5
				6)	tenv	3820	446	2.8100432E-5
				7)	tena	4936	275	1.73265E-5
				8)	tene	5449	227	1.4302238E-5
			2)	tei	0	0	0.0
				1)	teis	61	14714	9.2706224E-4
				2)	teit	760	3302	2.08044E-4
				3)	teid	861	2940	1.8523603E-4
				4)	teil	1471	1783	1.1233873E-4
				5)	tei_	2076	1118	7.0440095E-5
				6)	tein	2323	965	6.0800263E-5
			3)	tet	0	0	0.0
				1)	tett	84	13428	8.4603723E-4
				2)	teta	557	4391	2.7665694E-4
				3)	tetä	1295	2025	1.2758604E-4
				4)	tetu	1873	1294	8.1529055E-5
				5)	tety	3146	609	3.8370323E-5
			4)	tee	0	0	0.0
				1)	teen	205	8461	5.3308916E-4
				2)	tees	945	2719	1.7131183E-4
				3)	teet	1032	2502	1.5763965E-4
				4)	teel	1075	2408	1.5171713E-4
				5)	teem	2948	678	4.2717696E-5
				6)	teer	3525	507	3.1943764E-5
				7)	teek	4105	393	2.4761142E-5
				8)	tee_	4702	302	1.9027648E-5
			5)	tel	0	0	0.0
				1)	telu	265	7263	4.576086E-4
				2)	telm	520	4633	2.9190426E-4
				3)	tele	530	4558	2.8717885E-4
				4)	tell	534	4541	2.8610777E-4
				5)	tely	640	3896	2.4546924E-4
				6)	teli	867	2909	1.8328286E-4
				7)	telt	1099	2361	1.4875588E-4
				8)	telo	4151	386	2.4320105E-5
				9)	telä	4719	300	1.8901635E-5
			6)	teh	0	0	0.0
				1)	teht	765	3277	2.0646887E-4
				2)	tehd	960	2684	1.6910664E-4
				3)	teho	1455	1804	1.1366184E-4
				4)	tehn	2577	830	5.2294527E-5
			7)	teu	0	0	0.0
				1)	teut	1074	2409	1.5178014E-4
			8)	tek	0	0	0.0
				1)	teke	1079	2402	1.513391E-4
				2)	teki	1426	1834	1.15552E-4
				3)	tekn	1740	1424	8.971977E-5
				4)	teko	2467	890	5.6074852E-5
				5)	teks	2519	861	5.4247696E-5
			9)	tey	0	0	0.0
				1)	teyd	1605	1565	9.860354E-5
			10)	ter	0	0	0.0
				1)	terv	1763	1402	8.833365E-5
				2)	teri	1906	1258	7.926086E-5
				3)	terr	4580	317	1.997273E-5
			11)	teo	0	0	0.0
				1)	teol	1980	1184	7.459846E-5
			12)	teg	0	0	0.0
				1)	tegi	2520	861	5.4247696E-5
				2)	tegr	5725	204	1.2853113E-5
			13)	tem	0	0	0.0
				1)	temm	2532	856	5.393267E-5
			14)	tej	0	0	0.0
				1)	teja	3816	447	2.8163438E-5
			15)	tea	0	0	0.0
				1)	tean	4734	298	1.8775625E-5
				2)	team	5516	220	1.38611995E-5
			16)	tes	0	0	0.0
				1)	test	5659	209	1.316814E-5
		3)	ta	0	0	0.0
			1)	taa	0	0	0.0
				1)	taa_	28	21201	0.0013357786
				2)	taan	45	16921	0.0010661152
				3)	taav	2295	979	6.168234E-5
				4)	taak	2543	850	5.3554635E-5
				5)	taas	2662	787	4.958529E-5
				6)	taat	3283	571	3.5976114E-5
				7)	taar	3297	567	3.5724093E-5
				8)	taam	3398	537	3.3833927E-5
				9)	taal	4695	303	1.9090652E-5
			2)	tav	0	0	0.0
				1)	tava	37	18956	0.0011943313
				2)	tavo	759	3313	2.0873707E-4
				3)	tavi	923	2765	1.7421007E-4
				4)	tavu	3042	646	4.070152E-5
			3)	tam	0	0	0.0
				1)	tami	101	12149	7.6545327E-4
				2)	tama	316	6411	4.0392796E-4
				3)	tamm	931	2756	1.7364303E-4
				4)	tamu	3389	542	3.4148954E-5
			4)	tar	0	0	0.0
				1)	tark	189	8892	5.602445E-4
				2)	tarv	725	3478	2.1913297E-4
				3)	tarp	1671	1496	9.425616E-5
				4)	tarj	2161	1067	6.722682E-5
				5)	tari	4731	299	1.8838631E-5
			5)	tai	0	0	0.0
				1)	tais	213	8291	5.223782E-4
				2)	tai_	499	4726	2.9776376E-4
				3)	tain	1480	1768	1.11393645E-4
				4)	tait	5579	214	1.3483167E-5
			6)	tal	0	0	0.0
				1)	talo	304	6555	4.1300076E-4
				2)	tall	2336	955	6.017021E-5
				3)	tala	3365	547	3.4463985E-5
				4)	tali	4860	285	1.7956554E-5
