Portuguese	3	2331026	1451
			1)	púb	1022	425	1.246855E-4
		9)	pt	0	0	0.0
			1)	pta	1365	237	6.95305E-5
		10)	põ	0	0	0.0
			1)	põe	1374	233	6.835699E-5
		11)	pó	0	0	0.0
			1)	pós	1426	207	6.0729173E-5
		12)	pç	0	0	0.0
			1)	pçã	1427	207	6.0729173E-5
	18)	õ	0	0	0.0
		1)	õe	0	0	0.0
			1)	ões	78	5672	0.001664038
	19)	f	0	0	0.0
		1)	fo	0	0	0.0
			1)	for	126	3681	0.0010799231
			2)	foi	600	886	2.599326E-4
		2)	fi	0	0	0.0
			1)	fic	185	2707	7.941733E-4
			2)	fin	393	1353	3.9693995E-4
			3)	fir	950	478	1.4023451E-4
			4)	fim	1227	298	8.742654E-5
		3)	fe	0	0	0.0
			1)	fer	297	1793	5.260261E-4
			2)	fei	674	761	2.2326039E-4
			3)	fec	905	510	1.496226E-4
			4)	fes	1044	412	1.2087159E-4
			5)	fel	1308	259	7.598481E-5
			6)	fen	1335	251	7.363779E-5
		4)	fu	0	0	0.0
			1)	fun	491	1131	3.3181012E-4
			2)	fut	1169	334	9.798814E-5
		5)	fa	0	0	0.0
			1)	fac	524	1048	3.0745976E-4
			2)	faz	535	1023	3.0012534E-4
			3)	fal	833	572	1.6781202E-4
			4)	fav	1090	378	1.1089675E-4
			5)	fas	1344	247	7.246428E-5
		6)	fr	0	0	0.0
			1)	fra	1043	412	1.2087159E-4
			2)	fre	1252	286	8.390601E-5
			3)	fro	1305	261	7.657157E-5
		7)	fí	0	0	0.0
			1)	fíc	1347	246	7.21709E-5
		8)	fl	0	0	0.0
			1)	fle	1349	245	7.1877526E-5
	20)	v	0	0	0.0
		1)	ve	0	0	0.0
			1)	ver	135	3463	0.0010159668
			2)	vel	207	2454	7.1994873E-4
			3)	ve_	460	1186	3.479459E-4
			4)	ven	525	1047	3.071664E-4
			5)	vez	594	896	2.6286638E-4
			6)	vei	651	801	2.3499549E-4
			7)	vem	661	787	2.3088821E-4
			8)	ves	767	638	1.8717494E-4
		2)	va	0	0	0.0
			1)	va_	225	2287	6.709547E-4
			2)	vam	494	1124	3.2975647E-4
			3)	vas	561	948	2.78122E-4
			4)	val	813	588	1.7250606E-4
			5)	vad	846	558	1.6370472E-4
			6)	van	1041	412	1.2087159E-4
			7)	var	1051	405	1.18817945E-4
			8)	vaç	1216	302	8.860005E-5
			9)	vai	1367	235	6.8943744E-5
		3)	vi	0	0	0.0
			1)	vid	308	1725	5.0607644E-4
			2)	vis	427	1233	3.6173462E-4
			3)	vim	633	824	2.4174318E-4
			4)	via	832	572	1.6781202E-4
			5)	viç	967	464	1.3612723E-4
			6)	vio	1088	379	1.1119013E-4
			7)	vir	1172	333	9.7694756E-5
			8)	vin	1278	273	8.00921E-5
			9)	viv	1391	223	6.542321E-5
			10)	vit	1401	220	6.4543085E-5
		4)	vo	0	0	0.0
			1)	vo_	332	1586	4.6529694E-4
			2)	vol	352	1504	4.4123997E-4
			3)	vos	476	1152	3.3797105E-4
			4)	vot	977	457	1.3407359E-4
			5)	vor	1054	404	1.1852457E-4
		5)	vé	0	0	0.0
			1)	vés	1247	286	8.390601E-5
		6)	vá	0	0	0.0
			1)	vár	1330	253	7.422455E-5
		7)	vr	0	0	0.0
			1)	vra	1332	252	7.3931165E-5
	21)	h	0	0	0.0
		1)	ho	0	0	0.0
			1)	hor	138	3426	0.0010051118
			2)	ho_	501	1108	3.2506243E-4
			3)	hoj	929	490	1.4375505E-4
			4)	hos	1240	291	8.537289E-5
		2)	ha	0	0	0.0
			1)	ha_	527	1045	3.0657963E-4
			2)	ham	794	616	1.8072063E-4
			3)	har	857	550	1.613577E-4
			4)	had	1173	333	9.7694756E-5
			5)	hav	1291	270	7.921196E-5
		3)	há	0	0	0.0
			1)	há_	665	782	2.2942132E-4
		4)	he	0	0	0.0
			1)	hec	899	515	1.510895E-4
			2)	he_	1042	412	1.2087159E-4
			3)	her	1066	398	1.16764306E-4
			4)	heg	1245	288	8.449276E-5
		5)	hu	0	0	0.0
			1)	hum	945	481	1.4111465E-4
		6)	hõ	0	0	0.0
			1)	hõe	1329	253	7.422455E-5
	22)	g	0	0	0.0
		1)	gr	0	0	0.0
			1)	gra	171	2945	8.6399715E-4
			2)	gru	973	462	1.3554047E-4
			3)	gre	1241	291	8.537289E-5
		2)	go	0	0	0.0
			1)	go_	324	1638	4.8055258E-4
			2)	gos	442	1209	3.5469356E-4
			3)	gor	744	669	1.9626964E-4
			4)	gov	1166	335	9.828151E-5
			5)	goc	1338	250	7.334441E-5
		3)	ga	0	0	0.0
			1)	gar	394	1351	3.963532E-4
			2)	gad	894	517	1.5167624E-4
			3)	gas	925	494	1.4492856E-4
			4)	ga_	942	482	1.4140802E-4
			5)	gaç	1052	405	1.18817945E-4
			6)	gam	1058	401	1.17644435E-4
			7)	gan	1085	382	1.1207026E-4
		4)	gu	0	0	0.0
			1)	gun	406	1303	3.8227107E-4
			2)	gua	526	1047	3.071664E-4
			3)	gur	583	906	2.6580013E-4
			4)	gui	613	860	2.5230477E-4
			5)	gum	797	612	1.7954712E-4
			6)	gue	966	465	1.3642061E-4
			7)	gul	1010	435	1.2761928E-4
		5)	ge	0	0	0.0
			1)	gem	809	597	1.7514646E-4
			2)	gen	850	557	1.6341134E-4
			3)	ger	882	529	1.5519677E-4
			4)	ges	1306	260	7.6278186E-5
		6)	gi	0	0	0.0
			1)	gia	852	555	1.628246E-4
			2)	gis	900	515	1.510895E-4
			3)	giõ	1079	385	1.12950394E-4
			4)	gic	1138	348	1.0209542E-4
			5)	gio	1233	295	8.65464E-5
			6)	gir	1260	282	8.27325E-5
			7)	giã	1315	258	7.569143E-5
		7)	gê	0	0	0.0
			1)	gên	1313	258	7.569143E-5
		8)	gn	0	0	0.0
			1)	gni	1314	258	7.569143E-5
	23)	l	0	0	0.0
		1)	lo	0	0	0.0
			1)	lo_	186	2704	7.932932E-4
			2)	los	624	839	2.4614384E-4
			3)	loc	830	573	1.6810538E-4
			4)	lor	1062	400	1.1735106E-4
			5)	log	1076	388	1.1383052E-4
			6)	lon	1149	341	1.00041776E-4
		2)	la	0	0	0.0
			1)	lat	221	2352	6.9002423E-4
			2)	lar	243	2127	6.2401424E-4
			3)	la_	351	1505	4.4153337E-4
			4)	laç	439	1215	3.5645385E-4
			5)	lam	667	776	2.2766105E-4
			6)	lan	836	568	1.666385E-4
			7)	lad	877	533	1.5637028E-4
			8)	las	881	530	1.5549015E-4
			9)	lab	1141	346	1.0150867E-4
			10)	lav	1275	274	8.038548E-5
		3)	li	0	0	0.0
			1)	lid	256	2051	6.0171756E-4
			2)	lic	303	1767	5.183983E-4
			3)	liz	330	1591	4.6676383E-4
			4)	lim	756	657	1.9274911E-4
			5)	lis	880	531	1.5578353E-4
			6)	lit	972	462	1.3554047E-4
			7)	lia	1001	439	1.2879279E-4
			8)	lib	1031	417	1.2233848E-4
			9)	lin	1214	303	8.889343E-5
			10)	lio	1312	258	7.569143E-5
			11)	lig	1366	237	6.95305E-5
		4)	lí	0	0	0.0
			1)	lít	281	1861	5.459758E-4
		5)	lm	0	0	0.0
			1)	lme	320	1660	4.8700688E-4
		6)	lh	0	0	0.0
			1)	lho	374	1430	4.1953003E-4
			2)	lhe	547	985	2.8897697E-4
			3)	lha	623	841	2.467306E-4
			4)	lhõ	1334	252	7.3931165E-5
		7)	le	0	0	0.0
			1)	leg	422	1247	3.6584193E-4
			2)	lem	474	1153	3.3826442E-4
			3)	lev	736	678	1.9891004E-4
			4)	lec	810	595	1.745597E-4
			5)	lei	839	562	1.6487823E-4
			6)	les	956	472	1.3847425E-4
			7)	len	1002	439	1.2879279E-4
			8)	le_	1206	307	9.006694E-5
			9)	lex	1346	246	7.21709E-5
		8)	lg	0	0	0.0
			1)	lgu	544	986	2.8927036E-4
		9)	lv	0	0	0.0
			1)	lvi	563	946	2.7753526E-4
			2)	lve	979	455	1.3348683E-4
		10)	lt	0	0	0.0
			1)	lta	652	801	2.3499549E-4
			2)	lte	662	786	2.3059483E-4
			3)	lti	855	552	1.6194447E-4
			4)	ltu	946	480	1.4082127E-4
		11)	lu	0	0	0.0
			1)	luç	727	689	2.0213719E-4
			2)	lug	803	602	1.7661334E-4
			3)	lus	1039	415	1.2175172E-4
			4)	lui	1110	365	1.07082844E-4
			5)	lut	1250	286	8.390601E-5
		12)	lq	0	0	0.0
			1)	lqu	1024	422	1.2380537E-4
		13)	ld	0	0	0.0
			1)	lda	1196	314	9.212058E-5
		14)	lé	0	0	0.0
			1)	lém	1239	291	8.537289E-5
		15)	ló	0	0	0.0
			1)	lóg	1443	203	5.9555663E-5
	24)	é	0	0	0.0
		1)	ém	0	0	0.0
			1)	ém_	204	2462	7.222958E-4
		2)	ér	0	0	0.0
			1)	éri	570	933	2.7372135E-4
		3)	és	0	0	0.0
			1)	és_	1221	300	8.8013294E-5
		4)	ég	0	0	0.0
			1)	égi	1318	257	7.539806E-5
	25)	ê	0	0	0.0
		1)	ên	0	0	0.0
			1)	ênc	212	2394	7.023461E-4
		2)	êm	0	0	0.0
			1)	êm_	1047	409	1.19991455E-4
		3)	ês	0	0	0.0
			1)	ês_	1160	338	9.916165E-5
	26)	á	0	0	0.0
		1)	ár	0	0	0.0
			1)	ári	218	2363	6.932514E-4
			2)	áre	1379	230	6.747686E-5
		2)	áv	0	0	0.0
			1)	áve	509	1078	3.162611E-4
		3)	át	0	0	0.0
			1)	áti	827	575	1.6869215E-4
		4)	ág	0	0	0.0
			1)	águ	1029	417	1.2233848E-4
		5)	ám	0	0	0.0
			1)	ámo	1222	300	8.8013294E-5
		6)	ál	0	0	0.0
			1)	álo	1384	228	6.6890105E-5
		7)	ás	0	0	0.0
			1)	ás_	1386	226	6.630335E-5
	27)	b	0	0	0.0
		1)	br	0	0	0.0
			1)	bre	232	2215	6.498315E-4
			2)	bri	724	695	2.0389746E-4
			3)	bra	1111	364	1.0678946E-4
			4)	bro	1422	209	6.131593E-5
		2)	bé	0	0	0.0
			1)	bém	293	1822	5.3453405E-4
		3)	bi	0	0	0.0
			1)	bil	407	1299	3.8109755E-4
			2)	bit	920	497	1.4580869E-4
			3)	bie	953	477	1.3994114E-4
		4)	ba	0	0	0.0
			1)	bal	416	1274	3.7376312E-4
			2)	bat	621	843	2.4731737E-4
			3)	bas	676	760	2.22967E-4
			4)	ban	1316	258	7.569143E-5
		5)	be	0	0	0.0
			1)	ber	598	892	2.6169285E-4
			2)	bem	644	808	2.3704914E-4
			3)	bel	1131	351	1.0297555E-4
			4)	ben	1400	221	6.483646E-5
		6)	bl	0	0	0.0
			1)	ble	620	844	2.4761073E-4
			2)	bli	821	582	1.7074578E-4
		7)	bo	0	0	0.0
			1)	bor	630	828	2.4291669E-4
			2)	boa	1438	204	5.984904E-5
		8)	bj	0	0	0.0
			1)	bje	705	726	2.1299216E-4
		9)	bu	0	0	0.0
			1)	bui	1112	363	1.0649608E-4
		10)	bs	0	0	0.0
			1)	bst	1237	292	8.5666274E-5
			2)	bse	1429	207	6.0729173E-5
	28)	í	0	0	0.0
		1)	ít	0	0	0.0
			1)	íti	240	2172	6.3721626E-4
		2)	ív	0	0	0.0
			1)	íve	328	1619	4.749784E-4
		3)	ís	0	0	0.0
			1)	íse	628	832	2.440902E-4
			2)	ís_	1159	338	9.916165E-5
		4)	íc	0	0	0.0
			1)	íci	771	637	1.8688156E-4
		5)	íp	0	0	0.0
			1)	ípi	943	481	1.4111465E-4
		6)	ín	0	0	0.0
			1)	íni	961	468	1.3730074E-4
		7)	íd	0	0	0.0
			1)	ídi	1235	293	8.595965E-5
		8)	íf	0	0	0.0
			1)	ífi	1262	281	8.243912E-5
		9)	íl	0	0	0.0
			1)	íli	1359	239	7.0117254E-5
		10)	ío	0	0	0.0
			1)	íod	1403	219	6.42497E-5
	29)	ó	0	0	0.0
		1)	ór	0	0	0.0
			1)	óri	350	1505	4.4153337E-4
		2)	ós	0	0	0.0
			1)	ós_	785	625	1.8336103E-4
		3)	óm	0	0	0.0
			1)	ómi	804	600	1.7602659E-4
		4)	óp	0	0	0.0
			1)	ópr	938	485	1.4228816E-4
		5)	óx	0	0	0.0
			1)	óxi	1171	333	9.7694756E-5
		6)	óg	0	0	0.0
			1)	ógi	1431	206	6.0435796E-5
	30)	z	0	0	0.0
		1)	ze	0	0	0.0
			1)	zer	409	1297	3.805108E-4
			2)	zes	1064	399	1.1705768E-4
			3)	zem	1377	231	6.7770234E-5
		2)	za	0	0	0.0
			1)	zaç	511	1070	3.139141E-4
			2)	zad	844	559	1.639981E-4
			3)	za_	928	491	1.4404842E-4
			4)	zar	980	454	1.3319345E-4
		3)	zo	0	0	0.0
			1)	zon	1212	304	8.9186804E-5
			2)	zo_	1405	218	6.395633E-5
		4)	zi	0	0	0.0
			1)	zir	1370	234	6.865037E-5
		5)	zã	0	0	0.0
			1)	zão	1424	207	6.0729173E-5
	31)	j	0	0	0.0
		1)	je	0	0	0.0
			1)	jec	487	1139	3.3415714E-4
			2)	je_	917	499	1.4639544E-4
		2)	já	0	0	0.0
			1)	já_	549	977	2.8662995E-4
		3)	ja	0	0	0.0
			1)	ja_	572	928	2.7225446E-4
			2)	jam	1013	434	1.273259E-4
		4)	ju	0	0	0.0
			1)	jud	898	515	1.510895E-4
			2)	jun	1032	417	1.2233848E-4
			3)	jus	1056	402	1.17937816E-4
			4)	jur	1176	331	9.7108E-5
	32)	à	0	0	0.0
		1)	às	0	0	0.0
			1)	às_	614	859	2.520114E-4
	33)	x	0	0	0.0
		1)	xi	0	0	0.0
			1)	xis	735	678	1.9891004E-4
			2)	xim	933	488	1.4316829E-4
			3)	xig	1243	289	8.478614E-5
		2)	xe	0	0	0.0
			1)	xem	1060	400	1.1735106E-4
			2)	xer	1433	205	6.0142418E-5
		3)	xt	0	0	0.0
			1)	xto	1120	357	1.0473582E-4
			2)	xtr	1301	263	7.715832E-5
		4)	xc	0	0	0.0
			1)	xce	1263	281	8.243912E-5
		5)	xa	0	0	0.0
			1)	xar	1415	212	6.2196064E-5
	34)	â	0	0	0.0
		1)	ân	0	0	0.0
			1)	ânc	840	561	1.6458485E-4
		2)	âm	0	0	0.0
			1)	âmb	1055	403	1.1823119E-4
	35)	ú	0	0	0.0
		1)	úl	0	0	0.0
			1)	últ	982	453	1.3290007E-4
		2)	úb	0	0	0.0
			1)	úbl	1023	424	1.2439213E-4
		3)	úm	0	0	0.0
			1)	úme	1319	256	7.5104675E-5
		4)	ún	0	0	0.0
			1)	úni	1352	244	7.1584145E-5
