Portuguese	3	182135366	4156
			3)	eta	926	37989	1.4957716E-4
			4)	etu	1520	13795	5.4316166E-5
			5)	eto	1527	13710	5.3981486E-5
			6)	etr	1588	12084	4.7579306E-5
			7)	etê	1657	10593	4.1708674E-5
			8)	etá	2204	3962	1.5599902E-5
			9)	etc	2421	2803	1.1036478E-5
			10)	etó	3246	758	2.9845344E-6
			11)	etn	3440	574	2.2600564E-6
			12)	eté	3476	546	2.1498097E-6
			13)	et_	3634	423	1.665512E-6
		19)	ea	0	0	0.0
			1)	eal	677	56959	2.2426926E-4
			2)	ead	1174	25135	9.896606E-5
			3)	ear	1513	13894	5.4705964E-5
			4)	eas	1640	11014	4.3366308E-5
			5)	ea_	1655	10620	4.1814983E-5
			6)	eaç	1698	9954	3.9192688E-5
			7)	eam	1744	9287	3.6566453E-5
			8)	eac	2234	3778	1.4875423E-5
			9)	eai	2301	3349	1.3186287E-5
			10)	eag	2442	2736	1.0772674E-5
			11)	eab	2510	2456	9.670207E-6
			12)	eaf	2657	1901	7.4849604E-6
			13)	ean	2829	1486	5.8509477E-6
			14)	eav	3160	859	3.38221E-6
			15)	eat	3227	778	3.063282E-6
			16)	eap	3823	325	1.2796487E-6
			17)	eaj	4072	221	8.701611E-7
		20)	eb	0	0	0.0
			1)	eba	731	50960	2.0064891E-4
			2)	ebe	1593	11977	4.7158006E-5
			3)	ebr	1819	8173	3.218021E-5
			4)	ebi	2004	5730	2.2561191E-5
			5)	ebo	2739	1672	6.5833005E-6
			6)	ebé	3900	286	1.1260909E-6
			7)	ebí	3944	265	1.0434059E-6
		21)	eç	0	0	0.0
			1)	eço	1124	27171	1.0698257E-4
			2)	eça	1261	21095	8.305904E-5
			3)	eçá	3663	408	1.6064513E-6
		22)	eo	0	0	0.0
			1)	eoc	1235	22244	8.7583096E-5
			2)	eo_	1852	7620	3.000284E-5
			3)	eor	2387	2954	1.1631022E-5
			4)	eos	2486	2556	1.00639445E-5
			5)	eol	2501	2514	9.898575E-6
			6)	eog	2559	2244	8.835482E-6
			7)	eob	2942	1237	4.8705397E-6
			8)	eou	2996	1116	4.394117E-6
			9)	eop	3465	553	2.1773715E-6
			10)	eon	3767	345	1.3583963E-6
		23)	ee	0	0	0.0
			1)	een	1301	19854	7.817275E-5
			2)	eem	2493	2540	1.00009465E-5
			3)	ees	2594	2133	8.398432E-6
			4)	eer	2926	1269	4.996536E-6
			5)	eei	3235	769	3.0278457E-6
			6)	eex	3598	450	1.7718213E-6
			7)	eeq	4056	227	8.937854E-7
		24)	eí	0	0	0.0
			1)	eíc	2110	4752	1.8710432E-5
			2)	eín	3537	494	1.945066E-6
			3)	eís	3813	329	1.2953982E-6
		25)	eú	0	0	0.0
			1)	eúd	2114	4728	1.8615936E-5
			2)	eún	3308	697	2.7443543E-6
		26)	eá	0	0	0.0
			1)	eá_	2535	2337	9.201658E-6
		27)	eã	0	0	0.0
			1)	eão	3095	964	3.795635E-6
		28)	e”	0	0	0.0
			1)	e”_	3127	904	3.559392E-6
		29)	eó	0	0	0.0
			1)	eól	3766	345	1.3583963E-6
			2)	eór	3886	292	1.1497151E-6
			3)	eót	3919	277	1.0906545E-6
		30)	eõ	0	0	0.0
			1)	eõe	3812	329	1.2953982E-6
	8)	u	0	0	0.0
		1)	ue	0	0	0.0
			1)	ue_	12	1343673	0.005290552
			2)	uer	390	102270	4.026759E-4
			3)	ues	425	93359	3.675899E-4
			4)	uem	1048	30826	1.2137369E-4
			5)	uen	1074	29545	1.1632991E-4
			6)	uel	1252	21577	8.495686E-5
			7)	uec	1587	12098	4.763443E-5
			8)	uei	1745	9221	3.6306585E-5
			9)	uez	2492	2541	1.0004884E-5
			10)	uea	2543	2296	9.040225E-6
			11)	ued	2586	2153	8.47718E-6
			12)	ueç	2988	1132	4.4571148E-6
			13)	ueb	3093	968	3.8113844E-6
			14)	uet	3312	694	2.732542E-6
		2)	um	0	0	0.0
			1)	uma	62	483346	0.0019031172
			2)	um_	77	426134	0.0016778518
			3)	ume	556	71744	2.8248344E-4
			4)	umi	1071	29700	1.169402E-4
			5)	ump	1322	19063	7.5058284E-5
			6)	umo	1792	8467	3.33378E-5
			7)	umb	2718	1734	6.827418E-6
			8)	umu	2923	1272	5.008348E-6
			9)	umá	3727	369	1.4528935E-6
		3)	ur	0	0	0.0
			1)	ura	163	217820	8.5764023E-4
			2)	uro	255	152748	6.01427E-4
			3)	urs	1090	28960	1.14026545E-4
			4)	urí	1482	14577	5.73952E-5
			5)	urg	1500	14238	5.6060424E-5
			6)	ure	1707	9847	3.8771388E-5
			7)	uri	1820	8155	3.210934E-5
			8)	urt	2032	5397	2.1250044E-5
			9)	urb	2194	4012	1.5796772E-5
			10)	urp	2353	3137	1.2351563E-5
			11)	urc	2374	3011	1.1855453E-5
			12)	urd	2536	2331	9.178034E-6
			13)	urn	3082	989	3.8940693E-6
			14)	urr	3120	910	3.5830162E-6
			15)	urá	3129	903	3.5554547E-6
			16)	urâ	3562	472	1.8584436E-6
			17)	urj	3653	412	1.6222008E-6
		4)	ua	0	0	0.0
			1)	ual	233	163455	6.435845E-4
			2)	ua_	398	100731	3.966163E-4
			3)	uan	462	87954	3.4630837E-4
			4)	uas	644	61290	2.4132205E-4
			5)	uaç	750	49889	1.9643198E-4
			6)	uad	837	43647	1.7185484E-4
			7)	uai	922	38169	1.5028588E-4
			8)	uar	942	36861	1.4513578E-4
			9)	uam	1658	10580	4.1657488E-5
			10)	uat	2000	5763	2.2691123E-5
			11)	uag	3072	1005	3.9570673E-6
			12)	uav	3524	506	1.9923145E-6
			13)	uac	3842	317	1.2481496E-6
		5)	ui	0	0	0.0
			1)	uit	286	135825	5.347947E-4
			2)	uir	632	62604	2.4649577E-4
			3)	ui_	708	54637	2.1512667E-4
			4)	uin	832	44066	1.7350461E-4
			5)	uiç	984	34573	1.3612706E-4
			6)	uil	1139	26542	1.04505954E-4
			7)	uid	1240	21901	8.623257E-5
			8)	uis	1496	14301	5.630848E-5
			9)	uiu	1895	7005	2.758135E-5
			10)	uim	1916	6690	2.6341077E-5
			11)	uip	2072	5091	2.0045205E-5
			12)	uiv	2337	3212	1.2646867E-5
			13)	uia	2352	3139	1.2359437E-5
			14)	uic	2849	1430	5.6304543E-6
			15)	uie	3217	794	3.1262803E-6
			16)	uiz	3315	691	2.72073E-6
			17)	uio	4106	212	8.347247E-7
		6)	un	0	0	0.0
			1)	und	323	123460	4.86109E-4
			2)	uni	382	104193	4.102475E-4
			3)	unt	541	73102	2.878304E-4
			4)	uns	862	41698	1.6418089E-4
			5)	unc	988	34122	1.343513E-4
			6)	una	1734	9557	3.7629547E-5
			7)	unç	1920	6673	2.6274141E-5
			8)	uno	2291	3398	1.3379219E-5
			9)	unh	2377	2992	1.1780643E-5
			10)	une	2428	2777	1.0934106E-5
			11)	unâ	3043	1040	4.0948757E-6
			12)	unf	3483	541	2.130123E-6
			13)	uní	3680	397	1.5631401E-6
			14)	ung	3731	367	1.4450187E-6
		7)	ut	0	0	0.0
			1)	uta	342	117943	4.6438648E-4
			2)	utr	451	89128	3.5093084E-4
			3)	uto	471	86159	3.3924077E-4
			4)	uti	692	55630	2.1903648E-4
			5)	utu	730	51138	2.0134977E-4
			6)	ute	1872	7319	2.8817689E-5
			7)	utó	2833	1474	5.803699E-6
			8)	utí	2933	1261	4.965037E-6
			9)	utá	3089	975	3.838946E-6
			10)	utê	3422	589	2.3191171E-6
			11)	ut_	3542	488	1.9214417E-6
			12)	utâ	3743	359	1.4135196E-6
		8)	ul	0	0	0.0
			1)	ula	346	116962	4.605239E-4
			2)	ult	443	89766	3.534429E-4
			3)	ulo	1038	31528	1.2413773E-4
			4)	ulh	1169	25312	9.9662975E-5
			5)	ulg	1739	9453	3.722006E-5
			6)	uld	1810	8331	3.2802316E-5
			7)	ulp	2177	4163	1.6391316E-5
			8)	uls	2187	4081	1.606845E-5
			9)	uln	2452	2676	1.0536431E-5
			10)	ulm	2794	1576	6.205312E-6
			11)	ul_	2806	1541	6.0675034E-6
			12)	ule	2879	1360	5.3548374E-6
			13)	ulc	2900	1317	5.1855304E-6
			14)	uli	3030	1060	4.1736234E-6
			15)	ulá	3309	695	2.7364795E-6
			16)	ulê	4065	224	8.819732E-7
		9)	uç	0	0	0.0
			1)	uçã	457	88501	3.484621E-4
			2)	uçõ	1634	11176	4.4004166E-5
			3)	uça	2731	1689	6.6502357E-6
			4)	uçu	3042	1042	4.1027506E-6
			5)	uço	3711	377	1.4843924E-6
		10)	us	0	0	0.0
			1)	us_	526	74873	2.948035E-4
			2)	ust	565	70314	2.7685298E-4
			3)	usa	982	34628	1.3634362E-4
			4)	usã	1502	14116	5.5580065E-5
			5)	use	1533	13441	5.2922333E-5
			6)	uss	1550	13031	5.1308005E-5
			7)	uso	1567	12575	4.951256E-5
			8)	usi	1590	12050	4.7445435E-5
			9)	usc	1887	7117	2.8022338E-5
			10)	usõ	1974	6030	2.3742405E-5
			11)	usp	1997	5774	2.2734435E-5
			12)	usu	2147	4411	1.7367785E-5
			13)	usê	2383	2974	1.170977E-5
			14)	usá	3971	253	9.961573E-7
		11)	ud	0	0	0.0
			1)	udo	720	52670	2.0738183E-4
			2)	uda	741	50481	1.9876291E-4
			3)	ude	1314	19496	7.676317E-5
			4)	udi	1396	16834	6.6281864E-5
			5)	udá	2520	2404	9.465463E-6
			6)	udê	2979	1156	4.551612E-6
			7)	udé	3538	492	1.9371912E-6
			8)	udu	3753	355	1.3977701E-6
		12)	ug	0	0	0.0
			1)	uga	841	43365	1.707445E-4
			2)	uge	1946	6353	2.5014178E-5
			3)	ugi	2051	5277	2.0777557E-5
			4)	ugu	2418	2809	1.1060102E-5
			5)	ugn	3364	644	2.535673E-6
			6)	ugo	3515	514	2.0238135E-6
		13)	uz	0	0	0.0
			1)	uzi	928	37818	1.4890386E-4
			2)	uz_	1911	6798	2.6766313E-5
			3)	uza	2509	2456	9.670207E-6
			4)	uze	2636	1989	7.83145E-6
		14)	up	0	0	0.0
			1)	upo	1039	31455	1.238503E-4
			2)	upa	1050	30773	1.21165016E-4
			3)	upe	1392	16952	6.674648E-5
			4)	upl	1986	5846	2.3017927E-5
			5)	upr	2163	4264	1.678899E-5
			6)	upç	2313	3289	1.2950045E-5
			7)	upt	3099	959	3.775948E-6
			8)	upõ	3195	817	3.21684E-6
			9)	upu	3712	375	1.4765177E-6
			10)	upé	3762	351	1.3820206E-6
		15)	ub	0	0	0.0
			1)	ubs	1149	26247	1.0334443E-4
			2)	ubl	1521	13789	5.429254E-5
			3)	ubm	2306	3327	1.3099665E-5
			4)	ube	2308	3310	1.303273E-5
			5)	ubr	2312	3290	1.2953982E-5
			6)	ubi	2540	2313	9.1071615E-6
			7)	uba	2653	1919	7.5558332E-6
			8)	ubj	2670	1857	7.3117158E-6
			9)	ubv	2824	1499	5.9021336E-6
			10)	ubo	3036	1049	4.1303124E-6
			11)	ubt	3079	993	3.909819E-6
			12)	ubc	3518	512	2.015939E-6
			13)	ubd	3708	381	1.500142E-6
			14)	ubp	3835	321	1.2638992E-6
			15)	ubu	4134	206	8.111004E-7
		16)	uê	0	0	0.0
			1)	uên	1243	21800	8.5834894E-5
			2)	uê_	2773	1615	6.3588695E-6
			3)	uês	3023	1070	4.2129973E-6
		17)	uí	0	0	0.0
			1)	uíd	1353	18294	7.203044E-5
			2)	uím	2189	4048	1.5938516E-5
			3)	uíz	2340	3188	1.2552369E-5
			4)	uír	2393	2940	1.15758985E-5
			5)	uív	2450	2692	1.0599429E-5
			6)	uís	2482	2566	1.0103318E-5
			7)	uín	2750	1643	6.469116E-6
			8)	uía	3179	834	3.2837754E-6
			9)	uíl	3889	290	1.1418404E-6
			10)	uíç	3916	278	1.0945918E-6
			11)	uí_	4081	218	8.58349E-7
		18)	uc	0	0	0.0
			1)	uco	1423	16014	6.3053216E-5
			2)	uci	1448	15483	6.0962462E-5
			3)	uca	1592	11978	4.7161946E-5
			4)	uce	1639	11019	4.3385997E-5
			5)	ucl	1840	7795	3.069188E-5
			6)	ucr	2165	4262	1.6781116E-5
			7)	ucu	3664	407	1.6025139E-6
		19)	uf	0	0	0.0
			1)	ufi	1495	14304	5.6320292E-5
			2)	ufa	2730	1703	6.7053593E-6
			3)	ufr	2810	1532	6.032067E-6
			4)	ufe	3769	342	1.3465842E-6
			5)	ufo	3989	247	9.72533E-7
		20)	uv	0	0	0.0
			1)	uvi	1591	12030	4.7366688E-5
			2)	uve	1787	8514	3.3522858E-5
			3)	uva	3110	931	3.6657013E-6
			4)	uvá	3297	709	2.7916028E-6
			5)	uvo	3818	327	1.2875234E-6
		21)	uo	0	0	0.0
			1)	uos	1803	8362	3.2924378E-5
			2)	uo_	1958	6218	2.4482633E-5
			3)	uot	2043	5319	2.0942927E-5
			4)	uou	3222	788	3.102656E-6
			5)	uor	3849	313	1.2324001E-6
		22)	ué	0	0	0.0
			1)	uém	1818	8181	3.2211712E-5
			2)	uér	2671	1856	7.3077786E-6
		23)	uj	0	0	0.0
			1)	uja	2079	5023	1.9777463E-5
			2)	ujo	2106	4788	1.8852179E-5
			3)	uje	2109	4759	1.8737994E-5
		24)	ux	0	0	0.0
			1)	uxí	2348	3156	1.2426373E-5
			2)	uxo	2410	2853	1.1233346E-5
			3)	uxe	2878	1361	5.358775E-6
			4)	uxi	3466	552	2.173434E-6
			5)	uxa	3883	292	1.1497151E-6
		25)	uá	0	0	0.0
			1)	uár	2550	2274	8.953603E-6
		26)	uã	0	0	0.0
			1)	uão	3365	643	2.5317356E-6
		27)	uq	0	0	0.0
			1)	uqu	4126	208	8.1897514E-7
	9)	n	0	0	0.0
		1)	nt	0	0	0.0
			1)	nte	13	1216533	0.0047899536
			2)	nto	52	556842	0.0021924989
			3)	nta	84	392326	0.0015447368
			4)	ntr	121	275917	0.0010863902
			5)	nti	250	155469	6.1214063E-4
			6)	ntu	1195	24094	9.4867246E-5
			7)	ntá	1221	22884	9.0103014E-5
			8)	ntã	1747	9187	3.6172714E-5
			9)	ntí	1830	7959	3.133761E-5
			10)	nté	2034	5383	2.119492E-5
			11)	ntê	2713	1743	6.862854E-6
			12)	ntâ	3382	626	2.4648002E-6
			13)	nt_	3673	402	1.5828269E-6
		2)	no	0	0	0.0
			1)	no_	80	412470	0.0016240514
			2)	nos	86	378232	0.0014892434
			3)	nov	494	81585	3.212312E-4
			4)	nom	643	61395	2.4173548E-4
			5)	nor	747	50017	1.9693596E-4
			6)	nou	1548	13082	5.1508814E-5
			7)	nol	1615	11571	4.555943E-5
			8)	not	1618	11487	4.522869E-5
			9)	noi	2263	3590	1.4135197E-5
			10)	noc	2265	3585	1.411551E-5
			11)	nop	2615	2062	8.118879E-6
			12)	nob	2774	1615	6.3588695E-6
			13)	noç	2965	1183	4.657921E-6
			14)	nof	3153	868	3.4176464E-6
			15)	nog	3350	655	2.5789843E-6
			16)	non	3623	430	1.6930736E-6
			17)	noa	4007	241	9.4890873E-7
		3)	nã	0	0	0.0
			1)	não	92	364249	0.0014341869
		4)	nc	0	0	0.0
			1)	nci	100	335208	0.0013198415
			2)	nce	427	93245	3.6714104E-4
			3)	nco	504	79791	3.1416753E-4
			4)	ncl	718	53498	2.1064199E-4
			5)	ncí	1173	25226	9.932436E-5
			6)	nca	1231	22348	8.799258E-5
			7)	ncr	1317	19263	7.584576E-5
			8)	ncu	1896	7003	2.7573476E-5
			9)	ncê	2347	3170	1.2481496E-5
			10)	nch	2553	2270	8.937854E-6
			11)	ncá	2802	1559	6.138376E-6
			12)	ncó	3643	420	1.6536999E-6
		5)	na	0	0	0.0
			1)	na_	103	322104	0.001268246
			2)	nas	316	124834	4.91519E-4
			3)	nal	341	118125	4.6510308E-4
			4)	nad	550	72073	2.8377882E-4
			5)	nac	597	65687	2.586347E-4
			6)	nan	654	60166	2.3689643E-4
			7)	nai	696	55297	2.1772533E-4
			8)	nar	738	50606	1.9925508E-4
			9)	naç	1021	32224	1.2687815E-4
			10)	nat	1027	31974	1.2589381E-4
			11)	nam	1061	30043	1.1829072E-4
			12)	nav	1805	8356	3.2900753E-5
			13)	naq	2381	2977	1.1721582E-5
			14)	nag	2481	2568	1.0111194E-5
			15)	nau	3214	800	3.1499044E-6
			16)	naz	3450	565	2.22462E-6
			17)	nab	4070	222	8.740985E-7
		6)	nd	0	0	0.0
			1)	ndo	147	240294	9.461289E-4
			2)	nde	211	175107	6.894629E-4
			3)	nda	285	136430	5.3717685E-4
			4)	ndi	430	91901	3.618492E-4
			5)	ndu	1307	19685	7.7507335E-5
			6)	ndú	1582	12193	4.8008482E-5
			7)	ndê	1600	11848	4.6650086E-5
			8)	ndá	2237	3743	1.4737616E-5
			9)	ndí	2593	2135	8.406308E-6
			10)	nd_	3650	416	1.6379503E-6
			11)	ndr	3658	410	1.614326E-6
		7)	nh	0	0	0.0
			1)	nho	224	168416	6.631179E-4
			2)	nha	320	123911	4.8788477E-4
			3)	nhe	764	47939	1.8875409E-4
			4)	nhã	1664	10478	4.1255873E-5
			5)	nhu	1804	8357	3.290469E-5
			6)	nhi	2267	3571	1.4060386E-5
			7)	nhá	3378	630	2.4805497E-6
			8)	nhó	3454	561	2.2088705E-6
		8)	ns	0	0	0.0
			1)	nst	296	130593	5.1419437E-4
			2)	nsi	456	88719	3.4932047E-4
			3)	nse	509	76895	3.0276488E-4
			4)	ns_	571	69691	2.744E-4
			5)	nsa	640	61503	2.4216072E-4
			6)	nso	902	39443	1.553021E-4
			7)	nsp	930	37685	1.4838019E-4
			8)	nsu	944	36554	1.4392701E-4
			9)	nsá	1449	15441	6.0797094E-5
			10)	nsf	1453	15348	6.0430917E-5
			11)	nsã	1537	13339	5.2520718E-5
			12)	nsc	1674	10371	4.0834573E-5
			13)	nsm	1953	6268	2.46795E-5
			14)	nsõ	2036	5376	2.1167358E-5
			15)	nsí	2102	4822	1.898605E-5
			16)	nsn	3190	822	3.236527E-6
			17)	nsv	3606	444	1.748197E-6
		9)	nç	0	0	0.0
			1)	nça	302	129141	5.084773E-4
			2)	nçã	734	50842	2.0018431E-4
			3)	nçõ	1419	16088	6.334458E-5
			4)	nço	2067	5135	2.021845E-5
			5)	nçá	3040	1043	4.106688E-6
		10)	ne	0	0	0.0
			1)	nes	387	103011	4.055935E-4
			2)	nec	424	93467	3.6801514E-4
			3)	ner	800	46388	1.8264721E-4
			4)	neg	969	35293	1.3896197E-4
			5)	nem	1180	24682	9.718243E-5
			6)	nen	1254	21493	8.462612E-5
			7)	nef	1433	15703	6.182869E-5
			8)	nei	1551	13011	5.1229257E-5
			9)	ne_	1635	11167	4.396873E-5
			10)	nea	1651	10696	4.211422E-5
			11)	net	1900	6948	2.735692E-5
			12)	nel	2005	5717	2.2510005E-5
			13)	nex	2344	3181	1.2524808E-5
			14)	neo	2473	2590	1.0197816E-5
			15)	neu	2591	2142	8.433869E-6
			16)	neq	2600	2105	8.288186E-6
			17)	nev	2650	1923	7.571583E-6
			18)	nee	2911	1293	5.091033E-6
			19)	neç	3310	695	2.7364795E-6
		11)	ni	0	0	0.0
			1)	nic	428	92586	3.6454631E-4
			2)	nid	785	46889	1.8461984E-4
			3)	nif	870	40712	1.6029864E-4
			4)	nis	987	34298	1.3504428E-4
			5)	nio	992	33968	1.3374495E-4
			6)	nit	1008	33028	1.300438E-4
			7)	niz	1032	31740	1.2497246E-4
			8)	niã	1167	25458	1.00237834E-4
			9)	nim	1199	23759	9.3548224E-5
			10)	nia	1547	13089	5.1536375E-5
			11)	nir	1774	8767	3.4519016E-5
			12)	nin	1915	6709	2.6415886E-5
			13)	niç	1949	6333	2.493543E-5
			14)	niõ	1961	6177	2.43212E-5
			15)	nie	1987	5842	2.3002178E-5
			16)	nib	2007	5705	2.2462757E-5
			17)	niv	2027	5440	2.141935E-5
			18)	nil	2610	2075	8.170065E-6
			19)	nip	3123	906	3.5672667E-6
			20)	niu	3241	763	3.0042213E-6
			21)	niê	3273	734	2.8900374E-6
			22)	niq	3594	452	1.779696E-6
			23)	nig	3811	330	1.2993356E-6
		12)	nv	0	0	0.0
			1)	nvo	508	78170	3.0778503E-4
			2)	nve	704	54935	2.163E-4
			3)	nvi	1273	20849	8.2090446E-5
			4)	nvé	2762	1629	6.413993E-6
			5)	nva	3003	1097	4.3193063E-6
			6)	nvu	3948	263	1.0355311E-6
		13)	nu	0	0	0.0
			1)	num	723	52469	2.0659043E-4
			2)	nua	867	41070	1.6170822E-4
			3)	nun	1332	18692	7.359752E-5
			4)	nuc	1809	8335	3.281807E-5
			5)	nut	1867	7408	2.9168115E-5
			6)	nui	2137	4486	1.766309E-5
			7)	nue	2378	2986	1.1757018E-5
			8)	nuo	2672	1855	7.303841E-6
			9)	nul	2891	1335	5.2564033E-6
			10)	nuí	2905	1306	5.142219E-6
			11)	nus	3231	770	3.031783E-6
			12)	nuv	4118	210	8.2684994E-7
		14)	ní	0	0	0.0
			1)	nív	794	46685	1.838166E-4
			2)	níc	1717	9687	3.8141407E-5
			3)	níf	3399	613	2.4136143E-6
			4)	nít	3750	357	1.4056449E-6
			5)	nís	3875	297	1.169402E-6
		15)	nó	0	0	0.0
			1)	nóm	822	45107	1.7760342E-4
			2)	nós	1012	32637	1.285043E-4
			3)	nón	3469	549	2.161622E-6
			4)	nór	3730	368	1.448956E-6
			5)	nóf	3974	253	9.961573E-7
		16)	nf	0	0	0.0
			1)	nfo	877	40512	1.5951117E-4
			2)	nfr	1257	21381	8.4185136E-5
			3)	nfe	1296	20001	7.8751546E-5
			4)	nfi	1309	19677	7.747584E-5
			5)	nfl	1406	16459	6.480535E-5
			6)	nfa	2210	3936	1.549753E-5
			7)	nfu	2447	2709	1.0666364E-5
			8)	nfâ	3620	435	1.7127605E-6
		17)	nq	0	0	0.0
			1)	nqu	1092	28840	1.1355406E-4
		18)	nj	0	0	0.0
			1)	nju	1192	24139	9.504443E-5
			2)	nja	2832	1475	5.807636E-6
			3)	nje	3427	587	2.3112425E-6
		19)	nú	0	0	0.0
			1)	núm	1270	20972	8.257475E-5
			2)	nún	2862	1406	5.535957E-6
			3)	nút	3150	872	3.433396E-6
			4)	núc	3678	398	1.5670774E-6
		20)	ng	0	0	0.0
			1)	ngu	1342	18489	7.2798226E-5
			2)	nge	1354	18284	7.199107E-5
			3)	ngo	1381	17353	6.832537E-5
			4)	ngi	1586	12131	4.7764363E-5
			5)	ngr	1611	11656	4.5894107E-5
			6)	nga	1687	10202	4.0169158E-5
			7)	ng_	2398	2914	1.1473527E-5
			8)	ngl	2606	2092	8.237E-6
			9)	ngí	3169	845	3.3270867E-6
			10)	ngé	3567	468	1.8426941E-6
		21)	ná	0	0	0.0
			1)	nár	1525	13741	5.4103548E-5
			2)	nál	1758	9057	3.5660854E-5
			3)	náv	2725	1717	6.7604824E-6
			4)	nám	3323	682	2.6852936E-6
			5)	náu	3830	323	1.271774E-6
			6)	nát	4130	207	8.1503777E-7
		22)	nr	0	0	0.0
			1)	nra	2467	2613	1.0288375E-5
			2)	nri	3141	881	3.4688323E-6
			3)	nro	3170	844	3.3231493E-6
			4)	nre	4148	202	7.953509E-7
		23)	nâ	0	0	0.0
			1)	nâm	2566	2213	8.713423E-6
			2)	nân	2629	2016	7.93776E-6
		24)	nz	0	0	0.0
			1)	nze	2700	1774	6.984913E-6
			2)	nza	4109	211	8.307873E-7
		25)	nê	0	0	0.0
			1)	nês	2801	1565	6.162001E-6
			2)	nên	3056	1026	4.0397526E-6
		26)	né	0	0	0.0
			1)	nér	2804	1550	6.10294E-6
			2)	néf	2912	1292	5.087096E-6
			3)	nét	3154	867	3.413709E-6
			4)	nés	3894	288	1.1339656E-6
		27)	nn	0	0	0.0
			1)	nno	2834	1474	5.803699E-6
			2)	nne	4123	209	8.2291257E-7
		28)	nl	0	0	0.0
			1)	nl_	2919	1279	5.03591E-6
			2)	nla	3035	1050	4.1342496E-6
		29)	nx	0	0	0.0
			1)	nxo	4099	214	8.4259943E-7
		30)	n°	0	0	0.0
			1)	n°_	4104	213	8.3866206E-7
	10)	t	0	0	0.0
		1)	te	0	0	0.0
			1)	te_	16	1088904	0.0042874296
			2)	ter	72	462122	0.0018195502
			3)	tem	123	275391	0.0010843192
			4)	tes	131	255315	0.0010052723
			5)	ten	174	209701	8.2567264E-4
			6)	tec	584	67415	2.6543852E-4
			7)	tei	892	39915	1.5716054E-4
			8)	teg	993	33845	1.3326065E-4
			9)	tex	1163	25736	1.0133243E-4
			10)	tel	1558	12776	5.0303974E-5
			11)	tev	1776	8722	3.4341832E-5
			12)	tej	1807	8351	3.2881064E-5
			13)	tez	1984	5871	2.3116361E-5
			14)	teú	2113	4728	1.8615936E-5
			15)	tea	2422	2801	1.1028603E-5
			16)	teo	2494	2537	9.989135E-6
			17)	teu	2572	2194	8.638613E-6
			18)	teç	2853	1422	5.5989553E-6
			19)	teb	3055	1026	4.0397526E-6
			20)	teí	3508	520	2.0474379E-6
			21)	tep	3511	518	2.0395632E-6
			22)	teó	3863	302	1.189089E-6
			23)	te”	3953	261	1.0276564E-6
			24)	tet	3959	259	1.0197816E-6
			25)	ted	4004	242	9.528461E-7
		2)	to	0	0	0.0
			1)	to_	22	970464	0.0038210861
			2)	tos	104	320615	0.0012623833
			3)	tor	226	166844	6.5692834E-4
			4)	tod	249	155476	6.1216817E-4
			5)	tou	838	43485	1.7121699E-4
			6)	tom	850	42617	1.6779934E-4
			7)	tot	1401	16613	6.54117E-5
			8)	toc	1870	7330	2.8860999E-5
			9)	tol	2018	5636	2.2191078E-5
			10)	ton	2186	4089	1.609995E-5
			11)	top	2898	1320	5.1973425E-6
			12)	tog	3183	831	3.2719634E-6
			13)	toe	3240	764	3.0081587E-6
			14)	too	3429	586	2.307305E-6
			15)	tox	3470	548	2.1576845E-6
			16)	toa	3682	396	1.5592027E-6
			17)	to”	3828	323	1.271774E-6
			18)	toq	3851	312	1.2284628E-6
			19)	tof	3872	299	1.1772768E-6
			20)	tov	3933	270	1.0630928E-6
			21)	tob	4014	239	9.4103393E-7
		3)	ta	0	0	0.0
			1)	ta_	65	476006	0.0018742168
			2)	tar	101	332200	0.0013079979
			3)	tam	122	275696	0.00108552
			4)	tad	155	230156	9.062118E-4
			5)	tan	191	191287	7.531697E-4
			6)	tas	207	178823	7.040942E-4
			7)	tal	357	113096	4.45302E-4
			8)	taç	449	89341	3.5176953E-4
			9)	tab	856	42342	1.6671656E-4
			10)	tai	916	38629	1.5209707E-4
			11)	tat	1099	28438	1.1197123E-4
			12)	tav	1559	12753	5.0213413E-5
			13)	tag	1669	10418	4.101963E-5
			14)	tac	1741	9385	3.6952315E-5
			15)	tax	1800	8400	3.3073997E-5
			16)	taq	2119	4670	1.8387567E-5
			17)	taf	2184	4106	1.6166885E-5
			18)	tau	2463	2617	1.0304125E-5
			19)	tap	2720	1729	6.807731E-6
			20)	taj	3221	790	3.1105305E-6
		4)	tr	0	0	0.0
			1)	tra	69	465449	0.0018326498
			2)	tro	269	143192	5.638014E-4
			3)	tre	388	102472	4.0347126E-4
			4)	tri	440	90324	3.5563996E-4
			5)	tru	661	58470	2.3021865E-4
			6)	trá	1206	23519	9.260325E-5
			7)	trê	1473	14820	5.835198E-5
			8)	tró	1875	7267	2.8612945E-5
			9)	trí	2539	2318	9.126848E-6
			10)	trâ	2913	1291	5.083158E-6
		5)	ti	0	0	0.0
			1)	tiv	95	359457	0.001415319
			2)	tic	126	269122	0.0010596358
			3)	tin	432	91856	3.6167202E-4
			4)	tid	467	87181	3.4326478E-4
			5)	tir	475	85716	3.3749652E-4
			6)	tim	499	80959	3.187664E-4
			7)	tit	506	79247	3.120256E-4
			8)	til	679	56898	2.2402908E-4
			9)	tig	913	38723	1.5246718E-4
			10)	tif	1176	24801	9.765098E-5
			11)	tip	1292	20190	7.9495716E-5
